Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	Mensagem	
84504.0478	1	29.987	23.6009	101215.265	101215.265	6.593	0	0	0	22.375	-3.22	-3.53	-0.31	-0.01	-0.01	1.01	-0.47	0.44	101215.265	101215.265	24.759	1.184	-0.293	None	0.000000	0.000000	0	0	1	339.216	1	50	0		
84504.0715	1	29.608	23.6009	101216.652	101555.867	6.593	0	0	0	22.375	-3.47	-2.99	-0.24	-0.02	-0.03	1.01	-1.44	1.41	101216.652	101555.867	24.757	1.184	-0.408	None	0.000000	0.000000	0	0	1	339.216	1	50	0		
84504.0937	1	29.608	23.6009	101216.652	101555.867	6.593	0	0	0	22.375	-3.47	-2.99	-0.24	-0.02	-0.03	1.01	-1.44	1.41	101216.652	101555.867	24.757	1.184	-0.408	None	0.000000	0.000000	0	0	1	339.216	1	50	0		
84504.1214	1	29.608	23.6009	101216.652	101555.867	6.593	0	0	0	22.375	-3.82	-2.99	-0.27	-0.03	-0.02	0.88	-1.09	2.08	101216.652	101555.867	24.757	1.184	-0.408	None	0.000000	0.000000	0	0	1	339.216	1	50	0		
84504.1438	1	29.608	23.6009	101216.652	101555.867	6.593	0	0	0	22.375	-3.34	-3.08	-0.27	-0.02	-0.01	1.01	-0.42	1.17	101216.652	101555.867	24.757	1.184	-0.408	None	0.000000	0.000000	0	0	1	339.216	1	50	0		
84504.1663	1	29.608	23.6009	101216.652	101555.867	6.593	0	0	0	22.375	-3.34	-3.08	-0.27	-0.02	-0.01	1.01	-0.42	1.17	101216.652	101555.867	24.757	1.184	-0.408	None	0.000000	0.000000	0	0	1	339.216	1	50	0		
84504.1978	1	29.608	26.5539	101216.652	101555.867	6.593	0	0	0	22.375	-3.74	-2.82	-0.41	-0.02	-0.01	1.00	-0.78	1.23	101216.652	101555.867	24.757	1.184	-0.408	None	0.000000	0.000000	0	0	1	429.412	1	50	0		
84504.2246	1	29.565	26.5539	101216.807	101646.219	6.593	0	0	0	22.375	-3.30	-3.22	-0.29	-0.02	-0.01	1.12	-0.75	1.15	101216.807	101646.219	24.756	1.184	-0.421	None	0.000000	0.000000	0	0	1	429.412	1	50	0		
84504.2471	1	29.565	26.5539	101216.807	101646.219	6.593	0	0	0	22.375	-3.30	-3.22	-0.29	-0.02	-0.01	1.12	-0.75	1.15	101216.807	101646.219	24.756	1.184	-0.421	None	0.000000	0.000000	0	0	1	429.412	1	50	0		
84504.2694	1	29.565	26.5539	101216.807	101646.219	6.593	0	0	0	22.375	-3.25	-3.10	-0.15	-0.03	-0.02	1.00	-0.95	1.95	101216.807	101646.219	24.756	1.184	-0.421	None	0.000000	0.000000	0	0	1	429.412	1	50	0		
84504.2971	1	29.565	26.5539	101216.807	101646.219	6.593	0	0	0	22.375	-3.50	-3.16	-0.27	-0.02	-0.01	1.00	-0.75	1.01	101216.807	101646.219	24.756	1.184	-0.421	None	0.000000	0.000000	0	0	1	429.412	1	50	0		
84504.3198	1	29.565	26.5539	101216.807	101646.219	6.593	0	0	0	22.375	-3.50	-3.16	-0.27	-0.02	-0.01	1.00	-0.75	1.01	101216.807	101646.219	24.756	1.184	-0.421	None	0.000000	0.000000	0	0	1	429.412	1	50	0		
84504.3423	1	30.010	26.5539	101215.179	101644.591	6.593	0	0	0	22.375	-3.39	-3.02	-0.17	-0.02	-0.02	1.00	-0.93	1.26	101215.179	101644.591	24.755	1.184	-0.286	None	0.000000	0.000000	0	0	1	429.412	1	50	0		
84504.3647	1	30.010	26.5539	101215.179	101644.591	6.593	0	0	0	22.375	-3.66	-3.01	-0.29	-0.03	-0.02	0.99	-0.93	1.61	101215.179	101644.591	24.755	1.184	-0.286	None	0.000000	0.000000	0	0	1	429.412	1	50	0		
84504.3943	1	30.010	26.5539	101215.179	101644.591	6.593	0	0	0	22.375	-3.66	-3.01	-0.29	-0.03	-0.02	0.99	-0.93	1.61	101215.179	101644.591	24.755	1.184	-0.286	None	0.000000	0.000000	0	0	1	429.412	1	50	0		
84504.4189	1	30.010	21.5322	101215.179	101644.591	6.593	0	0	0	22.375	-3.19	-3.47	-0.40	-0.02	-0.01	1.00	-0.31	1.37	101215.179	101644.591	24.755	1.184	-0.286	None	0.000000	0.000000	0	0	1	282.353	1	50	0		
84504.4533	1	30.010	21.5322	101215.179	101644.591	6.593	0	0	0	22.375	-3.19	-3.47	-0.40	-0.02	-0.01	1.00	-0.31	1.37	101215.179	101644.591	24.755	1.184	-0.286	None	0.000000	0.000000	0	0	1	282.353	1	50	0		
84504.5008	1	30.270	21.5322	101214.228	101496.581	6.593	0	0	0	29.566	-3.60	-2.84	-0.31	-0.03	-0.02	1.01	-1.28	1.84	101214.228	101496.581	24.754	1.184	-0.207	None	0.000000	0.000000	0	0	1	282.353	1	50	0		
84504.5232	1	30.270	21.5322	101214.228	101496.581	6.593	0	0	0	29.566	-3.37	-3.36	-0.29	-0.03	-0.01	1.01	-0.58	1.47	101214.228	101496.581	24.754	1.184	-0.207	None	0.000000	0.000000	0	0	1	282.353	1	50	0		
84504.5457	1	30.270	21.5322	101214.228	101496.581	6.593	0	0	0	29.566	-3.37	-3.36	-0.29	-0.03	-0.01	1.01	-0.58	1.47	101214.228	101496.581	24.754	1.184	-0.207	None	0.000000	0.000000	0	0	1	282.353	1	50	0		
84504.5679	1	30.270	21.5322	101214.228	101496.581	6.593	0	0	0	29.566	-3.40	-3.02	-0.38	-0.02	-0.01	1.00	-0.56	1.23	101214.228	101496.581	24.754	1.184	-0.207	None	0.000000	0.000000	0	0	1	282.353	1	50	0		
84504.5921	1	30.270	21.5322	101214.228	101496.581	6.593	0	0	0	29.566	-3.28	-3.45	-0.31	-0.03	-0.02	1.02	-0.88	1.87	101214.228	101496.581	24.754	1.184	-0.207	None	0.000000	0.000000	0	0	1	282.353	1	50	0		
84504.6184	1	29.170	21.5322	101218.252	101500.605	6.593	0	0	0	29.566	-3.28	-3.45	-0.31	-0.03	-0.02	1.02	-0.88	1.87	101218.252	101500.605	24.753	1.184	-0.542	None	0.000000	0.000000	0	0	1	282.353	1	50	0		
84504.6452	1	29.170	21.9028	101218.252	101500.605	6.593	0	0	0	29.566	-3.51	-2.99	-0.35	-0.03	-0.02	1.00	-0.87	1.57	101218.252	101500.605	24.753	1.184	-0.542	None	0.000000	0.000000	0	0	1	292.157	1	50	0		
84504.6675	1	29.170	21.9028	101218.252	101500.605	6.593	0	0	0	29.566	-3.21	-3.08	-0.31	-0.02	-0.01	1.00	-0.81	1.26	101218.252	101500.605	24.753	1.184	-0.542	None	0.000000	0.000000	0	0	1	292.157	1	50	0		
84504.6896	1	29.170	21.9028	101218.252	101500.605	6.593	0	0	0	29.566	-3.21	-3.08	-0.31	-0.02	-0.01	1.00	-0.81	1.26	101218.252	101500.605	24.753	1.184	-0.542	None	0.000000	0.000000	0	0	1	292.157	1	50	0		
84504.7117	1	29.170	21.9028	101218.252	101500.605	6.593	0	0	0	29.566	-3.50	-3.21	-0.17	-0.02	-0.01	1.00	-0.78	1.04	101218.252	101500.605	24.753	1.184	-0.542	None	0.000000	0.000000	0	0	1	292.157	1	50	0		
84504.7431	1	29.698	21.9028	101216.320	101508.476	6.593	0	0	0	29.566	-3.53	-3.02	-0.27	-0.03	-0.02	1.01	-1.08	1.72	101216.320	101508.476	24.756	1.184	-0.381	None	0.000000	0.000000	0	0	1	292.157	1	50	0		
84504.7672	1	29.698	21.9028	101216.320	101508.476	6.593	0	0	0	29.566	-3.53	-3.02	-0.27	-0.03	-0.02	1.01	-1.08	1.72	101216.320	101508.476	24.756	1.184	-0.381	None	0.000000	0.000000	0	0	1	292.157	1	50	0		
84504.7893	1	29.698	21.9028	101216.320	101508.476	6.593	0	0	0	29.566	-3.47	-3.07	-0.27	-0.03	-0.01	1.01	-0.72	1.66	101216.320	101508.476	24.756	1.184	-0.381	None	0.000000	0.000000	0	0	1	292.157	1	50	0		
84504.8115	1	29.698	21.9028	101216.320	101508.476	6.593	0	0	0	29.566	-3.47	-3.07	-0.27	-0.03	-0.01	1.01	-0.72	1.66	101216.320	101508.476	24.756	1.184	-0.381	None	0.000000	0.000000	0	0	1	292.157	1	50	0		
84504.8392	1	29.698	21.9028	101216.320	101508.476	6.593	0	0	0	29.566	-3.53	-3.02	-0.31	-0.02	-0.01	1.00	-0.78	1.03	101216.320	101508.476	24.756	1.184	-0.381	None	0.000000	0.000000	0	0	1	292.157	1	50	0		
84504.8757	1	29.572	22.6969	101216.782	101530.508	6.593	0	0	0	29.566	-3.56	-3.02	-0.29	-0.04	-0.02	1.01	-1.19	2.05	101216.782	101530.508	24.753	1.184	-0.419	None	0.000000	0.000000	0	0	1	313.725	1	50	0		
84504.8979	1	29.572	22.6969	101216.782	101530.508	6.593	0	0	0	29.566	-3.56	-3.02	-0.29	-0.04	-0.02	1.01	-1.19	2.05	101216.782	101530.508	24.753	1.184	-0.419	None	0.000000	0.000000	0	0	1	313.725	1	50	0		
84504.9201	1	29.572	22.6969	101216.782	101530.508	6.593	0	0	0	29.566	-3.45	-3.16	-0.20	-0.02	-0.01	1.00	-0.56	0.98	101216.782	101530.508	24.753	1.184	-0.419	None	0.000000	0.000000	0	0	1	313.725	1	50	0		
84504.9468	1	29.572	22.6969	101216.782	101530.508	6.593	0	0	0	29.566	-3.48	-3.10	-0.34	-0.02	-0.02	1.00	-0.95	1.37	101216.782	101530.508	24.753	1.184	-0.419	None	0.000000	0.000000	0	0	1	313.725	1	50	0		
84504.9691	1	29.572	22.6969	101216.782	101530.508	6.593	0	0	0	29.566	-3.48	-3.10	-0.34	-0.02	-0.02	1.00	-0.95	1.37	101216.782	101530.508	24.753	1.184	-0.419	None	0.000000	0.000000	0	0	1	313.725	1	50	0		
84504.9912	1	29.572	22.6969	101216.782	101530.508	6.593	0	0	0	29.566	-3.45	-3.10	-0.27	-0.03	-0.02	1.01	-1.33	1.97	101216.782	101530.508	24.753	1.184	-0.419	None	0.000000	0.000000	0	0	1	313.725	1	50	0		
84505.0243	1	29.710	22.6969	101216.277	101530.002	6.593	0	0	0	29.566	-3.45	-3.36	-0.29	-0.02	-0.01	1.00	-0.70	1.04	101216.277	101530.002	24.755	1.184	-0.377	None	0.000000	0.000000	0	0	1	313.725	1	50	0		
84505.0678	1	29.710	22.6969	101216.277	101530.002	6.593	0	0	0	29.566	-0.11	-2.60	-0.20	-0.03	-0.02	1.12	-0.77	1.70	101216.277	101530.002	24.755	1.184	-0.377	None	0.000000	0.000000	0	0	1	313.725	1	50	0		
84505.0917	1	29.710	22.7323	101216.277	101530.002	14.522	0	0	0	17.943	-0.11	-2.60	-0.20	-0.03	-0.02	1.12	-0.77	1.70	101216.277	101530.002	24.755	1.184	-0.377	None	0.000000	0.000000	0	0	1	314.706	1	50	0		
