Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	Corrente1	Corrente2	Corrente3	Tensão Bateria	PWM1	PWM2	PWM3	Mensagem	
47755.6757	0	-273.585	0.0000	102330.627	102330.627	8.605	0	0	0	8.882	-3.53	-3.47	-0.38	1.00	0.19	0.25	10.63	-72.49	102330.627	102330.627	24.464	1.198	-0.209		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.009	0.002	0.004	0.00	1	1	8638	@t#c%$0#1$	
47755.6996	0	-273.585	0.0000	102330.627	102330.627	8.605	0	0	0	8.882	-3.51	-3.42	-0.47	0.99	0.20	0.14	11.08	-76.46	102330.627	102330.627	24.464	1.198	-0.209		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.009	0.002	0.004	0.00	1	1	8638	@t#c%$0#1$	
47755.7229	0	-273.411	0.0000	102329.986	102329.986	8.605	0	0	0	8.882	-3.37	-3.42	-0.38	0.88	0.19	0.25	11.96	-70.21	102329.986	102329.986	24.465	1.198	-0.156		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.009	0.002	0.004	0.00	1	1	8638	@t#c%$0#1$	
47755.7454	0	-273.411	0.0000	102329.986	102329.986	8.605	0	0	0	8.882	-3.37	-3.42	-0.38	0.88	0.19	0.25	11.96	-70.21	102329.986	102329.986	24.465	1.198	-0.156		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.009	0.002	0.004	0.00	1	1	8638	@t#c%$0#1$	
47755.7675	0	-273.411	0.0000	102329.986	102329.986	8.605	0	0	0	8.882	-3.27	-3.30	-0.32	1.00	0.19	0.01	10.87	-79.13	102329.986	102329.986	24.465	1.198	-0.156		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.009	0.002	0.004	0.00	1	1	8638	@t#c%$0#1$	
47755.7897	0	-273.411	0.0000	102329.986	102329.986	8.972	0	0	0	9.828	-3.42	-3.37	-0.44	1.00	0.19	0.25	10.62	-72.44	102329.986	102329.986	24.465	1.198	-0.156		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643	@t#c%$0#1$	
47755.8703	0	-273.613	0.0000	102330.731	102330.731	8.972	0	0	0	9.828	-3.42	-3.37	-0.44	1.00	0.19	0.25	10.62	-72.44	102330.731	102330.731	24.463	1.198	-0.218		0.000000	0.000000	0	0	1	0	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643	@t#c%$0#1$	
47755.8928	0	-273.613	0.0000	102330.731	102330.731	8.972	0	0	0	9.828	-3.31	-3.10	-0.32	1.00	0.20	0.13	11.00	-76.78	102330.731	102330.731	24.463	1.198	-0.218		0.000000	0.000000	0	0	1	0	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643	@t#c%$0#1$	
47755.9191	0	-273.613	0.0000	102330.731	102330.731	8.972	0	0	0	9.828	-3.37	-3.30	-0.46	0.99	0.20	0.12	11.21	-76.91	102330.731	102330.731	24.463	1.198	-0.218		0.000000	0.000000	0	0	1	0	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643	@t#c%$0#1$	
47755.9422	0	-273.613	0.0000	102330.731	102330.731	8.972	0	0	0	9.828	-3.37	-3.30	-0.46	0.99	0.20	0.12	11.21	-76.91	102330.731	102330.731	24.463	1.198	-0.218		0.000000	0.000000	0	0	1	0	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643	@t#c%$0#1$	
47755.9645	0	-273.613	0.0000	102330.731	102330.731	8.972	0	0	0	9.828	-3.27	-3.37	-0.32	1.01	0.19	0.13	10.61	-77.02	102330.731	102330.731	24.463	1.198	-0.218		0.000000	0.000000	0	0	1	0	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643	@t#c%$0#1$	
47755.9936	0	-273.356	0.0000	102329.783	102329.783	8.972	0	0	0	9.828	-3.40	-3.45	-0.52	0.99	0.20	0.13	11.12	-76.61	102329.783	102329.783	24.463	1.198	-0.140		0.000000	0.000000	0	0	1	0	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643	@t#c%$0#1$	
47756.0159	0	-273.356	0.0000	102329.783	102329.783	8.972	0	0	0	9.828	-3.40	-3.45	-0.52	0.99	0.20	0.13	11.12	-76.61	102329.783	102329.783	24.463	1.198	-0.140		0.000000	0.000000	0	0	1	0	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643	@t#c%$0#1$	
47756.0380	0	-273.356	0.0000	102329.783	102329.783	8.972	0	0	0	9.828	-3.40	-3.36	-0.35	1.00	0.20	0.12	11.21	-76.93	102329.783	102329.783	24.463	1.198	-0.140		0.000000	0.000000	0	0	1	0	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643	@t#c%$0#1$	
47756.0605	0	-273.356	0.0000	102329.783	102329.783	8.972	0	0	0	9.828	-3.24	-3.37	-0.41	0.99	0.20	0.12	11.13	-76.98	102329.783	102329.783	24.463	1.198	-0.140		0.000000	0.000000	0	0	1	0	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643	@t#c%$0#1$	
47756.1071	0	-273.356	0.0000	102329.783	102329.783	8.972	0	0	0	9.828	-3.33	-3.34	-0.41	0.99	0.20	0.13	11.16	-76.73	102329.783	102329.783	24.463	1.198	-0.140		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643	@t#c%$0#1$	
47756.1302	0	-273.356	0.0000	102329.783	102329.783	8.972	0	0	0	9.828	-3.33	-3.34	-0.41	0.99	0.20	0.13	11.16	-76.73	102329.783	102329.783	24.463	1.198	-0.140		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643	@t#c%$0#1$	
47756.1537	0	-273.356	0.0000	102329.783	102329.783	8.972	0	0	0	9.828	-3.54	-3.34	-0.46	0.99	0.20	0.13	11.24	-76.55	102329.783	102329.783	24.463	1.198	-0.140		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643		
47756.1816	0	-273.356	0.0000	102329.783	102329.783	8.972	0	0	0	9.828	-3.30	-3.82	-0.21	1.00	0.20	0.14	11.00	-76.49	102329.783	102329.783	24.463	1.198	-0.140		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643		
47756.2053	0	-273.356	0.0000	102329.783	102329.783	8.972	0	0	0	9.828	-3.30	-3.82	-0.21	1.00	0.20	0.14	11.00	-76.49	102329.783	102329.783	24.463	1.198	-0.140		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643		
47756.2275	0	-273.356	0.0000	102329.783	102329.783	8.972	0	0	0	9.828	-3.44	-3.33	-0.64	1.00	0.21	0.12	11.55	-76.46	102329.783	102329.783	24.463	1.198	-0.140		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643		
47756.2500	0	-273.000	0.0000	102328.469	102328.469	8.972	0	0	0	9.828	-3.28	-2.99	-0.55	0.99	0.19	0.00	10.93	-79.07	102328.469	102328.469	24.464	1.198	-0.031		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643		
47756.2795	0	-273.000	0.0000	102328.469	102328.469	8.972	0	0	0	9.828	-3.28	-2.99	-0.55	0.99	0.19	0.00	10.93	-79.07	102328.469	102328.469	24.464	1.198	-0.031		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643		
47756.3031	0	-273.000	5.2314	102328.469	102328.469	8.972	0	0	0	9.828	-3.71	-3.28	-0.38	0.99	0.19	0.24	10.58	-72.64	102328.469	102328.469	24.464	1.198	-0.031		0.000000	0.000000	0	0	1	16.667	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643		
47756.3316	0	-273.000	5.2314	102328.469	102328.469	8.972	0	0	0	9.828	-3.71	-3.28	-0.38	0.99	0.19	0.24	10.58	-72.64	102328.469	102328.469	24.464	1.198	-0.031		0.000000	0.000000	0	0	1	16.667	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643		
47756.3586	0	-273.000	5.2314	102328.469	102328.469	8.972	0	0	0	9.828	-3.42	-3.48	-0.37	0.88	0.19	0.13	12.26	-75.18	102328.469	102328.469	24.464	1.198	-0.031		0.000000	0.000000	0	0	1	16.667	0	0	0	-0.020	0.001	0.030	0.00	1	9019	8643		
47756.4225	0	-272.312	5.2314	102325.931	102342.598	8.223	0	0	0	10.308	-3.48	-3.28	-0.40	1.00	0.20	0.14	11.04	-76.52	102325.931	102342.598	24.456	1.198	0.178		0.000000	0.000000	0	0	1	16.667	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.4449	0	-272.312	5.2314	102325.931	102342.598	8.223	0	0	0	10.308	-3.48	-3.28	-0.40	1.00	0.20	0.14	11.04	-76.52	102325.931	102342.598	24.456	1.198	0.178		0.000000	0.000000	0	0	1	16.667	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.4671	0	-272.312	5.2314	102325.931	102342.598	8.223	0	0	0	10.308	-3.30	-3.47	-0.50	1.00	0.20	0.12	11.12	-76.96	102325.931	102342.598	24.456	1.198	0.178		0.000000	0.000000	0	0	1	16.667	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.4895	0	-272.312	5.2314	102325.931	102342.598	8.223	0	0	0	10.308	-3.25	-3.51	-0.47	1.00	0.19	0.13	10.87	-76.97	102325.931	102342.598	24.456	1.198	0.178		0.000000	0.000000	0	0	1	16.667	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.5215	0	-273.130	0.0000	102328.947	102345.614	8.223	0	0	0	10.308	-3.44	-3.48	-0.40	1.00	0.19	0.13	10.75	-77.03	102328.947	102345.614	24.461	1.198	-0.071		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.5624	0	-273.130	0.0000	102328.947	102345.614	8.223	0	0	0	10.308	-3.44	-3.48	-0.40	1.00	0.19	0.13	10.75	-77.03	102328.947	102345.614	24.461	1.198	-0.071		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.5848	0	-273.130	0.0000	102328.947	102345.614	8.223	0	0	0	10.308	-3.31	-3.33	-0.55	0.99	0.19	0.13	10.92	-76.83	102328.947	102345.614	24.461	1.198	-0.071		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.6069	0	-273.130	0.0000	102328.947	102345.614	8.223	0	0	0	10.308	-3.36	-3.18	-0.53	0.99	0.20	0.13	11.28	-76.53	102328.947	102345.614	24.461	1.198	-0.071		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.6371	0	-273.130	0.0000	102328.947	102345.614	8.223	0	0	0	10.308	-3.36	-3.18	-0.53	0.99	0.20	0.13	11.28	-76.53	102328.947	102345.614	24.461	1.198	-0.071		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.6595	0	-272.766	0.0000	102327.606	102327.606	8.223	0	0	0	10.308	-3.45	-3.21	-0.41	0.98	0.19	0.12	11.15	-76.86	102327.606	102327.606	24.464	1.198	0.040		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.6883	0	-272.766	0.0000	102327.606	102327.606	8.223	0	0	0	10.308	-3.56	-3.50	-0.32	1.00	0.19	0.14	10.93	-76.61	102327.606	102327.606	24.464	1.198	0.040		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.7123	0	-272.766	0.0000	102327.606	102327.606	8.223	0	0	0	10.308	-3.56	-3.50	-0.32	1.00	0.19	0.14	10.93	-76.61	102327.606	102327.606	24.464	1.198	0.040		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.7346	0	-272.766	0.0000	102327.606	102327.606	8.223	0	0	0	10.308	-3.36	-3.37	-0.31	1.00	0.19	0.13	10.65	-77.17	102327.606	102327.606	24.464	1.198	0.040		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.7567	0	-272.766	5.0752	102327.606	102327.606	8.223	0	0	0	10.308	-3.36	-3.53	-0.49	1.00	0.20	0.13	11.20	-76.67	102327.606	102327.606	24.464	1.198	0.040		0.000000	0.000000	0	0	1	15.686	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.7869	0	-273.309	5.0752	102329.609	102345.295	8.223	0	0	0	10.308	-3.36	-3.53	-0.49	1.00	0.20	0.13	11.20	-76.67	102329.609	102345.295	24.465	1.198	-0.125		0.000000	0.000000	0	0	1	15.686	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.8130	0	-273.309	5.0752	102329.609	102345.295	8.223	0	0	0	10.308	-3.21	-3.37	-0.56	1.00	0.19	0.13	10.90	-76.82	102329.609	102345.295	24.465	1.198	-0.125		0.000000	0.000000	0	0	1	15.686	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.8388	0	-273.309	5.0752	102329.609	102345.295	8.223	0	0	0	10.308	-3.37	-3.33	-0.49	0.99	0.20	0.12	11.11	-76.78	102329.609	102345.295	24.465	1.198	-0.125		0.000000	0.000000	0	0	1	15.686	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.8610	0	-273.309	5.0752	102329.609	102345.295	8.223	0	0	0	10.308	-3.37	-3.33	-0.49	0.99	0.20	0.12	11.11	-76.78	102329.609	102345.295	24.465	1.198	-0.125		0.000000	0.000000	0	0	1	15.686	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.8834	0	-273.309	5.0752	102329.609	102345.295	8.223	0	0	0	10.308	-3.37	-3.57	-0.43	0.99	0.19	0.13	10.81	-76.74	102329.609	102345.295	24.465	1.198	-0.125		0.000000	0.000000	0	0	1	15.686	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.9076	0	-273.030	5.0752	102328.580	102344.266	8.223	0	0	0	10.308	-3.45	-3.34	-0.50	0.99	0.20	0.13	11.12	-76.56	102328.580	102344.266	24.462	1.198	-0.040		0.000000	0.000000	0	0	1	15.686	0	0	0	-0.022	-0.014	0.006	0.00	1	1	8591		
47756.9779	0	-273.030	3.1079	102328.580	102344.266	6.714	0	0	0	7.613	-3.44	-3.44	-0.49	1.00	0.19	0.25	10.75	-72.48	102328.580	102344.266	24.462	1.198	-0.040		0.000000	0.000000	0	0	1	5.882	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.0009	0	-273.030	3.1079	102328.580	102344.266	6.714	0	0	0	7.613	-3.44	-3.44	-0.49	1.00	0.19	0.25	10.75	-72.48	102328.580	102344.266	24.462	1.198	-0.040		0.000000	0.000000	0	0	1	5.882	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.0231	0	-273.030	3.1079	102328.580	102344.266	6.714	0	0	0	7.613	-3.30	-3.30	-0.40	0.99	0.19	0.13	10.86	-76.89	102328.580	102344.266	24.462	1.198	-0.040		0.000000	0.000000	0	0	1	5.882	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.0546	0	-273.030	3.1079	102328.580	102344.266	6.714	0	0	0	7.613	-3.19	-3.37	-0.34	1.00	0.20	0.00	11.07	-78.93	102328.580	102344.266	24.462	1.198	-0.040		0.000000	0.000000	0	0	1	5.882	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.0777	0	-273.032	3.1079	102328.586	102334.469	6.714	0	0	0	7.613	-3.19	-3.37	-0.34	1.00	0.20	0.00	11.07	-78.93	102328.586	102334.469	24.461	1.198	-0.041		0.000000	0.000000	0	0	1	5.882	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.1004	0	-273.032	3.1079	102328.586	102334.469	6.714	0	0	0	7.613	-3.42	-3.21	-0.34	0.99	0.20	0.25	10.88	-72.23	102328.586	102334.469	24.461	1.198	-0.041		0.000000	0.000000	0	0	1	5.882	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.1281	0	-273.032	3.1079	102328.586	102334.469	6.714	0	0	0	7.613	-3.30	-3.45	-0.70	1.00	0.20	0.13	11.13	-76.59	102328.586	102334.469	24.461	1.198	-0.041		0.000000	0.000000	0	0	1	5.882	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.1527	0	-273.032	3.1079	102328.586	102334.469	6.714	0	0	0	7.613	-3.30	-3.45	-0.70	1.00	0.20	0.13	11.13	-76.59	102328.586	102334.469	24.461	1.198	-0.041		0.000000	0.000000	0	0	1	5.882	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.1749	0	-273.032	3.1079	102328.586	102334.469	6.714	0	0	0	7.613	-3.21	-3.37	-0.44	1.00	0.20	0.13	11.17	-76.64	102328.586	102334.469	24.461	1.198	-0.041		0.000000	0.000000	0	0	1	5.882	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.1987	0	-272.721	1.7943	102327.437	102329.398	6.714	0	0	0	7.613	-3.24	-3.34	-0.49	1.00	0.20	0.01	11.29	-78.70	102327.437	102329.398	24.462	1.198	0.054		0.000000	0.000000	0	0	1	1.961	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.2321	0	-272.721	1.7943	102327.437	102329.398	6.714	0	0	0	7.613	-3.24	-3.34	-0.49	1.00	0.20	0.01	11.29	-78.70	102327.437	102329.398	24.462	1.198	0.054		0.000000	0.000000	0	0	1	1.961	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.2543	0	-272.721	1.7943	102327.437	102329.398	6.714	0	0	0	7.613	-3.39	-3.19	-0.41	0.99	0.19	0.12	10.79	-77.09	102327.437	102329.398	24.462	1.198	0.054		0.000000	0.000000	0	0	1	1.961	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.2765	0	-272.721	1.7943	102327.437	102329.398	6.714	0	0	0	7.613	-3.56	-3.08	-0.38	0.99	0.20	0.13	11.18	-76.67	102327.437	102329.398	24.462	1.198	0.054		0.000000	0.000000	0	0	1	1.961	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.3061	0	-272.721	1.7943	102327.437	102329.398	6.714	0	0	0	7.613	-3.56	-3.08	-0.38	0.99	0.20	0.13	11.18	-76.67	102327.437	102329.398	24.462	1.198	0.054		0.000000	0.000000	0	0	1	1.961	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.3283	0	-272.721	1.7943	102327.437	102329.398	6.714	0	0	0	7.613	-3.48	-3.86	-0.23	0.99	0.20	0.13	11.31	-76.34	102327.437	102329.398	24.462	1.198	0.054		0.000000	0.000000	0	0	1	1.961	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.3506	0	-273.485	1.7943	102330.259	102332.220	6.714	0	0	0	7.613	-3.36	-3.47	-0.43	1.00	0.20	0.14	11.04	-76.53	102330.259	102332.220	24.466	1.198	-0.179		0.000000	0.000000	0	0	1	1.961	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.3801	0	-273.485	1.7943	102330.259	102332.220	6.714	0	0	0	7.613	-3.36	-3.47	-0.43	1.00	0.20	0.14	11.04	-76.53	102330.259	102332.220	24.466	1.198	-0.179		0.000000	0.000000	0	0	1	1.961	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.4048	0	-273.485	0.0000	102330.259	102332.220	6.714	0	0	0	7.613	-3.05	-3.21	-0.32	0.99	0.20	0.12	11.31	-76.75	102330.259	102332.220	24.466	1.198	-0.179		0.000000	0.000000	0	0	1	0	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.4388	0	-273.485	0.0000	102330.259	102332.220	6.714	0	0	0	7.613	-3.19	-3.65	-0.40	1.00	0.20	0.13	10.93	-76.71	102330.259	102332.220	24.466	1.198	-0.179		0.000000	0.000000	0	0	1	0	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
47757.4762	0	-273.593	0.0000	102330.655	102330.655	6.714	0	0	0	7.613	-3.34	-3.28	-0.41	1.00	0.19	0.25	10.67	-72.55	102330.655	102330.655	24.465	1.198	-0.212		0.000000	0.000000	0	0	1	0	0	0	0	-0.015	0.006	0.019	0.00	1	1	8571		
