Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	Corrente1	Corrente2	Corrente3	Tensão Bateria	PWM1	PWM2	PWM3	Mensagem	
47253.6278	0	-268.490	0.0000	102311.827	102311.827	7.613	0	0	0	13.186	-3.33	-3.01	-0.53	1.00	0.20	0.13	11.08	-76.53	102311.827	102311.827	24.839	1.196	0.650	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47253.6505	0	-268.490	0.0000	102311.827	102311.827	7.613	0	0	0	13.186	-3.69	-3.34	-0.50	0.99	0.19	0.13	10.81	-76.87	102311.827	102311.827	24.839	1.196	0.650	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47253.6727	0	-268.490	0.0000	102311.827	102311.827	7.613	0	0	0	13.186	-3.48	-3.28	-0.56	1.00	0.19	0.12	10.99	-76.99	102311.827	102311.827	24.839	1.196	0.650	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47253.7024	0	-268.490	0.0000	102311.827	102311.827	7.613	0	0	0	13.186	-3.48	-3.28	-0.56	1.00	0.19	0.12	10.99	-76.99	102311.827	102311.827	24.839	1.196	0.650	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47253.7258	0	-268.590	0.0000	102312.194	102312.194	7.613	0	0	0	13.186	-3.04	-3.77	-0.43	1.00	0.19	0.11	10.92	-77.32	102312.194	102312.194	24.835	1.196	0.620	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47253.7564	0	-268.590	0.0000	102312.194	102312.194	7.613	0	0	0	13.186	-3.16	-3.15	-0.41	1.00	0.20	0.12	11.04	-77.12	102312.194	102312.194	24.835	1.196	0.620	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47253.7788	0	-268.590	0.0000	102312.194	102312.194	7.613	0	0	0	13.186	-3.16	-3.15	-0.41	1.00	0.20	0.12	11.04	-77.12	102312.194	102312.194	24.835	1.196	0.620	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47253.8060	0	-268.590	0.0000	102312.194	102312.194	7.613	0	0	0	13.186	-3.47	-2.89	-0.46	0.99	0.20	0.12	11.23	-76.78	102312.194	102312.194	24.835	1.196	0.620	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47253.8367	0	-268.590	0.0000	102312.194	102312.194	7.613	0	0	0	13.186	-3.65	-3.10	-0.23	0.99	0.19	0.14	10.72	-76.80	102312.194	102312.194	24.835	1.196	0.620	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47253.8588	0	-268.849	0.0000	102313.150	102313.150	7.613	0	0	0	13.186	-3.65	-3.10	-0.23	0.99	0.19	0.14	10.72	-76.80	102313.150	102313.150	24.842	1.196	0.541	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47253.8883	0	-268.849	0.0000	102313.150	102313.150	7.613	0	0	0	13.186	-3.42	-3.40	-0.49	1.00	0.20	0.13	11.01	-76.71	102313.150	102313.150	24.842	1.196	0.541	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47253.9105	0	-268.849	0.0000	102313.150	102313.150	7.613	0	0	0	13.186	-3.37	-3.50	-0.52	1.00	0.20	0.12	10.98	-77.02	102313.150	102313.150	24.842	1.196	0.541	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47253.9325	0	-268.849	0.0000	102313.150	102313.150	7.613	0	0	0	13.186	-3.37	-3.50	-0.52	1.00	0.20	0.12	10.98	-77.02	102313.150	102313.150	24.842	1.196	0.541	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47253.9545	0	-268.849	0.0000	102313.150	102313.150	7.613	0	0	0	13.186	-3.22	-3.15	-0.67	0.99	0.20	0.00	11.11	-78.89	102313.150	102313.150	24.842	1.196	0.541	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47253.9792	0	-268.849	0.0000	102313.150	102313.150	7.613	0	0	0	13.186	-3.45	-3.21	-0.49	1.00	0.19	0.13	10.76	-76.98	102313.150	102313.150	24.842	1.196	0.541	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47254.0012	0	-269.096	3.5887	102314.062	102314.062	7.613	0	0	0	13.186	-3.77	-3.42	-0.46	0.99	0.19	0.24	10.46	-72.75	102314.062	102314.062	24.840	1.196	0.466	None	0.000000	0.000000	0	0	1	7.843	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47254.0670	0	-269.096	3.5887	102314.062	102314.062	7.613	0	0	0	13.186	-3.39	-3.10	-0.38	1.00	0.20	0.00	11.12	-78.88	102314.062	102314.062	24.840	1.196	0.466	None	0.000000	0.000000	0	0	1	7.843	0	0	0	-0.016	0.000	-0.007	0.04	1	8933	8474	@t#c%$0#1$	
47254.0903	0	-269.096	3.5887	102314.062	102314.062	8.972	0	0	0	12.939	-3.39	-3.10	-0.38	1.00	0.20	0.00	11.12	-78.88	102314.062	102314.062	24.840	1.196	0.466	None	0.000000	0.000000	0	0	1	7.843	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478	@t#c%$0#1$	
47254.1123	0	-269.096	3.5887	102314.062	102314.062	8.972	0	0	0	12.939	-3.60	-3.04	-0.46	1.00	0.20	0.00	11.29	-78.71	102314.062	102314.062	24.840	1.196	0.466	None	0.000000	0.000000	0	0	1	7.843	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478	@t#c%$0#1$	
47254.1382	0	-268.852	3.5887	102313.160	102321.003	8.972	0	0	0	12.939	-3.60	-3.77	-0.37	0.88	0.20	0.13	12.59	-74.93	102313.160	102321.003	24.840	1.196	0.540	None	0.000000	0.000000	0	0	1	7.843	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478	@t#c%$0#1$	
47254.1603	0	-268.852	3.5887	102313.160	102321.003	8.972	0	0	0	12.939	-3.60	-3.77	-0.37	0.88	0.20	0.13	12.59	-74.93	102313.160	102321.003	24.840	1.196	0.540	None	0.000000	0.000000	0	0	1	7.843	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478	@t#c%$0#1$	
47254.1822	0	-268.852	3.5887	102313.160	102321.003	8.972	0	0	0	12.939	-3.54	-3.27	-0.35	0.99	0.20	0.13	11.15	-76.56	102313.160	102321.003	24.840	1.196	0.540	None	0.000000	0.000000	0	0	1	7.843	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478	@t#c%$0#1$	
47254.2043	0	-268.852	3.5887	102313.160	102321.003	8.972	0	0	0	12.939	-3.18	-3.54	-0.60	1.00	0.20	0.12	11.11	-76.88	102313.160	102321.003	24.840	1.196	0.540	None	0.000000	0.000000	0	0	1	7.843	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478	@t#c%$0#1$	
47254.2335	0	-268.852	3.5887	102313.160	102321.003	8.972	0	0	0	12.939	-3.18	-3.54	-0.60	1.00	0.20	0.12	11.11	-76.88	102313.160	102321.003	24.840	1.196	0.540	None	0.000000	0.000000	0	0	1	7.843	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478	@t#c%$0#1$	
47254.2587	0	-269.313	0.0000	102314.862	102322.705	8.972	0	0	0	12.939	-3.39	-3.60	-0.32	0.99	0.20	0.13	11.07	-76.67	102314.862	102322.705	24.843	1.196	0.400	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478	@t#c%$0#1$	
47254.2901	0	-269.313	0.0000	102314.862	102322.705	8.972	0	0	0	12.939	-3.39	-3.60	-0.32	0.99	0.20	0.13	11.07	-76.67	102314.862	102322.705	24.843	1.196	0.400	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478	@t#c%$0#1$	
47254.3123	0	-269.313	0.0000	102314.862	102322.705	8.972	0	0	0	12.939	-3.37	-2.90	-0.46	0.99	0.19	0.13	10.92	-76.65	102314.862	102322.705	24.843	1.196	0.400	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478	@t#c%$0#1$	
47254.3389	0	-269.313	0.0000	102314.862	102322.705	8.972	0	0	0	12.939	-3.50	-3.02	-0.60	0.99	0.19	0.14	10.99	-76.55	102314.862	102322.705	24.843	1.196	0.400	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478		
47254.3611	0	-269.313	0.0000	102314.862	102322.705	8.972	0	0	0	12.939	-3.50	-3.02	-0.60	0.99	0.19	0.14	10.99	-76.55	102314.862	102322.705	24.843	1.196	0.400	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478		
47254.3871	0	-268.914	0.0000	102313.392	102313.392	8.972	0	0	0	12.939	-3.79	-3.27	-0.49	1.00	0.20	0.13	11.34	-76.37	102313.392	102313.392	24.840	1.196	0.521	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478		
47254.4127	0	-268.914	0.0000	102313.392	102313.392	8.972	0	0	0	12.939	-3.47	-3.62	-0.32	0.88	0.20	0.24	12.10	-70.38	102313.392	102313.392	24.840	1.196	0.521	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478		
47254.4358	0	-268.914	0.0000	102313.392	102313.392	8.972	0	0	0	12.939	-3.47	-3.62	-0.32	0.88	0.20	0.24	12.10	-70.38	102313.392	102313.392	24.840	1.196	0.521	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478		
47254.4585	0	-268.914	0.0000	102313.392	102313.392	8.972	0	0	0	12.939	-3.25	-3.34	-0.23	0.88	0.20	0.13	12.56	-74.73	102313.392	102313.392	24.840	1.196	0.521	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478		
47254.4909	0	-268.914	4.9140	102313.392	102313.392	8.972	0	0	0	12.939	-3.66	-3.02	-0.49	0.99	0.19	0.12	10.80	-77.08	102313.392	102313.392	24.840	1.196	0.521	None	0.000000	0.000000	0	0	1	14.706	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478		
47254.5137	0	-269.007	4.9140	102313.732	102328.438	8.972	0	0	0	12.939	-3.66	-3.02	-0.49	0.99	0.19	0.12	10.80	-77.08	102313.732	102328.438	24.840	1.196	0.493	None	0.000000	0.000000	0	0	1	14.706	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478		
47254.5403	0	-269.007	4.9140	102313.732	102328.438	8.972	0	0	0	12.939	-3.57	-3.31	-0.31	0.99	0.19	0.13	10.86	-76.76	102313.732	102328.438	24.840	1.196	0.493	None	0.000000	0.000000	0	0	1	14.706	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478		
47254.5649	0	-269.007	4.9140	102313.732	102328.438	8.972	0	0	0	12.939	-3.53	-3.63	-0.34	1.00	0.20	0.13	11.07	-76.72	102313.732	102328.438	24.840	1.196	0.493	None	0.000000	0.000000	0	0	1	14.706	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478		
47254.5933	0	-269.007	4.9140	102313.732	102328.438	8.972	0	0	0	12.939	-3.10	-3.25	-0.56	0.99	0.20	0.01	11.20	-78.79	102313.732	102328.438	24.840	1.196	0.493	None	0.000000	0.000000	0	0	1	14.706	0	0	0	-0.011	0.005	0.015	0.00	1	8954	8478		
47254.6349	0	-269.007	4.9140	102313.732	102328.438	5.814	0	0	0	12.367	-3.10	-3.25	-0.56	0.99	0.20	0.01	11.20	-78.79	102313.732	102328.438	24.840	1.196	0.493	None	0.000000	0.000000	0	0	1	14.706	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.6572	0	-269.197	4.9140	102314.435	102329.141	5.814	0	0	0	12.367	-3.53	-3.30	-0.21	0.99	0.20	0.13	11.11	-76.61	102314.435	102329.141	24.843	1.196	0.435	None	0.000000	0.000000	0	0	1	14.706	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.6797	0	-269.197	4.9140	102314.435	102329.141	5.814	0	0	0	12.367	-3.53	-3.30	-0.21	0.99	0.20	0.13	11.11	-76.61	102314.435	102329.141	24.843	1.196	0.435	None	0.000000	0.000000	0	0	1	14.706	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.7049	0	-269.197	0.0000	102314.435	102329.141	5.814	0	0	0	12.367	-3.30	-3.36	-0.24	1.00	0.20	0.24	10.76	-72.66	102314.435	102329.141	24.843	1.196	0.435	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.7314	0	-269.197	0.0000	102314.435	102329.141	5.814	0	0	0	12.367	-3.71	-3.01	-0.47	0.99	0.20	0.13	11.41	-76.35	102314.435	102329.141	24.843	1.196	0.435	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.7534	0	-269.197	0.0000	102314.435	102329.141	5.814	0	0	0	12.367	-3.71	-3.01	-0.47	0.99	0.20	0.13	11.41	-76.35	102314.435	102329.141	24.843	1.196	0.435	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.7754	0	-269.197	0.0000	102314.435	102329.141	5.814	0	0	0	12.367	-3.48	-3.42	-0.35	1.00	0.19	0.13	10.95	-76.85	102314.435	102329.141	24.843	1.196	0.435	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.7975	0	-268.575	0.0000	102312.141	102312.141	5.814	0	0	0	12.367	-3.48	-3.42	-0.35	1.00	0.19	0.13	10.95	-76.85	102312.141	102312.141	24.838	1.196	0.624	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.8196	0	-268.575	0.0000	102312.141	102312.141	5.814	0	0	0	12.367	-3.24	-3.51	-0.53	1.12	0.20	0.12	9.99	-78.19	102312.141	102312.141	24.838	1.196	0.624	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.8457	0	-268.575	0.0000	102312.141	102312.141	5.814	0	0	0	12.367	-3.40	-3.05	-0.49	1.00	0.19	0.12	10.86	-77.25	102312.141	102312.141	24.838	1.196	0.624	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.8678	0	-268.575	0.0000	102312.141	102312.141	5.814	0	0	0	12.367	-3.40	-3.05	-0.49	1.00	0.19	0.12	10.86	-77.25	102312.141	102312.141	24.838	1.196	0.624	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.8898	0	-268.575	0.0000	102312.141	102312.141	5.814	0	0	0	12.367	-3.50	-3.19	-0.26	1.00	0.20	0.14	11.10	-76.32	102312.141	102312.141	24.838	1.196	0.624	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.9151	0	-269.753	0.0000	102316.485	102316.485	5.814	0	0	0	12.367	-3.51	-3.74	-0.46	1.12	0.20	0.12	9.89	-78.27	102316.485	102316.485	24.845	1.196	0.266	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.9543	0	-269.753	0.0000	102316.485	102316.485	5.814	0	0	0	12.367	-3.51	-3.74	-0.46	1.12	0.20	0.12	9.89	-78.27	102316.485	102316.485	24.845	1.196	0.266	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.9766	0	-269.753	0.0000	102316.485	102316.485	5.814	0	0	0	12.367	-3.69	-3.15	-0.21	0.99	0.19	0.12	10.97	-76.93	102316.485	102316.485	24.845	1.196	0.266	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47254.9992	0	-269.753	0.0000	102316.485	102316.485	5.814	0	0	0	12.367	-3.57	-3.42	-0.34	1.00	0.20	0.13	11.00	-76.65	102316.485	102316.485	24.845	1.196	0.266	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47255.0291	0	-269.753	0.0000	102316.485	102316.485	5.814	0	0	0	12.367	-3.57	-3.42	-0.34	1.00	0.20	0.13	11.00	-76.65	102316.485	102316.485	24.845	1.196	0.266	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47255.0527	0	-268.114	0.0000	102310.437	102310.437	5.814	0	0	0	12.367	-3.15	-3.45	-0.49	1.12	0.19	0.12	9.79	-78.37	102310.437	102310.437	24.839	1.196	0.765	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47255.0754	0	-268.114	0.0000	102310.437	102310.437	5.814	0	0	0	12.367	-3.37	-3.37	-0.52	0.99	0.20	0.12	11.21	-76.72	102310.437	102310.437	24.839	1.196	0.765	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47255.1054	0	-268.114	0.0000	102310.437	102310.437	5.814	0	0	0	12.367	-3.37	-3.37	-0.52	0.99	0.20	0.12	11.21	-76.72	102310.437	102310.437	24.839	1.196	0.765	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.003	0.005	0.00	1	8929	8469		
47255.1384	0	-268.114	0.0000	102310.437	102310.437	7.613	0	0	0	17.304	-3.34	-3.69	-0.46	1.00	0.20	0.14	11.07	-76.53	102310.437	102310.437	24.839	1.196	0.765	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.2109	0	-269.139	0.0000	102314.220	102314.220	7.613	0	0	0	17.304	-3.45	-3.39	-0.31	0.99	0.20	0.14	11.06	-76.51	102314.220	102314.220	24.841	1.196	0.453	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.2336	0	-269.139	0.0000	102314.220	102314.220	7.613	0	0	0	17.304	-3.45	-3.39	-0.31	0.99	0.20	0.14	11.06	-76.51	102314.220	102314.220	24.841	1.196	0.453	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.2563	0	-269.139	0.0000	102314.220	102314.220	7.613	0	0	0	17.304	-3.22	-3.40	-0.21	0.99	0.20	0.00	11.41	-78.59	102314.220	102314.220	24.841	1.196	0.453	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.2841	0	-269.139	0.0000	102314.220	102314.220	7.613	0	0	0	17.304	-3.34	-3.50	-0.63	1.12	0.19	0.13	9.77	-78.16	102314.220	102314.220	24.841	1.196	0.453	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.3084	0	-269.139	0.0000	102314.220	102314.220	7.613	0	0	0	17.304	-3.34	-3.50	-0.63	1.12	0.19	0.13	9.77	-78.16	102314.220	102314.220	24.841	1.196	0.453	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.3310	0	-269.328	0.0000	102314.919	102314.919	7.613	0	0	0	17.304	-3.54	-3.18	-0.41	1.00	0.19	0.14	10.91	-76.55	102314.919	102314.919	24.844	1.196	0.395	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.3536	0	-269.328	0.0000	102314.919	102314.919	7.613	0	0	0	17.304	-3.54	-3.18	-0.41	1.00	0.19	0.14	10.91	-76.55	102314.919	102314.919	24.844	1.196	0.395	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.3813	0	-269.328	0.0000	102314.919	102314.919	7.613	0	0	0	17.304	-3.44	-3.39	-0.53	1.00	0.19	0.13	10.88	-76.90	102314.919	102314.919	24.844	1.196	0.395	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.4045	0	-269.328	0.0000	102314.919	102314.919	7.613	0	0	0	17.304	-3.24	-3.45	-0.24	1.12	0.20	0.25	9.63	-74.25	102314.919	102314.919	24.844	1.196	0.395	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.4270	0	-269.328	0.0000	102314.919	102314.919	7.613	0	0	0	17.304	-3.24	-3.45	-0.24	1.12	0.20	0.25	9.63	-74.25	102314.919	102314.919	24.844	1.196	0.395	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.4496	0	-269.407	0.0000	102315.211	102315.211	7.613	0	0	0	17.304	-3.42	-3.05	-0.49	1.00	0.19	0.00	10.89	-79.11	102315.211	102315.211	24.844	1.196	0.371	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.4772	0	-269.407	0.0000	102315.211	102315.211	7.613	0	0	0	17.304	-3.48	-3.31	-0.58	0.99	0.20	0.13	11.34	-76.46	102315.211	102315.211	24.844	1.196	0.371	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.4997	0	-269.407	0.0000	102315.211	102315.211	7.613	0	0	0	17.304	-3.48	-3.31	-0.58	0.99	0.20	0.13	11.34	-76.46	102315.211	102315.211	24.844	1.196	0.371	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.5220	0	-269.407	0.0000	102315.211	102315.211	7.613	0	0	0	17.304	-3.57	-3.36	-0.52	1.00	0.19	0.13	10.95	-76.77	102315.211	102315.211	24.844	1.196	0.371	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.5502	0	-269.407	0.0000	102315.211	102315.211	7.613	0	0	0	17.304	-3.39	-3.73	-0.40	1.00	0.20	0.13	11.21	-76.67	102315.211	102315.211	24.844	1.196	0.371	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
47255.5738	0	-269.670	0.0000	102316.182	102316.182	7.613	0	0	0	17.304	-3.39	-3.73	-0.40	1.00	0.20	0.13	11.21	-76.67	102316.182	102316.182	24.846	1.196	0.291	None	0.000000	0.000000	0	0	1	0	0	0	0	-0.013	0.002	0.008	0.00	1	8947	8458		
