Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	
77382.6026	1	-206.992	0.0000	102085.108	102085.108	0.000	181.96	92.51	13.21	0.000	-2.26	-3.71	-0.17	0.18	-1.00	0.06	-79.08	-10.44	102085.108	102085.108	19.210	1.216	0.763	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77382.6244	1	-206.992	0.0000	102085.108	102085.108	0.000	181.96	92.51	13.21	0.000	-2.52	-3.54	-0.40	0.18	-0.97	0.00	-79.64	-10.36	102085.108	102085.108	19.210	1.216	0.763	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77382.6462	1	-206.992	0.0000	102085.108	102085.108	0.000	181.96	92.51	13.21	0.000	-2.52	-3.54	-0.40	0.18	-0.97	0.00	-79.64	-10.36	102085.108	102085.108	19.210	1.216	0.763	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77382.6679	1	-206.992	0.0000	102085.108	102085.108	0.000	181.96	92.51	13.21	0.000	-2.69	-3.22	0.43	0.17	-1.03	0.05	-80.44	-9.13	102085.108	102085.108	19.210	1.216	0.763	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77382.6951	1	-207.067	0.0000	102085.382	102085.382	0.000	181.96	92.51	13.21	0.000	-2.50	-2.81	-0.52	0.16	-1.00	0.05	-80.23	-9.36	102085.382	102085.382	19.211	1.216	0.740	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77382.7169	1	-207.067	0.0000	102085.382	102085.382	0.000	181.96	92.51	13.21	0.000	-2.50	-2.81	-0.52	0.16	-1.00	0.05	-80.23	-9.36	102085.382	102085.382	19.211	1.216	0.740	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77382.7408	1	-207.067	0.0000	102085.382	102085.382	0.000	181.96	92.51	13.21	0.000	-3.05	-3.73	-0.43	0.16	-1.01	0.04	-80.69	-9.07	102085.382	102085.382	19.211	1.216	0.740	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77382.7685	1	-207.067	0.0000	102085.382	102085.382	0.000	181.96	92.51	13.21	0.000	-3.05	-3.73	-0.43	0.16	-1.01	0.04	-80.69	-9.07	102085.382	102085.382	19.211	1.216	0.740	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77382.7905	1	-207.067	0.0000	102085.382	102085.382	0.000	181.96	92.51	13.21	0.000	-2.56	-3.13	-0.17	0.16	-1.00	0.07	-80.43	-8.79	102085.382	102085.382	19.211	1.216	0.740	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77382.8148	1	-206.584	0.0000	102083.606	102083.606	0.000	181.96	92.51	13.21	0.000	-3.15	-4.03	-0.96	0.17	-0.98	0.04	-79.97	-9.73	102083.606	102083.606	19.210	1.216	0.887	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77382.8504	1	-206.584	0.0000	102083.606	102083.606	0.000	181.96	92.51	13.21	0.000	-2.76	-3.97	-0.02	0.18	-0.98	0.04	-79.24	-10.51	102083.606	102083.606	19.210	1.216	0.887	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77382.9017	1	-206.584	0.0000	102083.606	102083.606	0.000	181.96	92.51	13.21	0.000	-3.54	-3.82	-0.06	0.15	-1.00	0.05	-81.10	-8.50	102083.606	102083.606	19.210	1.216	0.887	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77382.9239	1	-206.584	0.0000	102083.606	102083.606	0.000	181.96	92.51	13.21	0.000	-3.54	-3.82	-0.06	0.15	-1.00	0.05	-81.10	-8.50	102083.606	102083.606	19.210	1.216	0.887	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77382.9551	1	-205.961	0.0000	102081.312	102081.312	0.000	181.96	92.51	13.21	0.000	-3.42	-3.83	-0.90	0.16	-1.00	0.06	-80.31	-9.11	102081.312	102081.312	19.210	1.216	1.077	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77382.9833	1	-205.961	0.0000	102081.312	102081.312	0.000	181.96	92.51	13.21	0.000	-3.42	-3.60	0.29	0.18	-0.88	0.01	-78.22	-11.78	102081.312	102081.312	19.210	1.216	1.077	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.0107	1	-205.961	0.0000	102081.312	102081.312	0.000	181.96	92.51	13.21	0.000	-3.16	-3.82	-0.17	0.14	-1.04	0.03	-82.18	-7.63	102081.312	102081.312	19.210	1.216	1.077	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.0332	1	-205.961	0.0000	102081.312	102081.312	0.000	181.96	92.51	13.21	0.000	-3.16	-3.82	-0.17	0.14	-1.04	0.03	-82.18	-7.63	102081.312	102081.312	19.210	1.216	1.077	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.0550	1	-205.961	0.0000	102081.312	102081.312	0.000	181.96	92.51	13.21	0.000	-3.31	-3.44	-0.20	0.16	-1.03	0.02	-81.31	-8.60	102081.312	102081.312	19.210	1.216	1.077	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.0768	1	-206.905	0.0000	102084.786	102084.786	0.000	181.96	92.51	13.21	0.000	-3.31	-3.44	-0.20	0.16	-1.03	0.02	-81.31	-8.60	102084.786	102084.786	19.212	1.216	0.789	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.0986	1	-206.905	0.0000	102084.786	102084.786	0.000	181.96	92.51	13.21	0.000	-3.95	-3.57	-3.86	0.16	-1.05	0.02	-81.09	-8.84	102084.786	102084.786	19.212	1.216	0.789	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.1230	1	-206.905	0.0000	102084.786	102084.786	0.000	181.96	92.51	13.21	0.000	-2.92	-3.47	0.56	0.13	-1.05	0.02	-82.77	-7.14	102084.786	102084.786	19.212	1.216	0.789	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.1448	1	-206.905	0.0000	102084.786	102084.786	0.000	181.96	92.51	13.21	0.000	-2.92	-3.47	0.56	0.13	-1.05	0.02	-82.77	-7.14	102084.786	102084.786	19.212	1.216	0.789	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.1719	1	-206.905	0.0000	102084.786	102084.786	0.000	181.96	92.51	13.21	0.000	-2.56	-4.20	-1.33	0.17	-1.00	0.01	-80.49	-9.49	102084.786	102084.786	19.212	1.216	0.789	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.1997	1	-206.905	0.0000	102084.786	102084.786	0.000	181.96	92.51	13.21	0.000	-3.21	-4.06	-3.89	0.17	-0.98	0.00	-80.13	-9.86	102084.786	102084.786	19.212	1.216	0.789	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.2216	1	-206.926	0.0000	102084.866	102084.866	0.000	181.96	92.51	13.21	0.000	-3.21	-4.06	-3.89	0.17	-0.98	0.00	-80.13	-9.86	102084.866	102084.866	19.211	1.216	0.783	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.2435	1	-206.926	0.0000	102084.866	102084.866	0.000	181.96	92.51	13.21	0.000	-3.15	-3.66	-0.53	0.15	-0.97	-0.00	-80.98	-9.02	102084.866	102084.866	19.211	1.216	0.783	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.2654	1	-206.926	0.0000	102084.866	102084.866	0.000	181.96	92.51	13.21	0.000	-2.98	-3.57	-0.87	0.12	-0.94	0.06	-81.92	-7.29	102084.866	102084.866	19.211	1.216	0.783	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.2942	1	-206.926	0.0000	102084.866	102084.866	0.000	181.96	92.51	13.21	0.000	-2.98	-3.57	-0.87	0.12	-0.94	0.06	-81.92	-7.29	102084.866	102084.866	19.211	1.216	0.783	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.3159	1	-206.926	0.0000	102084.866	102084.866	0.000	181.96	92.51	13.21	0.000	-3.53	-0.03	-0.12	0.16	-0.98	0.01	-80.73	-9.26	102084.866	102084.866	19.211	1.216	0.783	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.3377	1	-206.764	0.0000	102084.269	102084.269	0.000	181.96	92.51	13.21	0.000	-3.53	-0.03	-0.12	0.16	-0.98	0.01	-80.73	-9.26	102084.269	102084.269	19.212	1.216	0.832	2017-05-23T00:29:39.000Z	-27.600880	-48.516798	68.0	0.31	3	0	1	50	0	
77383.3595	1	-206.764	0.0000	102084.269	102084.269	0.000	182.49	92.74	13.17	0.000	-3.40	-3.31	0.21	0.14	-1.12	-0.00	-83.00	-7.00	102084.269	102084.269	19.212	1.216	0.832	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.3835	1	-206.764	0.0000	102084.269	102084.269	0.000	182.49	92.74	13.17	0.000	-2.93	-3.25	-1.25	0.11	-1.03	0.02	-83.81	-6.06	102084.269	102084.269	19.212	1.216	0.832	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.4298	1	-206.764	0.0000	102084.269	102084.269	0.000	182.49	92.74	13.17	0.000	-2.98	-3.33	0.11	0.16	-1.00	-0.01	-81.09	-8.87	102084.269	102084.269	19.212	1.216	0.832	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.4718	1	-207.360	0.0000	102086.465	102086.465	0.000	182.49	92.74	13.17	0.000	-2.58	-3.60	-0.15	0.09	-1.01	0.02	-84.75	-5.16	102086.465	102086.465	19.211	1.216	0.651	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.4951	1	-207.360	0.0000	102086.465	102086.465	0.000	182.49	92.74	13.17	0.000	-2.58	-3.60	-0.15	0.09	-1.01	0.02	-84.75	-5.16	102086.465	102086.465	19.211	1.216	0.651	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.5169	1	-207.360	0.0000	102086.465	102086.465	0.000	182.49	92.74	13.17	0.000	-1.85	-4.02	-0.93	0.18	-0.97	-0.00	-79.47	-10.52	102086.465	102086.465	19.211	1.216	0.651	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.5387	1	-207.360	0.0000	102086.465	102086.465	0.000	182.49	92.74	13.17	0.000	-1.85	-4.02	-0.93	0.18	-0.97	-0.00	-79.47	-10.52	102086.465	102086.465	19.211	1.216	0.651	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.5606	1	-207.360	0.0000	102086.465	102086.465	0.000	182.49	92.74	13.17	0.000	-2.38	-3.74	0.90	0.13	-0.98	-0.03	-82.05	-7.70	102086.465	102086.465	19.211	1.216	0.651	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.5881	1	-207.360	0.0000	102086.465	102086.465	0.000	182.49	92.74	13.17	0.000	-2.76	-3.36	3.82	0.11	-1.07	0.03	-83.77	-6.06	102086.465	102086.465	19.211	1.216	0.651	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.6204	1	-206.808	0.0000	102084.429	102084.429	0.000	182.49	92.74	13.17	0.000	-2.11	-3.71	-0.93	0.13	-1.00	0.03	-82.16	-7.64	102084.429	102084.429	19.210	1.216	0.819	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.6459	1	-206.808	0.0000	102084.429	102084.429	0.000	182.49	92.74	13.17	0.000	-2.11	-3.71	-0.93	0.13	-1.00	0.03	-82.16	-7.64	102084.429	102084.429	19.210	1.216	0.819	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.6677	1	-206.808	0.0000	102084.429	102084.429	0.000	182.49	92.74	13.17	0.000	-1.89	-3.45	0.76	0.14	-1.00	0.02	-82.10	-7.81	102084.429	102084.429	19.210	1.216	0.819	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.6894	1	-206.808	0.0000	102084.429	102084.429	0.000	182.49	92.74	13.17	0.000	-1.89	-3.45	0.76	0.14	-1.00	0.02	-82.10	-7.81	102084.429	102084.429	19.210	1.216	0.819	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.7113	1	-206.808	0.0000	102084.429	102084.429	0.000	182.49	92.74	13.17	0.000	-2.52	-3.76	-0.31	0.15	-1.04	0.12	-79.85	-7.92	102084.429	102084.429	19.210	1.216	0.819	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.7371	1	-206.510	0.0000	102083.332	102083.332	0.000	182.49	92.74	13.17	0.000	-3.18	-4.14	-0.90	0.18	-1.03	0.03	-80.17	-9.69	102083.332	102083.332	19.212	1.216	0.910	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
77383.7591	1	-206.510	0.0000	102083.332	102083.332	0.000	182.49	92.74	13.17	0.000	-3.18	-4.14	-0.90	0.18	-1.03	0.03	-80.17	-9.69	102083.332	102083.332	19.212	1.216	0.910	2017-05-23T00:29:40.000Z	-27.600878	-48.516794	66.1	0.53	3	0	1	50	0	
