Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	
53247.1908	1	-28.246	14.0716	101428.454	101428.454	17.988	0	0	0	7.613	-3.05	-3.56	-0.21	-0.17	0.23	0.95	13.59	10.03	101428.454	101428.454	26.048	1.181	0.192	None	0.000000	0.000000	0	0	1	120.588	1	50	0	
53247.2189	1	-28.009	14.0716	101427.586	101548.174	17.988	0	0	0	7.613	-2.81	-3.21	-0.38	-0.18	0.23	0.95	13.38	10.16	101427.586	101548.174	26.050	1.181	0.264	None	0.000000	0.000000	0	0	1	120.588	1	50	0	
53247.2409	1	-28.009	14.0716	101427.586	101548.174	17.988	0	0	0	7.613	-2.81	-3.21	-0.38	-0.18	0.23	0.95	13.38	10.16	101427.586	101548.174	26.050	1.181	0.264	None	0.000000	0.000000	0	0	1	120.588	1	50	0	
53247.2636	1	-28.009	14.0716	101427.586	101548.174	17.988	0	0	0	7.613	-2.96	-3.30	-0.41	-0.18	0.23	0.96	13.52	10.24	101427.586	101548.174	26.050	1.181	0.264	None	0.000000	0.000000	0	0	1	120.588	1	50	0	
53247.2891	1	-28.009	14.0716	101427.586	101548.174	17.988	0	0	0	7.613	-2.99	-3.15	-0.38	-0.17	0.23	0.95	13.47	9.68	101427.586	101548.174	26.050	1.181	0.264	None	0.000000	0.000000	0	0	1	120.588	1	50	0	
53247.3113	1	-28.009	14.0716	101427.586	101548.174	17.988	0	0	0	7.613	-2.99	-3.15	-0.38	-0.17	0.23	0.95	13.47	9.68	101427.586	101548.174	26.050	1.181	0.264	None	0.000000	0.000000	0	0	1	120.588	1	50	0	
53247.3335	1	-28.009	14.0716	101427.586	101548.174	17.988	0	0	0	7.613	-2.82	-3.36	-0.20	-0.18	0.23	0.96	13.26	10.42	101427.586	101548.174	26.050	1.181	0.264	None	0.000000	0.000000	0	0	1	120.588	1	50	0	
53247.3632	1	-27.744	14.0716	101426.612	101547.200	17.988	0	0	0	7.613	-3.01	-3.25	-0.29	-0.17	0.23	0.96	13.44	10.04	101426.612	101547.200	26.052	1.181	0.345	None	0.000000	0.000000	0	0	1	120.588	1	50	0	
53247.3852	1	-27.744	14.0716	101426.612	101547.200	17.988	0	0	0	7.613	-3.01	-3.25	-0.29	-0.17	0.23	0.96	13.44	10.04	101426.612	101547.200	26.052	1.181	0.345	None	0.000000	0.000000	0	0	1	120.588	1	50	0	
53247.4122	1	-27.744	14.4665	101426.612	101547.200	17.988	0	0	0	7.613	-2.96	-3.40	-0.32	-0.17	0.23	0.96	13.37	9.78	101426.612	101547.200	26.052	1.181	0.345	None	0.000000	0.000000	0	0	1	127.451	1	50	0	
53247.4381	1	-27.744	14.4665	101426.612	101547.200	17.988	0	0	0	7.613	-2.92	-3.21	-0.18	-0.17	0.23	0.96	13.52	9.95	101426.612	101547.200	26.052	1.181	0.345	None	0.000000	0.000000	0	0	1	127.451	1	50	0	
53247.4615	1	-27.744	14.4665	101426.612	101547.200	17.988	0	0	0	7.613	-2.92	-3.21	-0.18	-0.17	0.23	0.96	13.52	9.95	101426.612	101547.200	26.052	1.181	0.345	None	0.000000	0.000000	0	0	1	127.451	1	50	0	
53247.4834	1	-28.188	14.4665	101428.242	101555.692	17.988	0	0	0	7.613	-3.05	-3.28	-0.31	-0.18	0.23	0.96	13.34	10.25	101428.242	101555.692	26.055	1.181	0.209	None	0.000000	0.000000	0	0	1	127.451	1	50	0	
53247.5090	1	-28.188	14.4665	101428.242	101555.692	17.988	0	0	0	7.613	-3.01	-3.53	-0.26	-0.17	0.24	0.96	13.69	9.77	101428.242	101555.692	26.055	1.181	0.209	None	0.000000	0.000000	0	0	1	127.451	1	50	0	
53247.5628	1	-28.188	14.4665	101428.242	101555.692	17.988	0	0	0	7.613	-3.11	-3.16	-0.40	-0.18	0.23	0.96	13.17	10.05	101428.242	101555.692	26.055	1.181	0.209	None	0.000000	0.000000	0	0	1	127.451	1	50	0	
53247.5847	1	-28.188	14.4665	101428.242	101555.692	5.814	0	0	0	0.000	-3.11	-3.16	-0.40	-0.18	0.23	0.96	13.17	10.05	101428.242	101555.692	26.055	1.181	0.209	None	0.000000	0.000000	0	0	1	127.451	1	50	0	
53247.6066	1	-28.596	14.4665	101429.735	101557.186	5.814	0	0	0	0.000	-2.95	-2.95	-0.27	-0.18	0.23	0.96	13.36	10.08	101429.735	101557.186	26.053	1.181	0.085	None	0.000000	0.000000	0	0	1	127.451	1	50	0	
53247.6391	1	-28.596	15.9485	101429.735	101557.186	5.814	0	0	0	0.000	-3.11	-3.45	-0.31	-0.17	0.23	0.95	13.45	10.09	101429.735	101557.186	26.053	1.181	0.085	None	0.000000	0.000000	0	0	1	154.902	1	50	0	
53247.6612	1	-28.596	15.9485	101429.735	101557.186	5.814	0	0	0	0.000	-3.11	-3.45	-0.31	-0.17	0.23	0.95	13.45	10.09	101429.735	101557.186	26.053	1.181	0.085	None	0.000000	0.000000	0	0	1	154.902	1	50	0	
53247.6832	1	-28.596	15.9485	101429.735	101557.186	5.814	0	0	0	0.000	-3.01	-3.28	-0.24	-0.18	0.24	0.95	13.68	10.17	101429.735	101557.186	26.053	1.181	0.085	None	0.000000	0.000000	0	0	1	154.902	1	50	0	
53247.7050	1	-28.596	15.9485	101429.735	101557.186	5.814	0	0	0	0.000	-3.01	-3.28	-0.24	-0.18	0.24	0.95	13.68	10.17	101429.735	101557.186	26.053	1.181	0.085	None	0.000000	0.000000	0	0	1	154.902	1	50	0	
53247.7343	1	-28.353	15.9485	101428.846	101583.748	5.814	0	0	0	0.000	-2.95	-3.36	-0.08	-0.17	0.23	0.96	13.37	9.79	101428.846	101583.748	26.055	1.181	0.159	None	0.000000	0.000000	0	0	1	154.902	1	50	0	
53247.7563	1	-28.353	15.9485	101428.846	101583.748	5.814	0	0	0	0.000	-2.96	-3.36	-0.21	-0.17	0.23	0.96	13.05	9.73	101428.846	101583.748	26.055	1.181	0.159	None	0.000000	0.000000	0	0	1	154.902	1	50	0	
53247.7781	1	-28.353	15.9485	101428.846	101583.748	5.814	0	0	0	0.000	-2.96	-3.36	-0.21	-0.17	0.23	0.96	13.05	9.73	101428.846	101583.748	26.055	1.181	0.159	None	0.000000	0.000000	0	0	1	154.902	1	50	0	
53247.8000	1	-28.353	15.9485	101428.846	101583.748	5.814	0	0	0	0.000	-2.93	-3.45	-0.18	-0.18	0.24	0.96	13.57	10.24	101428.846	101583.748	26.055	1.181	0.159	None	0.000000	0.000000	0	0	1	154.902	1	50	0	
53247.8249	1	-28.353	15.9485	101428.846	101583.748	5.814	0	0	0	0.000	-2.93	-3.25	-0.24	-0.17	0.23	0.96	13.28	10.00	101428.846	101583.748	26.055	1.181	0.159	None	0.000000	0.000000	0	0	1	154.902	1	50	0	
53247.8547	1	-28.353	14.1856	101428.846	101583.748	5.814	0	0	0	0.000	-3.01	-3.25	-0.20	-0.18	0.23	0.96	13.40	10.23	101428.846	101583.748	26.055	1.181	0.159	None	0.000000	0.000000	0	0	1	122.549	1	50	0	
53247.8840	1	-27.615	14.1856	101426.140	101548.689	5.814	0	0	0	0.000	-3.01	-3.25	-0.20	-0.18	0.23	0.96	13.40	10.23	101426.140	101548.689	26.050	1.181	0.384	None	0.000000	0.000000	0	0	1	122.549	1	50	0	
53247.9060	1	-27.615	14.1856	101426.140	101548.689	5.814	0	0	0	0.000	-3.01	-3.21	-0.38	-0.18	0.23	0.96	13.36	10.64	101426.140	101548.689	26.050	1.181	0.384	None	0.000000	0.000000	0	0	1	122.549	1	50	0	
53247.9279	1	-27.615	14.1856	101426.140	101548.689	5.814	0	0	0	0.000	-3.01	-3.21	-0.38	-0.18	0.23	0.96	13.36	10.64	101426.140	101548.689	26.050	1.181	0.384	None	0.000000	0.000000	0	0	1	122.549	1	50	0	
53247.9569	1	-27.615	14.1856	101426.140	101548.689	5.814	0	0	0	0.000	-3.04	-3.16	-0.20	-0.17	0.23	0.96	13.05	9.90	101426.140	101548.689	26.050	1.181	0.384	None	0.000000	0.000000	0	0	1	122.549	1	50	0	
53247.9788	1	-27.615	14.1856	101426.140	101548.689	5.814	0	0	0	0.000	-3.04	-3.05	-0.14	-0.18	0.23	0.96	13.26	10.25	101426.140	101548.689	26.050	1.181	0.384	None	0.000000	0.000000	0	0	1	122.549	1	50	0	
53248.0013	1	-28.293	14.1856	101428.627	101551.176	5.814	0	0	0	0.000	-3.04	-3.05	-0.14	-0.18	0.23	0.96	13.26	10.25	101428.627	101551.176	26.052	1.181	0.177	None	0.000000	0.000000	0	0	1	122.549	1	50	0	
53248.0232	1	-28.293	14.1856	101428.627	101551.176	5.814	0	0	0	0.000	-3.02	-3.15	-0.18	-0.17	0.24	0.96	13.50	9.99	101428.627	101551.176	26.052	1.181	0.177	None	0.000000	0.000000	0	0	1	122.549	1	50	0	
53248.0473	1	-28.293	14.1856	101428.627	101551.176	5.814	0	0	0	0.000	-2.95	-3.51	-0.23	-0.17	0.24	0.96	13.58	9.93	101428.627	101551.176	26.052	1.181	0.177	None	0.000000	0.000000	0	0	1	122.549	1	50	0	
53248.0743	1	-28.293	16.2980	101428.627	101551.176	5.814	0	0	0	0.000	-3.02	-3.37	-0.17	-0.18	0.23	0.96	13.41	10.33	101428.627	101551.176	26.052	1.181	0.177	None	0.000000	0.000000	0	0	1	161.765	1	50	0	
53248.1331	1	-28.132	16.2980	101428.035	101589.800	5.814	0	0	0	0.000	-2.99	-3.33	-0.37	-0.18	0.23	0.96	13.28	10.18	101428.035	101589.800	26.052	1.181	0.226	None	0.000000	0.000000	0	0	1	161.765	1	50	0	
53248.1556	1	-28.132	16.2980	101428.035	101589.800	15.796	0	0	0	0.000	-2.99	-3.33	-0.37	-0.18	0.23	0.96	13.28	10.18	101428.035	101589.800	26.052	1.181	0.226	None	0.000000	0.000000	0	0	1	161.765	1	50	0	
53248.1776	1	-28.132	16.2980	101428.035	101589.800	15.796	0	0	0	0.000	-2.98	-3.24	-0.41	-0.18	0.24	0.97	13.58	10.30	101428.035	101589.800	26.052	1.181	0.226	None	0.000000	0.000000	0	0	1	161.765	1	50	0	
53248.2030	1	-28.132	16.2980	101428.035	101589.800	15.796	0	0	0	0.000	-3.01	-3.33	-0.41	-0.18	0.24	0.96	13.65	10.40	101428.035	101589.800	26.052	1.181	0.226	None	0.000000	0.000000	0	0	1	161.765	1	50	0	
53248.2250	1	-28.132	16.2980	101428.035	101589.800	15.796	0	0	0	0.000	-3.01	-3.33	-0.41	-0.18	0.24	0.96	13.65	10.40	101428.035	101589.800	26.052	1.181	0.226	None	0.000000	0.000000	0	0	1	161.765	1	50	0	
53248.2471	1	-28.132	16.2980	101428.035	101589.800	15.796	0	0	0	0.000	-2.95	-3.22	-0.35	-0.17	0.23	0.96	13.43	9.97	101428.035	101589.800	26.052	1.181	0.226	None	0.000000	0.000000	0	0	1	161.765	1	50	0	
53248.2759	1	-27.767	4.9140	101426.699	101588.463	15.796	0	0	0	0.000	-2.89	-3.42	-0.20	-0.17	0.24	0.96	13.59	9.91	101426.699	101588.463	26.050	1.181	0.338	None	0.000000	0.000000	0	0	1	14.706	1	50	0	
53248.3140	1	-27.767	4.9140	101426.699	101588.463	15.796	0	0	0	0.000	-2.89	-3.42	-0.20	-0.17	0.24	0.96	13.59	9.91	101426.699	101588.463	26.050	1.181	0.338	None	0.000000	0.000000	0	0	1	14.706	1	50	0	
53248.3362	1	-27.767	4.9140	101426.699	101588.463	15.796	0	0	0	0.000	-2.82	-3.33	-0.34	-0.17	0.24	0.96	13.55	9.89	101426.699	101588.463	26.050	1.181	0.338	None	0.000000	0.000000	0	0	1	14.706	1	50	0	
53248.3633	1	-27.767	4.9140	101426.699	101588.463	15.796	0	0	0	0.000	-3.10	-3.31	-0.31	-0.18	0.23	0.95	13.63	10.15	101426.699	101588.463	26.050	1.181	0.338	None	0.000000	0.000000	0	0	1	14.706	1	50	0	
53248.3853	1	-27.767	4.9140	101426.699	101588.463	15.796	0	0	0	0.000	-3.10	-3.31	-0.31	-0.18	0.23	0.95	13.63	10.15	101426.699	101588.463	26.050	1.181	0.338	None	0.000000	0.000000	0	0	1	14.706	1	50	0	
53248.4073	1	-28.090	4.9140	101427.882	101442.588	15.796	0	0	0	0.000	-2.75	-3.33	-0.35	-0.18	0.23	0.95	13.14	10.16	101427.882	101442.588	26.053	1.181	0.239	None	0.000000	0.000000	0	0	1	14.706	1	50	0	
53248.4292	1	-28.090	4.9140	101427.882	101442.588	15.796	0	0	0	0.000	-2.75	-3.33	-0.35	-0.18	0.23	0.95	13.14	10.16	101427.882	101442.588	26.053	1.181	0.239	None	0.000000	0.000000	0	0	1	14.706	1	50	0	
53248.4511	1	-28.090	4.9140	101427.882	101442.588	15.796	0	0	0	0.000	-2.95	-3.13	-0.34	-0.18	0.23	0.96	13.51	10.24	101427.882	101442.588	26.053	1.181	0.239	None	0.000000	0.000000	0	0	1	14.706	1	50	0	
53248.4757	1	-28.090	4.9140	101427.882	101442.588	15.796	0	0	0	0.000	-2.85	-3.31	-0.35	-0.18	0.24	0.96	13.61	10.22	101427.882	101442.588	26.053	1.181	0.239	None	0.000000	0.000000	0	0	1	14.706	1	50	0	
53248.5005	1	-28.090	15.2255	101427.882	101442.588	15.796	0	0	0	0.000	-3.02	-3.25	-0.43	-0.18	0.23	0.97	13.13	10.16	101427.882	101442.588	26.053	1.181	0.239	None	0.000000	0.000000	0	0	1	141.176	1	50	0	
53248.5410	1	-27.992	15.2255	101427.521	101568.697	15.796	0	0	0	0.000	-3.02	-3.25	-0.43	-0.18	0.23	0.97	13.13	10.16	101427.521	101568.697	26.050	1.181	0.269	None	0.000000	0.000000	0	0	1	141.176	1	50	0	
53248.5630	1	-27.992	15.2255	101427.521	101568.697	15.796	0	0	0	0.000	-3.02	-3.21	-0.20	-0.18	0.23	0.96	13.48	10.46	101427.521	101568.697	26.050	1.181	0.269	None	0.000000	0.000000	0	0	1	141.176	1	50	0	
53248.5895	1	-27.992	15.2255	101427.521	101568.697	15.796	0	0	0	0.000	-2.96	-3.36	-0.34	-0.17	0.24	0.96	13.64	9.97	101427.521	101568.697	26.050	1.181	0.269	None	0.000000	0.000000	0	0	1	141.176	1	50	0	
53248.6119	1	-27.992	15.2255	101427.521	101568.697	15.796	0	0	0	0.000	-2.96	-3.36	-0.34	-0.17	0.24	0.96	13.64	9.97	101427.521	101568.697	26.050	1.181	0.269	None	0.000000	0.000000	0	0	1	141.176	1	50	0	
53248.6342	1	-27.992	15.2255	101427.521	101568.697	15.796	0	0	0	0.000	-2.89	-3.37	-0.17	-0.17	0.23	0.96	13.50	10.00	101427.521	101568.697	26.050	1.181	0.269	None	0.000000	0.000000	0	0	1	141.176	1	50	0	
53248.6702	1	-27.597	15.2255	101426.075	101567.252	15.796	0	0	0	0.000	-3.07	-3.37	-0.32	-0.18	0.24	0.96	14.00	10.29	101426.075	101567.252	26.048	1.181	0.389	None	0.000000	0.000000	0	0	1	141.176	1	50	0	
53248.7152	1	-27.597	14.7966	101426.075	101567.252	17.023	0	0	0	0.000	-3.04	-3.19	-0.27	-0.17	0.23	0.96	13.34	9.82	101426.075	101567.252	26.048	1.181	0.389	None	0.000000	0.000000	0	0	1	133.333	1	50	0	
53248.7485	1	-27.597	14.7966	101426.075	101567.252	17.023	0	0	0	0.000	-2.89	-3.22	-0.32	-0.17	0.23	0.96	13.17	9.71	101426.075	101567.252	26.048	1.181	0.389	None	0.000000	0.000000	0	0	1	133.333	1	50	0	
53248.7707	1	-27.597	14.7966	101426.075	101567.252	17.023	0	0	0	0.000	-2.89	-3.22	-0.32	-0.17	0.23	0.96	13.17	9.71	101426.075	101567.252	26.048	1.181	0.389	None	0.000000	0.000000	0	0	1	133.333	1	50	0	
53248.7928	1	-27.597	14.7966	101426.075	101567.252	17.023	0	0	0	0.000	-2.98	-3.44	-0.38	-0.18	0.24	0.96	13.57	10.39	101426.075	101567.252	26.048	1.181	0.389	None	0.000000	0.000000	0	0	1	133.333	1	50	0	
53248.8147	1	-28.641	14.7966	101429.899	101563.232	17.023	0	0	0	0.000	-2.98	-3.44	-0.38	-0.18	0.24	0.96	13.57	10.39	101429.899	101563.232	26.051	1.181	0.071	None	0.000000	0.000000	0	0	1	133.333	1	50	0	
53248.8367	1	-28.641	14.7966	101429.899	101563.232	17.023	0	0	0	0.000	-2.92	-3.16	-0.21	-0.18	0.23	0.96	13.36	10.08	101429.899	101563.232	26.051	1.181	0.071	None	0.000000	0.000000	0	0	1	133.333	1	50	0	
53248.8604	1	-28.641	14.7966	101429.899	101563.232	17.023	0	0	0	0.000	-2.93	-3.42	-0.40	-0.18	0.23	0.96	13.48	10.24	101429.899	101563.232	26.051	1.181	0.071	None	0.000000	0.000000	0	0	1	133.333	1	50	0	
53248.8845	1	-28.641	14.7966	101429.899	101563.232	17.023	0	0	0	0.000	-2.93	-3.42	-0.40	-0.18	0.23	0.96	13.48	10.24	101429.899	101563.232	26.051	1.181	0.071	None	0.000000	0.000000	0	0	1	133.333	1	50	0	
53248.9064	1	-28.641	14.7966	101429.899	101563.232	17.023	0	0	0	0.000	-3.01	-3.34	-0.31	-0.17	0.24	0.96	13.75	10.01	101429.899	101563.232	26.051	1.181	0.071	None	0.000000	0.000000	0	0	1	133.333	1	50	0	
53248.9389	1	-28.065	18.6905	101427.789	101561.122	17.023	0	0	0	0.000	-2.87	-3.28	-0.21	-0.18	0.23	0.96	13.29	10.03	101427.789	101561.122	26.052	1.181	0.247	None	0.000000	0.000000	0	0	1	212.745	1	50	0	
53248.9780	1	-28.065	18.6905	101427.789	101561.122	17.023	0	0	0	0.000	-2.90	-3.15	-0.37	-0.18	0.23	0.96	13.03	10.15	101427.789	101561.122	26.052	1.181	0.247	None	0.000000	0.000000	0	0	1	212.745	1	50	0	
53249.0002	1	-28.065	18.6905	101427.789	101561.122	17.023	0	0	0	0.000	-2.90	-3.15	-0.37	-0.18	0.23	0.96	13.03	10.15	101427.789	101561.122	26.052	1.181	0.247	None	0.000000	0.000000	0	0	1	212.745	1	50	0	
53249.0221	1	-28.065	18.6905	101427.789	101561.122	17.023	0	0	0	0.000	-2.84	-3.18	-0.37	-0.18	0.23	0.95	13.57	10.26	101427.789	101561.122	26.052	1.181	0.247	None	0.000000	0.000000	0	0	1	212.745	1	50	0	
53249.0440	1	-28.065	18.6905	101427.789	101561.122	17.023	0	0	0	0.000	-2.84	-3.18	-0.37	-0.18	0.23	0.95	13.57	10.26	101427.789	101561.122	26.052	1.181	0.247	None	0.000000	0.000000	0	0	1	212.745	1	50	0	
53249.0658	1	-28.098	18.6905	101427.912	101640.657	17.023	0	0	0	0.000	-2.89	-3.18	-0.21	-0.17	0.23	0.96	13.43	9.89	101427.912	101640.657	26.053	1.181	0.237	None	0.000000	0.000000	0	0	1	212.745	1	50	0	
53249.0901	1	-28.098	18.6905	101427.912	101640.657	17.023	0	0	0	0.000	-2.93	-3.36	-0.27	-0.18	0.24	0.96	13.62	10.30	101427.912	101640.657	26.053	1.181	0.237	None	0.000000	0.000000	0	0	1	212.745	1	50	0	
53249.1120	1	-28.098	18.6905	101427.912	101640.657	17.023	0	0	0	0.000	-2.93	-3.36	-0.27	-0.18	0.24	0.96	13.62	10.30	101427.912	101640.657	26.053	1.181	0.237	None	0.000000	0.000000	0	0	1	212.745	1	50	0	
53249.1339	1	-28.098	18.6905	101427.912	101640.657	17.023	0	0	0	0.000	-2.96	-3.33	-0.21	-0.17	0.24	0.96	13.79	9.83	101427.912	101640.657	26.053	1.181	0.237	None	0.000000	0.000000	0	0	1	212.745	1	50	0	
53249.1609	1	-28.098	12.1035	101427.912	101640.657	17.023	0	0	0	0.000	-3.04	-3.45	-0.26	-0.18	0.23	0.96	13.41	10.33	101427.912	101640.657	26.053	1.181	0.237	None	0.000000	0.000000	0	0	1	89.216	1	50	0	
53249.1999	1	-28.731	12.1035	101430.230	101519.446	17.023	0	0	0	0.000	-3.04	-3.45	-0.26	-0.18	0.23	0.96	13.41	10.33	101430.230	101519.446	26.049	1.181	0.044	None	0.000000	0.000000	0	0	1	89.216	1	50	0	
53249.2218	1	-28.731	12.1035	101430.230	101519.446	17.023	0	0	0	0.000	-2.96	-3.24	-0.24	-0.17	0.24	0.95	13.69	10.07	101430.230	101519.446	26.049	1.181	0.044	None	0.000000	0.000000	0	0	1	89.216	1	50	0	
53249.2473	1	-28.731	12.1035	101430.230	101519.446	17.023	0	0	0	0.000	-2.99	-3.19	-0.44	-0.18	0.23	0.95	13.27	10.44	101430.230	101519.446	26.049	1.181	0.044	None	0.000000	0.000000	0	0	1	89.216	1	50	0	
53249.2980	1	-28.731	12.1035	101430.230	101519.446	11.835	0	0	0	0.000	-2.89	-3.40	-0.44	-0.18	0.23	0.96	13.26	10.46	101430.230	101519.446	26.049	1.181	0.044	None	0.000000	0.000000	0	0	1	89.216	1	50	0	
53249.3201	1	-28.731	12.1035	101430.230	101519.446	11.835	0	0	0	0.000	-2.89	-3.40	-0.44	-0.18	0.23	0.96	13.26	10.46	101430.230	101519.446	26.049	1.181	0.044	None	0.000000	0.000000	0	0	1	89.216	1	50	0	
53249.3421	1	-28.868	12.1035	101430.733	101519.949	11.835	0	0	0	0.000	-2.99	-3.45	-0.26	-0.18	0.23	0.96	13.03	10.19	101430.733	101519.949	26.053	1.181	0.002	None	0.000000	0.000000	0	0	1	89.216	1	50	0	
53249.3641	1	-28.868	12.1035	101430.733	101519.949	11.835	0	0	0	0.000	-2.99	-3.45	-0.26	-0.18	0.23	0.96	13.03	10.19	101430.733	101519.949	26.053	1.181	0.002	None	0.000000	0.000000	0	0	1	89.216	1	50	0	
53249.3932	1	-28.868	15.1194	101430.733	101519.949	11.835	0	0	0	0.000	-2.95	-3.21	-0.44	-0.18	0.24	0.95	13.69	10.24	101430.733	101519.949	26.053	1.181	0.002	None	0.000000	0.000000	0	0	1	139.216	1	50	0	
53249.4152	1	-28.868	15.1194	101430.733	101519.949	11.835	0	0	0	0.000	-2.93	-3.19	-0.34	-0.17	0.24	0.96	13.67	9.99	101430.733	101519.949	26.053	1.181	0.002	None	0.000000	0.000000	0	0	1	139.216	1	50	0	
53249.4370	1	-28.868	15.1194	101430.733	101519.949	11.835	0	0	0	0.000	-2.93	-3.19	-0.34	-0.17	0.24	0.96	13.67	9.99	101430.733	101519.949	26.053	1.181	0.002	None	0.000000	0.000000	0	0	1	139.216	1	50	0	
53249.4624	1	-27.987	15.1194	101427.502	101566.718	11.835	0	0	0	0.000	-2.92	-3.22	-0.26	-0.17	0.23	0.96	13.49	9.88	101427.502	101566.718	26.053	1.181	0.271	None	0.000000	0.000000	0	0	1	139.216	1	50	0	
53249.4866	1	-27.987	15.1194	101427.502	101566.718	11.835	0	0	0	0.000	-3.08	-3.24	-0.31	-0.17	0.23	0.96	13.19	9.98	101427.502	101566.718	26.053	1.181	0.271	None	0.000000	0.000000	0	0	1	139.216	1	50	0	
53249.5084	1	-27.987	15.1194	101427.502	101566.718	11.835	0	0	0	0.000	-3.08	-3.24	-0.31	-0.17	0.23	0.96	13.19	9.98	101427.502	101566.718	26.053	1.181	0.271	None	0.000000	0.000000	0	0	1	139.216	1	50	0	
