Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	
79254.4458	1	-225.413	0.0000	102152.976	102152.976	0.000	-7.70	-14.08	9.08	0.000	-2.70	-2.92	-0.49	0.25	-0.95	0.12	-73.89	-14.57	102152.976	102152.976	18.003	1.222	0.482	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.4753	1	-225.413	0.0000	102152.976	102152.976	0.000	-7.70	-14.08	9.08	0.000	-2.98	-3.48	-0.18	0.31	-0.98	0.13	-70.73	-17.71	102152.976	102152.976	18.003	1.222	0.482	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.4976	1	-225.413	0.0000	102152.976	102152.976	0.000	-7.70	-14.08	9.08	0.000	-2.66	-3.74	0.09	0.25	-0.96	0.06	-75.03	-14.61	102152.976	102152.976	18.003	1.222	0.482	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.5488	1	-225.782	0.0000	102154.334	102154.334	0.000	-7.70	-14.08	9.08	0.000	-2.70	-3.54	-0.44	0.28	-0.99	0.04	-74.00	-15.81	102154.334	102154.334	18.000	1.222	0.370	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.5712	1	-225.782	0.0000	102154.334	102154.334	0.000	-7.70	-14.08	9.08	0.000	-3.24	-3.50	-0.11	0.27	-1.01	0.05	-74.65	-15.05	102154.334	102154.334	18.000	1.222	0.370	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.5934	1	-225.782	0.0000	102154.334	102154.334	0.000	-7.70	-14.08	9.08	0.000	-3.24	-3.50	-0.11	0.27	-1.01	0.05	-74.65	-15.05	102154.334	102154.334	18.000	1.222	0.370	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.6156	1	-225.782	0.0000	102154.334	102154.334	0.000	-7.70	-14.08	9.08	0.000	-2.81	-3.44	-0.47	0.24	-0.98	0.03	-76.33	-13.59	102154.334	102154.334	18.000	1.222	0.370	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.6430	1	-225.782	0.0000	102154.334	102154.334	0.000	-7.70	-14.08	9.08	0.000	-3.13	-2.98	-0.66	0.28	-0.98	0.09	-73.04	-16.09	102154.334	102154.334	18.000	1.222	0.370	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.6667	1	-225.357	0.0000	102152.769	102152.769	0.000	-7.70	-14.08	9.08	0.000	-3.13	-2.98	-0.66	0.28	-0.98	0.09	-73.04	-16.09	102152.769	102152.769	18.000	1.222	0.499	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.6891	1	-225.357	0.0000	102152.769	102152.769	0.000	-7.70	-14.08	9.08	0.000	-2.53	-2.89	-0.47	0.26	-0.95	0.12	-73.13	-15.26	102152.769	102152.769	18.000	1.222	0.499	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.7172	1	-225.357	0.0000	102152.769	102152.769	0.000	-7.70	-14.08	9.08	0.000	-2.87	-0.06	-0.06	0.28	-0.98	0.06	-73.60	-16.03	102152.769	102152.769	18.000	1.222	0.499	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.7753	1	-225.357	0.0000	102152.769	102152.769	0.000	-7.70	-14.08	9.08	0.000	-3.16	-3.21	-0.61	0.27	-0.99	0.07	-74.10	-15.41	102152.769	102152.769	18.000	1.222	0.499	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.8015	1	-226.123	0.0000	102155.594	102155.594	0.000	-7.70	-14.08	9.08	0.000	-3.16	-3.21	-0.61	0.27	-0.99	0.07	-74.10	-15.41	102155.594	102155.594	18.001	1.222	0.266	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.8237	1	-226.123	0.0000	102155.594	102155.594	0.000	-7.70	-14.08	9.08	0.000	-3.04	-3.10	-0.53	0.26	-0.96	0.09	-74.12	-14.89	102155.594	102155.594	18.001	1.222	0.266	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.8486	1	-226.123	0.0000	102155.594	102155.594	0.000	-7.70	-14.08	9.08	0.000	-2.99	-3.11	-0.56	0.31	-0.96	0.14	-70.63	-17.49	102155.594	102155.594	18.001	1.222	0.266	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.8716	1	-226.123	0.0000	102155.594	102155.594	0.000	-7.70	-14.08	9.08	0.000	-2.99	-3.11	-0.56	0.31	-0.96	0.14	-70.63	-17.49	102155.594	102155.594	18.001	1.222	0.266	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.8940	1	-226.123	0.0000	102155.594	102155.594	0.000	-7.70	-14.08	9.08	0.000	-3.15	-3.19	-0.14	0.24	-0.95	0.10	-74.73	-14.09	102155.594	102155.594	18.001	1.222	0.266	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.9244	1	-226.221	0.0000	102155.954	102155.954	0.000	-7.70	-14.08	9.08	0.000	-2.56	-3.51	-0.63	0.30	-0.97	0.10	-71.89	-17.05	102155.954	102155.954	18.003	1.222	0.236	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.9476	1	-226.221	0.0000	102155.954	102155.954	0.000	-7.70	-14.08	9.08	0.000	-2.56	-3.51	-0.63	0.30	-0.97	0.10	-71.89	-17.05	102155.954	102155.954	18.003	1.222	0.236	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.9725	1	-226.221	0.0000	102155.954	102155.954	0.000	-7.70	-14.08	9.08	0.000	-3.07	-3.48	0.29	0.30	-1.01	0.07	-73.29	-16.25	102155.954	102155.954	18.003	1.222	0.236	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79254.9985	1	-226.221	0.0000	102155.954	102155.954	0.000	-7.70	-14.08	9.08	0.000	-3.07	-3.48	0.29	0.30	-1.01	0.07	-73.29	-16.25	102155.954	102155.954	18.003	1.222	0.236	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79255.0209	1	-226.221	0.0000	102155.954	102155.954	0.000	-7.70	-14.08	9.08	0.000	-3.13	-2.93	-0.49	0.23	-0.97	0.07	-76.06	-13.31	102155.954	102155.954	18.003	1.222	0.236	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79255.0487	1	-226.033	0.0000	102155.262	102155.262	0.000	-7.70	-14.08	9.08	0.000	-2.72	-2.95	-0.69	0.27	-0.96	0.12	-72.85	-15.61	102155.262	102155.262	18.003	1.222	0.294	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79255.0725	1	-226.033	0.0000	102155.262	102155.262	0.000	-7.70	-14.08	9.08	0.000	-2.72	-2.95	-0.69	0.27	-0.96	0.12	-72.85	-15.61	102155.262	102155.262	18.003	1.222	0.294	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79255.0946	1	-226.033	0.0000	102155.262	102155.262	0.000	-7.70	-14.08	9.08	0.000	-2.78	-3.08	-0.09	0.28	-0.95	0.11	-72.51	-16.16	102155.262	102155.262	18.003	1.222	0.294	2017-05-23T01:00:55.000Z	-27.599454	-48.518120	127.7	0.01	3	0	1	50	0	
79255.1170	1	-226.033	0.0000	102155.262	102155.262	0.000	-7.73	-14.07	9.00	0.000	-2.78	-3.79	-0.11	0.28	-0.98	0.08	-73.39	-15.97	102155.262	102155.262	18.003	1.222	0.294	2017-05-23T01:00:56.000Z	-27.599454	-48.518120	0.0	0.01	3	0	1	50	0	
79255.1474	1	-226.033	0.0000	102155.262	102155.262	0.000	-7.73	-14.07	9.00	0.000	-2.78	-3.79	-0.11	0.28	-0.98	0.08	-73.39	-15.97	102155.262	102155.262	18.003	1.222	0.294	2017-05-23T01:00:56.000Z	-27.599454	-48.518120	0.0	0.01	3	0	1	50	0	
79255.1708	1	-225.990	0.0000	102155.102	102155.102	0.000	-7.73	-14.07	9.00	0.000	-2.76	-3.69	0.08	0.26	-0.99	0.03	-75.19	-14.70	102155.102	102155.102	18.003	1.222	0.307	2017-05-23T01:00:56.000Z	-27.599454	-48.518120	0.0	0.01	3	0	1	50	0	
79255.1928	1	-225.990	0.0000	102155.102	102155.102	0.000	-7.73	-14.07	9.00	0.000	-2.76	-3.69	0.08	0.26	-0.99	0.03	-75.19	-14.70	102155.102	102155.102	18.003	1.222	0.307	2017-05-23T01:00:56.000Z	-27.599454	-48.518120	0.0	0.01	3	0	1	50	0	
79255.2217	1	-225.990	0.0000	102155.102	102155.102	0.000	-7.73	-14.07	9.00	0.000	-2.85	-3.47	-0.56	0.27	-1.00	0.05	-74.48	-15.26	102155.102	102155.102	18.003	1.222	0.307	2017-05-23T01:00:56.000Z	-27.599454	-48.518120	0.0	0.01	3	0	1	50	0	
79255.2437	1	-225.990	0.0000	102155.102	102155.102	0.000	-7.73	-14.07	9.00	0.000	-3.28	-3.37	3.86	0.28	-1.00	0.05	-74.30	-15.48	102155.102	102155.102	18.003	1.222	0.307	2017-05-23T01:00:56.000Z	-27.599454	-48.518120	0.0	0.01	3	0	1	50	0	
79255.2655	1	-225.990	0.0000	102155.102	102155.102	0.000	-7.73	-14.07	9.00	0.000	-3.28	-3.37	3.86	0.28	-1.00	0.05	-74.30	-15.48	102155.102	102155.102	18.003	1.222	0.307	2017-05-23T01:00:56.000Z	-27.599454	-48.518120	0.0	0.01	3	0	1	50	0	
79255.2910	1	-225.990	0.0000	102155.102	102155.102	0.000	-7.73	-14.07	9.00	0.000	-2.90	-3.01	-0.66	0.22	-0.98	0.06	-76.77	-12.73	102155.102	102155.102	18.003	1.222	0.307	2017-05-23T01:00:56.000Z	-27.599454	-48.518120	0.0	0.01	3	0	1	50	0	
79255.3236	1	-226.008	0.0000	102155.168	102155.168	0.000	-7.73	-14.07	9.00	0.000	-2.84	-3.18	-0.41	0.31	-0.95	0.13	-70.64	-17.82	102155.168	102155.168	17.999	1.222	0.301	2017-05-23T01:00:56.000Z	-27.599454	-48.518120	0.0	0.01	3	0	1	50	0	
79255.3460	1	-226.008	0.0000	102155.168	102155.168	0.000	-7.73	-14.07	9.00	0.000	-2.84	-3.18	-0.41	0.31	-0.95	0.13	-70.64	-17.82	102155.168	102155.168	17.999	1.222	0.301	2017-05-23T01:00:56.000Z	-27.599454	-48.518120	0.0	0.01	3	0	1	50	0	
79255.3680	1	-226.008	0.0000	102155.168	102155.168	0.000	-7.73	-14.07	9.00	0.000	-3.16	-3.68	0.41	0.28	-0.98	0.10	-73.08	-15.93	102155.168	102155.168	17.999	1.222	0.301	2017-05-23T01:00:56.000Z	-27.599454	-48.518120	0.0	0.01	3	0	1	50	0	
