Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	
53662.5580	1	-180.586	1.7943	101987.885	101997.689	0.000	6.92	-28.95	15.51	11.419	7.57	-15.36	-3.51	0.35	-0.10	2.41	-2.46	-8.15	101987.885	101997.689	26.554	1.185	0.171	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	1.961	1	50	0	
53662.5812	1	-180.586	1.7943	101987.885	101997.689	0.000	6.92	-28.95	15.51	11.419	-7.76	-69.66	4.37	1.09	0.36	5.08	3.92	-12.08	101987.885	101997.689	26.554	1.185	0.171	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	1.961	1	50	0	
53662.6031	1	-180.586	1.7943	101987.885	101997.689	0.000	6.92	-28.95	15.51	11.419	-7.76	-69.66	4.37	1.09	0.36	5.08	3.92	-12.08	101987.885	101997.689	26.554	1.185	0.171	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	1.961	1	50	0	
53662.6254	1	-180.586	1.7943	101987.885	101997.689	0.000	6.92	-28.95	15.51	11.419	-10.18	-66.55	6.15	0.07	0.18	3.76	2.67	-1.09	101987.885	101997.689	26.554	1.185	0.171	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	1.961	1	50	0	
53662.6503	1	-180.586	1.7943	101987.885	101997.689	0.000	6.92	-28.95	15.51	11.419	-4.90	-4.66	10.98	-0.65	0.07	0.35	5.67	61.31	101987.885	101997.689	26.554	1.185	0.171	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	1.961	1	50	0	
53662.6760	1	-181.662	1.7943	101991.844	101993.804	0.000	6.92	-28.95	15.51	11.419	-4.90	-4.66	10.98	-0.65	0.07	0.35	5.67	61.31	101991.844	101993.804	26.550	1.186	-0.157	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	1.961	1	50	0	
53662.6978	1	-181.662	1.7943	101991.844	101993.804	0.000	6.92	-28.95	15.51	11.419	-6.60	66.58	10.92	-1.43	-0.03	0.56	-1.17	68.44	101991.844	101993.804	26.550	1.186	-0.157	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	1.961	1	50	0	
53662.7241	1	-181.662	1.7943	101991.844	101993.804	0.000	6.92	-28.95	15.51	11.419	-6.93	112.75	5.31	-1.62	-0.04	-1.31	-1.24	51.17	101991.844	101993.804	26.550	1.186	-0.157	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	1.961	1	50	0	
53662.7460	1	-181.662	1.7943	101991.844	101993.804	0.000	6.92	-28.95	15.51	11.419	-6.93	112.75	5.31	-1.62	-0.04	-1.31	-1.24	51.17	101991.844	101993.804	26.550	1.186	-0.157	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	1.961	1	50	0	
53662.7733	1	-181.662	2.5376	101991.844	101993.804	0.000	6.92	-28.95	15.51	11.419	2.37	-94.24	2.23	-0.84	-0.61	0.50	-31.93	46.97	101991.844	101993.804	26.550	1.186	-0.157	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	3.922	1	50	0	
53662.8015	1	-181.857	2.5376	101992.561	101996.483	0.000	6.92	-28.95	15.51	11.419	-16.90	23.33	0.12	-0.49	-0.02	0.77	-0.98	32.69	101992.561	101996.483	26.550	1.186	-0.216	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	3.922	1	50	0	
53662.8235	1	-181.857	2.5376	101992.561	101996.483	0.000	6.92	-28.95	15.51	11.419	-16.90	23.33	0.12	-0.49	-0.02	0.77	-0.98	32.69	101992.561	101996.483	26.550	1.186	-0.216	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	3.922	1	50	0	
53662.8453	1	-181.857	2.5376	101992.561	101996.483	0.000	6.92	-28.95	15.51	11.419	9.24	-32.55	-10.11	-0.04	1.50	2.84	27.90	0.70	101992.561	101996.483	26.550	1.186	-0.216	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	3.922	1	50	0	
53662.8703	1	-181.857	2.5376	101992.561	101996.483	0.000	6.92	-28.95	15.51	11.419	0.08	-97.11	-2.61	0.26	-0.17	-0.93	-10.07	-15.15	101992.561	101996.483	26.550	1.186	-0.216	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	3.922	1	50	0	
53662.9166	1	-181.857	2.5376	101992.561	101996.483	0.000	6.92	-28.95	15.51	11.419	0.08	-97.11	-2.61	0.26	-0.17	-0.93	-10.07	-15.15	101992.561	101996.483	26.550	1.186	-0.216	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	3.922	1	50	0	
53662.9439	1	-182.463	2.5376	101994.792	101998.714	4.395	6.92	-28.95	15.51	11.419	-23.44	-22.95	-3.60	0.80	-0.09	-0.08	-6.13	-81.60	101994.792	101998.714	26.552	1.186	-0.400	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	3.922	1	50	0	
53662.9659	1	-182.463	2.5376	101994.792	101998.714	4.395	6.92	-28.95	15.51	11.419	9.77	-19.01	-16.72	0.04	1.18	0.37	72.51	-1.89	101994.792	101998.714	26.552	1.186	-0.400	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	3.922	1	50	0	
53662.9984	1	-182.463	2.8371	101994.792	101998.714	4.395	6.92	-28.95	15.51	11.419	-15.85	-99.50	11.11	0.21	0.06	2.96	1.10	-4.02	101994.792	101998.714	26.552	1.186	-0.400	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	4.902	1	50	0	
53663.0225	1	-182.463	2.8371	101994.792	101998.714	4.395	6.92	-28.95	15.51	11.419	-15.85	-99.50	11.11	0.21	0.06	2.96	1.10	-4.02	101994.792	101998.714	26.552	1.186	-0.400	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	4.902	1	50	0	
53663.0444	1	-182.463	2.8371	101994.792	101998.714	4.395	6.92	-28.95	15.51	11.419	4.46	-72.60	2.38	-0.37	-0.62	1.47	-22.05	13.17	101994.792	101998.714	26.552	1.186	-0.400	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	4.902	1	50	0	
53663.0663	1	-180.327	2.8371	101986.930	101991.832	4.395	6.92	-28.95	15.51	11.419	4.46	-72.60	2.38	-0.37	-0.62	1.47	-22.05	13.17	101986.930	101991.832	26.554	1.185	0.250	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	4.902	1	50	0	
53663.0882	1	-180.327	2.8371	101986.930	101991.832	4.395	6.92	-28.95	15.51	11.419	-4.46	46.89	-2.00	-0.35	1.61	1.16	53.04	9.98	101986.930	101991.832	26.554	1.185	0.250	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	4.902	1	50	0	
53663.1120	1	-180.327	2.8371	101986.930	101991.832	4.395	6.92	-28.95	15.51	11.419	9.33	22.21	-12.90	0.98	-1.61	-3.98	-21.50	-12.89	101986.930	101991.832	26.554	1.185	0.250	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	4.902	1	50	0	
53663.1340	1	-180.327	2.8371	101986.930	101991.832	4.395	6.92	-28.95	15.51	11.419	9.33	22.21	-12.90	0.98	-1.61	-3.98	-21.50	-12.89	101986.930	101991.832	26.554	1.185	0.250	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	4.902	1	50	0	
53663.1559	1	-180.327	2.8371	101986.930	101991.832	4.395	6.92	-28.95	15.51	11.419	-5.74	0.78	9.18	-0.60	0.32	1.19	13.54	25.99	101986.930	101991.832	26.554	1.185	0.250	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	4.902	1	50	0	
53663.1778	1	-180.327	2.8371	101986.930	101991.832	4.395	6.92	-28.95	15.51	11.419	-5.74	0.78	9.18	-0.60	0.32	1.19	13.54	25.99	101986.930	101991.832	26.554	1.185	0.250	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	4.902	1	50	0	
53663.2143	1	-181.286	0.0000	101990.461	101995.363	4.395	6.92	-28.95	15.51	11.419	-10.60	-69.51	-0.85	0.24	0.15	-0.08	30.11	-55.49	101990.461	101995.363	26.554	1.186	-0.042	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	0	1	50	0	
53663.2380	1	-181.286	0.0000	101990.461	101995.363	4.395	6.92	-28.95	15.51	11.419	-6.73	36.53	5.40	-1.27	0.12	1.11	4.12	48.59	101990.461	101995.363	26.554	1.186	-0.042	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	0	1	50	0	
53663.2653	1	-181.286	0.0000	101990.461	101995.363	4.395	6.92	-28.95	15.51	11.419	-3.40	-104.40	-2.63	0.21	-0.46	0.58	-36.71	-15.77	101990.461	101995.363	26.554	1.186	-0.042	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	0	1	50	0	
53663.2874	1	-181.286	0.0000	101990.461	101995.363	4.395	6.92	-28.95	15.51	11.419	-3.40	-104.40	-2.63	0.21	-0.46	0.58	-36.71	-15.77	101990.461	101995.363	26.554	1.186	-0.042	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	0	1	50	0	
53663.3099	1	-181.286	0.0000	101990.461	101995.363	4.395	6.92	-28.95	15.51	11.419	9.05	9.77	-9.59	-0.52	1.25	1.44	39.15	15.35	101990.461	101995.363	26.554	1.186	-0.042	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	0	1	50	0	
53663.3319	1	-180.796	0.0000	101988.659	101988.659	4.395	6.92	-28.95	15.51	11.419	-13.27	-96.15	11.42	0.81	-0.02	6.11	-0.16	-7.55	101988.659	101988.659	26.554	1.186	0.107	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	0	1	50	0	
53663.3608	1	-180.796	0.0000	101988.659	101988.659	4.395	6.92	-28.95	15.51	11.419	-13.27	-96.15	11.42	0.81	-0.02	6.11	-0.16	-7.55	101988.659	101988.659	26.554	1.186	0.107	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	0	1	50	0	
53663.3827	1	-180.796	0.0000	101988.659	101988.659	4.395	6.92	-28.95	15.51	11.419	-3.19	41.54	0.82	-1.15	-0.39	0.48	-17.20	61.81	101988.659	101988.659	26.554	1.186	0.107	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	0	1	50	0	
53663.4045	1	-180.796	0.0000	101988.659	101988.659	4.395	6.92	-28.95	15.51	11.419	-3.19	41.54	0.82	-1.15	-0.39	0.48	-17.20	61.81	101988.659	101988.659	26.554	1.186	0.107	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	0	1	50	0	
53663.4316	1	-180.796	2.5376	101988.659	101988.659	4.395	6.92	-28.95	15.51	11.419	-15.16	25.68	-2.26	-0.20	0.79	3.44	12.90	3.31	101988.659	101988.659	26.554	1.186	0.107	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	3.922	1	50	0	
53663.4641	1	-180.371	2.5376	101987.092	101991.014	4.395	6.92	-28.95	15.51	11.419	-0.56	43.02	0.87	-1.02	-0.49	0.79	-20.71	47.83	101987.092	101991.014	26.551	1.185	0.236	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	3.922	1	50	0	
53663.5032	1	-180.371	2.5376	101987.092	101991.014	4.395	6.92	-28.95	15.51	11.419	-18.47	-27.79	-0.12	0.45	-0.14	-0.72	-9.19	-31.34	101987.092	101991.014	26.551	1.185	0.236	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	3.922	1	50	0	
53663.5254	1	-180.371	2.5376	101987.092	101991.014	2.837	6.92	-28.95	15.51	11.698	-18.47	-27.79	-0.12	0.45	-0.14	-0.72	-9.19	-31.34	101987.092	101991.014	26.551	1.185	0.236	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	3.922	1	50	0	
53663.5473	1	-180.371	2.5376	101987.092	101991.014	2.837	6.92	-28.95	15.51	11.698	8.50	3.68	-10.15	-0.28	0.63	0.95	32.32	13.83	101987.092	101991.014	26.551	1.185	0.236	2017-04-28T17:54:20.000Z	-27.663427	-48.790045	337.9	0.00	3	3.922	1	50	0	
53663.5714	1	-180.371	2.5376	101987.092	101991.014	2.837	6.93	-28.97	15.56	11.698	-1.37	68.82	0.46	-2.15	0.37	-1.10	8.68	61.79	101987.092	101991.014	26.551	1.185	0.236	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.6007	1	-180.903	2.5376	101989.052	101992.973	2.837	6.93	-28.97	15.56	11.698	-1.37	68.82	0.46	-2.15	0.37	-1.10	8.68	61.79	101989.052	101992.973	26.552	1.186	0.074	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.6235	1	-180.903	2.5376	101989.052	101992.973	2.837	6.93	-28.97	15.56	11.698	-0.99	-90.56	-2.05	-0.42	-0.51	-0.83	-28.79	23.40	101989.052	101992.973	26.552	1.186	0.074	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.6486	1	-180.903	2.5376	101989.052	101992.973	2.837	6.93	-28.97	15.56	11.698	-0.93	-67.95	9.53	1.12	-0.01	6.13	-0.05	-10.35	101989.052	101992.973	26.552	1.186	0.074	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.6775	1	-180.903	2.5376	101989.052	101992.973	2.837	6.93	-28.97	15.56	11.698	-0.93	-67.95	9.53	1.12	-0.01	6.13	-0.05	-10.35	101989.052	101992.973	26.552	1.186	0.074	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.6994	1	-180.903	2.5376	101989.052	101992.973	2.837	6.93	-28.97	15.56	11.698	-5.21	52.95	0.08	-0.93	-0.37	0.27	-20.98	63.62	101989.052	101992.973	26.552	1.186	0.074	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.7213	1	-181.517	2.5376	101991.310	101995.232	2.837	6.93	-28.97	15.56	11.698	-5.21	52.95	0.08	-0.93	-0.37	0.27	-20.98	63.62	101991.310	101995.232	26.557	1.186	-0.112	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.7500	1	-181.517	2.5376	101991.310	101995.232	2.837	6.93	-28.97	15.56	11.698	-21.98	10.29	-1.60	-0.14	0.98	3.66	14.97	2.10	101991.310	101995.232	26.557	1.186	-0.112	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.7719	1	-181.517	2.5376	101991.310	101995.232	2.837	6.93	-28.97	15.56	11.698	10.43	15.50	-15.71	1.59	-1.38	-2.12	-27.63	-32.09	101991.310	101995.232	26.557	1.186	-0.112	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.7938	1	-181.517	2.5376	101991.310	101995.232	2.837	6.93	-28.97	15.56	11.698	10.43	15.50	-15.71	1.59	-1.38	-2.12	-27.63	-32.09	101991.310	101995.232	26.557	1.186	-0.112	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.8155	1	-181.517	2.5376	101991.310	101995.232	2.837	6.93	-28.97	15.56	11.698	-7.36	28.35	0.92	-0.94	0.05	2.12	1.14	23.89	101991.310	101995.232	26.557	1.186	-0.112	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.8441	1	-182.493	2.5376	101994.905	101998.827	2.837	6.93	-28.97	15.56	11.698	-2.32	-83.77	-2.93	-0.81	-0.75	-0.86	-32.55	35.44	101994.905	101998.827	26.557	1.186	-0.410	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.8660	1	-182.493	2.5376	101994.905	101998.827	2.837	6.93	-28.97	15.56	11.698	-2.32	-83.77	-2.93	-0.81	-0.75	-0.86	-32.55	35.44	101994.905	101998.827	26.557	1.186	-0.410	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.8879	1	-182.493	2.5376	101994.905	101998.827	2.837	6.93	-28.97	15.56	11.698	8.75	22.75	-11.40	0.27	-0.69	-3.08	-12.55	-4.92	101994.905	101998.827	26.557	1.186	-0.410	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.9144	1	-182.493	2.5376	101994.905	101998.827	2.837	6.93	-28.97	15.56	11.698	-16.18	-78.84	9.98	-0.16	0.02	3.10	0.41	3.04	101994.905	101998.827	26.557	1.186	-0.410	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.9363	1	-182.493	2.5376	101994.905	101998.827	2.837	6.93	-28.97	15.56	11.698	-16.18	-78.84	9.98	-0.16	0.02	3.10	0.41	3.04	101994.905	101998.827	26.557	1.186	-0.410	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.9583	1	-182.493	2.5376	101994.905	101998.827	2.837	6.93	-28.97	15.56	11.698	7.51	-76.69	-2.46	-0.40	-0.84	-0.38	-56.56	23.53	101994.905	101998.827	26.557	1.186	-0.410	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53663.9804	1	-181.823	2.5376	101992.438	101996.359	2.837	6.93	-28.97	15.56	11.698	7.51	-76.69	-2.46	-0.40	-0.84	-0.38	-56.56	23.53	101992.438	101996.359	26.557	1.186	-0.206	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53664.0145	1	-181.823	2.5376	101992.438	101996.359	2.837	6.93	-28.97	15.56	11.698	-4.12	77.53	10.49	-1.93	0.30	-1.21	7.55	57.19	101992.438	101996.359	26.557	1.186	-0.206	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	3.922	1	50	0	
53664.0773	1	-181.823	1.2688	101992.438	101996.359	2.837	6.93	-28.97	15.56	11.698	-3.48	-74.85	11.22	1.96	-0.19	4.42	-2.24	-23.91	101992.438	101996.359	26.557	1.186	-0.206	2017-04-28T17:54:21.000Z	-27.663428	-48.790045	24.9	0.02	3	0.980	1	50	0	
