Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	Corrente1	Corrente2	Corrente3	Tensão Bateria	PWM1	PWM2	PWM3	Mensagem	
48433.7943	0	-272.837	0.0000	102327.866	102327.866	4.914	0	0	0	7.613	-3.21	-3.57	-0.46	1.00	0.19	0.25	10.33	-72.79	102327.866	102327.866	25.146	1.195	0.016		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	0.001	0.007	0.00	1	0	0	@t#c%$0#1$	
48433.8265	0	-272.399	0.0000	102326.251	102326.251	4.914	0	0	0	7.613	-3.65	-2.95	-0.56	0.99	0.19	0.14	10.79	-76.68	102326.251	102326.251	25.146	1.195	0.149		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	0.001	0.007	0.00	1	0	0	@t#c%$0#1$	
48433.8488	0	-272.399	0.0000	102326.251	102326.251	4.914	0	0	0	7.613	-7.82	-3.13	-0.11	0.99	0.18	0.14	10.28	-76.96	102326.251	102326.251	25.146	1.195	0.149		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	0.001	0.007	0.00	1	0	0	@t#c%$0#1$	
48433.8714	0	-272.399	0.0000	102326.251	102326.251	4.914	0	0	0	7.613	-7.82	-3.13	-0.11	0.99	0.18	0.14	10.28	-76.96	102326.251	102326.251	25.146	1.195	0.149		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	0.001	0.007	0.00	1	0	0	@t#c%$0#1$	
48433.8986	0	-272.399	0.0000	102326.251	102326.251	4.914	0	0	0	7.613	-3.62	-3.33	-0.41	1.00	0.19	0.12	10.43	-77.40	102326.251	102326.251	25.146	1.195	0.149		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	0.001	0.007	0.00	1	0	0	@t#c%$0#1$	
48433.9288	0	-272.399	0.0000	102326.251	102326.251	4.914	0	0	0	7.613	-3.60	-3.73	-0.32	1.00	0.19	0.13	10.47	-77.33	102326.251	102326.251	25.146	1.195	0.149		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	0.001	0.007	0.00	1	0	0	@t#c%$0#1$	
48433.9564	0	-272.890	0.0000	102328.061	102328.061	4.914	0	0	0	7.613	-3.47	-4.31	-0.47	1.01	0.19	0.12	10.62	-77.39	102328.061	102328.061	25.149	1.195	0.000		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	0.001	0.007	0.00	1	0	0	@t#c%$0#1$	
48433.9801	0	-272.890	0.0000	102328.061	102328.061	4.914	0	0	0	7.613	-3.47	-4.31	-0.47	1.01	0.19	0.12	10.62	-77.39	102328.061	102328.061	25.149	1.195	0.000		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	0.001	0.007	0.00	1	0	0	@t#c%$0#1$	
48434.0023	0	-272.890	0.0000	102328.061	102328.061	4.914	0	0	0	7.613	-3.60	-3.31	-0.53	1.00	0.19	0.00	11.02	-78.98	102328.061	102328.061	25.149	1.195	0.000		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	0.001	0.007	0.00	1	0	0	@t#c%$0#1$	
48434.0245	0	-272.890	0.0000	102328.061	102328.061	4.914	0	0	0	7.613	-3.60	-3.31	-0.53	1.00	0.19	0.00	11.02	-78.98	102328.061	102328.061	25.149	1.195	0.000		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	0.001	0.007	0.00	1	0	0	@t#c%$0#1$	
48434.0548	0	-272.890	0.0000	102328.061	102328.061	4.914	0	0	0	7.613	-3.24	-2.81	-0.53	1.00	0.18	0.14	10.26	-77.01	102328.061	102328.061	25.149	1.195	0.000		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	0.001	0.007	0.00	1	0	0		
48434.0776	0	-272.545	0.0000	102326.791	102326.791	4.914	0	0	0	7.613	-3.53	-3.34	-0.49	0.99	0.19	0.13	10.49	-77.05	102326.791	102326.791	25.148	1.195	0.105		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	0.001	0.007	0.00	1	0	0		
48434.0999	0	-272.545	0.0000	102326.791	102326.791	4.914	0	0	0	7.613	-3.53	-3.34	-0.49	0.99	0.19	0.13	10.49	-77.05	102326.791	102326.791	25.148	1.195	0.105		0.000000	0.000000	0	0	1	0	0	0	0	-0.022	0.001	0.007	0.00	1	0	0		
48434.1274	0	-272.545	0.0000	102326.791	102326.791	4.914	0	0	0	7.613	-3.59	-3.34	-0.53	1.00	0.18	0.13	10.33	-77.31	102326.791	102326.791	25.148	1.195	0.105		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.022	0.001	0.007	0.00	1	0	0		
48434.1498	0	-272.545	0.0000	102326.791	102326.791	4.914	0	0	0	7.613	-3.45	-3.45	-0.61	1.00	0.19	0.25	10.46	-72.62	102326.791	102326.791	25.148	1.195	0.105		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.022	0.001	0.007	0.00	1	0	0		
48434.1723	0	-272.545	0.0000	102326.791	102326.791	4.914	0	0	0	7.613	-3.45	-3.45	-0.61	1.00	0.19	0.25	10.46	-72.62	102326.791	102326.791	25.148	1.195	0.105		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.022	0.001	0.007	0.00	1	0	0		
48434.1949	0	-272.545	0.0000	102326.791	102326.791	4.914	0	0	0	7.613	-3.54	-3.37	-0.24	1.00	0.19	0.14	10.41	-77.06	102326.791	102326.791	25.148	1.195	0.105		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.022	0.001	0.007	0.00	1	0	0		
48434.2229	0	-272.836	0.0000	102327.864	102327.864	4.914	0	0	0	7.613	-3.40	-3.22	-0.52	0.99	0.19	0.24	10.38	-72.84	102327.864	102327.864	25.149	1.195	0.016		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.022	0.001	0.007	0.00	1	0	0		
48434.2519	0	-272.836	0.0000	102327.864	102327.864	4.914	0	0	0	7.613	-3.50	-3.62	-0.50	1.00	0.19	0.25	10.18	-72.74	102327.864	102327.864	25.149	1.195	0.016		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.022	0.001	0.007	0.00	1	0	0		
48434.2992	0	-272.836	0.0000	102327.864	102327.864	4.747	0	0	0	8.605	-3.50	-3.62	-0.50	1.00	0.19	0.25	10.18	-72.74	102327.864	102327.864	25.149	1.195	0.016		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.3280	0	-272.875	0.0000	102328.007	102328.007	4.747	0	0	0	8.605	-3.65	-3.13	-0.52	0.99	0.19	0.14	10.73	-76.69	102328.007	102328.007	25.150	1.195	0.005		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.3773	0	-272.875	0.0000	102328.007	102328.007	4.747	0	0	0	8.605	-3.30	-3.25	-0.35	1.00	0.19	0.13	10.48	-77.20	102328.007	102328.007	25.150	1.195	0.005		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.4002	0	-272.875	0.0000	102328.007	102328.007	4.747	0	0	0	8.605	-3.50	-3.10	-0.38	0.99	0.19	0.13	10.68	-76.87	102328.007	102328.007	25.150	1.195	0.005		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.4227	0	-272.875	0.0000	102328.007	102328.007	4.747	0	0	0	8.605	-3.50	-3.10	-0.38	0.99	0.19	0.13	10.68	-76.87	102328.007	102328.007	25.150	1.195	0.005		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.4450	0	-272.875	0.0000	102328.007	102328.007	4.747	0	0	0	8.605	-3.18	-2.43	0.20	1.00	0.20	0.18	11.07	-74.98	102328.007	102328.007	25.150	1.195	0.005		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.4722	0	-272.745	0.0000	102327.527	102327.527	4.747	0	0	0	8.605	-3.69	-2.89	-0.34	0.99	0.19	0.14	10.69	-76.72	102327.527	102327.527	25.151	1.195	0.044		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.4946	0	-272.745	0.0000	102327.527	102327.527	4.747	0	0	0	8.605	-3.69	-2.89	-0.34	0.99	0.19	0.14	10.69	-76.72	102327.527	102327.527	25.151	1.195	0.044		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.5182	0	-272.745	0.0000	102327.527	102327.527	4.747	0	0	0	8.605	-3.65	-3.50	-0.31	0.88	0.19	0.13	12.15	-75.24	102327.527	102327.527	25.151	1.195	0.044		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.5461	0	-272.745	0.0000	102327.527	102327.527	4.747	0	0	0	8.605	-3.50	-3.39	-0.67	1.00	0.19	0.12	10.63	-77.42	102327.527	102327.527	25.151	1.195	0.044		0.000000	0.000000	0	0	1	0.000	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.5704	0	-272.745	0.0000	102327.527	102327.527	4.747	0	0	0	8.605	-3.50	-3.39	-0.67	1.00	0.19	0.12	10.63	-77.42	102327.527	102327.527	25.151	1.195	0.044		0.000000	0.000000	0	0	1	0	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.5949	0	-272.632	0.0000	102327.109	102327.109	4.747	0	0	0	8.605	-3.65	-3.34	-0.43	1.00	0.19	0.13	10.58	-77.05	102327.109	102327.109	25.150	1.195	0.079		0.000000	0.000000	0	0	1	0	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.6176	0	-272.632	0.0000	102327.109	102327.109	4.747	0	0	0	8.605	-3.65	-3.34	-0.43	1.00	0.19	0.13	10.58	-77.05	102327.109	102327.109	25.150	1.195	0.079		0.000000	0.000000	0	0	1	0	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.6475	0	-272.632	0.0000	102327.109	102327.109	4.747	0	0	0	8.605	-3.36	-3.51	-0.63	1.00	0.19	0.13	10.55	-77.03	102327.109	102327.109	25.150	1.195	0.079		0.000000	0.000000	0	0	1	0	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.6698	0	-272.632	0.0000	102327.109	102327.109	4.747	0	0	0	8.605	-3.45	-2.87	-0.40	0.99	0.19	0.13	10.76	-76.88	102327.109	102327.109	25.150	1.195	0.079		0.000000	0.000000	0	0	1	0	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.6920	0	-272.632	0.0000	102327.109	102327.109	4.747	0	0	0	8.605	-3.45	-2.87	-0.40	0.99	0.19	0.13	10.76	-76.88	102327.109	102327.109	25.150	1.195	0.079		0.000000	0.000000	0	0	1	0	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.7144	0	-272.632	0.0000	102327.109	102327.109	4.747	0	0	0	8.605	-3.40	-3.44	-0.41	1.00	0.18	0.13	10.20	-77.43	102327.109	102327.109	25.150	1.195	0.079		0.000000	0.000000	0	0	1	0	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.7401	0	-272.586	0.0000	102326.941	102326.941	4.747	0	0	0	8.605	-3.39	-3.36	-0.38	0.88	0.18	0.13	11.64	-75.76	102326.941	102326.941	25.150	1.195	0.093		0.000000	0.000000	0	0	1	0	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.7641	0	-272.586	0.0000	102326.941	102326.941	4.747	0	0	0	8.605	-3.39	-3.36	-0.38	0.88	0.18	0.13	11.64	-75.76	102326.941	102326.941	25.150	1.195	0.093		0.000000	0.000000	0	0	1	0	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.7932	0	-272.586	0.0000	102326.941	102326.941	4.747	0	0	0	8.605	-3.34	-3.27	-0.38	1.00	0.19	0.00	10.69	-79.30	102326.941	102326.941	25.150	1.195	0.093		0.000000	0.000000	0	0	1	0	0	0	0	-0.010	-0.006	-0.005	0.00	1	0	0		
48434.8493	0	-272.586	0.0000	102326.941	102326.941	6.085	0	0	0	6.714	-3.34	-3.27	-0.38	1.00	0.19	0.00	10.69	-79.30	102326.941	102326.941	25.150	1.195	0.093		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48434.8716	0	-272.603	0.0000	102327.005	102327.005	6.085	0	0	0	6.714	-3.44	-3.21	-0.29	0.99	0.18	0.12	10.45	-77.37	102327.005	102327.005	25.151	1.195	0.087		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48434.8988	0	-272.603	0.0000	102327.005	102327.005	6.085	0	0	0	6.714	-3.36	-3.02	-0.32	0.99	0.18	0.14	10.42	-76.95	102327.005	102327.005	25.151	1.195	0.087		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48434.9230	0	-272.603	0.0000	102327.005	102327.005	6.085	0	0	0	6.714	-3.36	-3.02	-0.32	0.99	0.18	0.14	10.42	-76.95	102327.005	102327.005	25.151	1.195	0.087		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48434.9452	0	-272.603	0.0000	102327.005	102327.005	6.085	0	0	0	6.714	-3.77	-3.33	-0.63	1.00	0.19	0.13	10.75	-77.07	102327.005	102327.005	25.151	1.195	0.087		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48434.9676	0	-272.603	0.0000	102327.005	102327.005	6.085	0	0	0	6.714	-3.54	-3.22	-0.26	1.00	0.18	0.13	10.37	-77.36	102327.005	102327.005	25.151	1.195	0.087		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48435.0037	0	-272.956	0.0000	102328.304	102328.304	6.085	0	0	0	6.714	-3.21	-2.44	-0.35	1.00	0.19	0.12	10.79	-77.33	102328.304	102328.304	25.147	1.195	-0.020		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48435.0395	0	-272.956	0.0000	102328.304	102328.304	6.085	0	0	0	6.714	-3.21	-2.44	-0.35	1.00	0.19	0.12	10.79	-77.33	102328.304	102328.304	25.147	1.195	-0.020		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48435.0618	0	-272.956	0.0000	102328.304	102328.304	6.085	0	0	0	6.714	-3.59	-3.21	-0.40	0.98	0.19	0.13	10.65	-76.95	102328.304	102328.304	25.147	1.195	-0.020		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48435.0840	0	-272.956	0.0000	102328.304	102328.304	6.085	0	0	0	6.714	-3.59	-3.21	-0.40	0.98	0.19	0.13	10.65	-76.95	102328.304	102328.304	25.147	1.195	-0.020		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48435.1193	0	-272.829	0.0000	102327.838	102327.838	6.085	0	0	0	6.714	-3.50	-3.80	-0.46	0.88	0.19	0.12	12.00	-75.62	102327.838	102327.838	25.151	1.195	0.019		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48435.1422	0	-272.829	0.0000	102327.838	102327.838	6.085	0	0	0	6.714	-3.50	-3.16	-0.44	1.01	0.19	0.13	10.50	-77.26	102327.838	102327.838	25.151	1.195	0.019		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48435.1697	0	-272.829	0.0000	102327.838	102327.838	6.085	0	0	0	6.714	-3.40	-3.15	-0.31	1.00	0.19	0.13	10.67	-77.10	102327.838	102327.838	25.151	1.195	0.019		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48435.1928	0	-272.829	0.0000	102327.838	102327.838	6.085	0	0	0	6.714	-3.40	-3.15	-0.31	1.00	0.19	0.13	10.67	-77.10	102327.838	102327.838	25.151	1.195	0.019		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48435.2152	0	-272.829	0.0000	102327.838	102327.838	6.085	0	0	0	6.714	-3.74	-2.92	-0.27	0.98	0.18	0.13	10.44	-77.17	102327.838	102327.838	25.151	1.195	0.019		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48435.2454	0	-272.970	0.0000	102328.357	102328.357	6.085	0	0	0	6.714	-3.10	-2.85	-0.52	1.01	0.18	0.13	10.21	-77.59	102328.357	102328.357	25.149	1.195	-0.024		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48435.2742	0	-272.970	0.0000	102328.357	102328.357	6.085	0	0	0	6.714	-3.66	-3.36	-0.35	0.99	0.19	0.14	10.90	-76.58	102328.357	102328.357	25.149	1.195	-0.024		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48435.3038	0	-272.970	0.0000	102328.357	102328.357	6.085	0	0	0	6.714	-3.66	-3.36	-0.35	0.99	0.19	0.14	10.90	-76.58	102328.357	102328.357	25.149	1.195	-0.024		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48435.3267	0	-272.970	0.0000	102328.357	102328.357	6.085	0	0	0	6.714	-3.25	-2.78	-0.41	0.99	0.19	0.14	10.66	-76.69	102328.357	102328.357	25.149	1.195	-0.024		0.000000	0.000000	0	0	1	0	0	0	0	-0.012	-0.009	0.015	0.00	1	0	0		
48435.3540	0	-272.425	0.0000	102326.346	102326.346	4.575	0	0	0	7.613	-3.92	-3.76	-0.47	1.00	0.18	0.13	10.20	-77.34	102326.346	102326.346	25.146	1.195	0.142		0.000000	0.000000	0	0	1	0	0	0	0	0.003	-0.002	0.024	0.00	3	0	0		
48435.4118	0	-272.425	0.0000	102326.346	102326.346	4.575	0	0	0	7.613	-3.21	-3.10	-0.41	1.01	0.20	0.25	10.75	-72.52	102326.346	102326.346	25.146	1.195	0.142		0.000000	0.000000	0	0	1	0	0	0	0	0.003	-0.002	0.024	0.00	3	0	0		
