Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	Mensagem	
81787.9865	1	66.727	0.0000	101080.948	101080.948	0.000	0.38	-2.30	3.49	0.000	-3.86	-4.18	0.55	1.07	-0.20	0.12	-10.68	-77.69	101080.948	101080.948	21.856	1.194	-4.613	2017-06-09T01:43:08.000Z	-27.585538	-48.550871	323.8	0.03	3	0.000	1	50	0	@t#c%$0#1$	
81788.0085	1	66.727	0.0000	101080.948	101080.948	0.000	0.38	-2.30	3.49	0.000	-3.86	-4.18	0.55	1.07	-0.20	0.12	-10.68	-77.69	101080.948	101080.948	21.856	1.194	-4.613	2017-06-09T01:43:08.000Z	-27.585538	-48.550871	323.8	0.03	3	0.000	1	50	0	@t#c%$0#1$	
81788.0304	1	66.727	0.0000	101080.948	101080.948	0.000	0.38	-2.30	3.49	0.000	-3.45	-2.31	0.24	0.95	-0.15	0.10	-8.88	-79.26	101080.948	101080.948	21.856	1.194	-4.613	2017-06-09T01:43:08.000Z	-27.585538	-48.550871	323.8	0.03	3	0.000	1	50	0	@t#c%$0#1$	
81788.0551	1	66.727	0.0000	101080.948	101080.948	0.000	0.38	-2.30	3.49	0.000	-3.68	-3.71	-0.49	0.91	-0.09	0.12	-5.30	-80.86	101080.948	101080.948	21.856	1.194	-4.613	2017-06-09T01:43:08.000Z	-27.585538	-48.550871	323.8	0.03	3	0.000	1	50	0	@t#c%$0#1$	
81788.0809	1	66.518	0.0000	101081.712	101081.712	0.000	0.38	-2.30	3.49	0.000	-3.68	-3.71	-0.49	0.91	-0.09	0.12	-5.30	-80.86	101081.712	101081.712	21.853	1.194	-4.677	2017-06-09T01:43:08.000Z	-27.585538	-48.550871	323.8	0.03	3	0.000	1	50	0	@t#c%$0#1$	
81788.1062	1	66.518	2.5376	101081.712	101081.712	0.000	0.38	-2.30	3.49	0.000	-3.77	-3.27	-0.76	0.97	-0.14	0.00	-8.09	-81.90	101081.712	101081.712	21.853	1.194	-4.677	2017-06-09T01:43:08.000Z	-27.585538	-48.550871	323.8	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.1297	1	66.518	2.5376	101081.712	101081.712	0.000	0.38	-2.30	3.49	0.000	-3.77	-3.27	-0.76	0.97	-0.14	0.00	-8.09	-81.90	101081.712	101081.712	21.853	1.194	-4.677	2017-06-09T01:43:08.000Z	-27.585538	-48.550871	323.8	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.1519	1	66.518	2.5376	101081.712	101081.712	0.000	0.38	-2.30	3.49	0.000	-3.18	-2.23	-1.21	1.03	-0.17	0.09	-9.17	-79.54	101081.712	101081.712	21.853	1.194	-4.677	2017-06-09T01:43:08.000Z	-27.585538	-48.550871	323.8	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.1770	1	66.518	2.5376	101081.712	101081.712	0.000	0.38	-2.30	3.49	0.000	-2.38	-2.78	-0.55	1.09	-0.14	0.14	-7.33	-79.68	101081.712	101081.712	21.853	1.194	-4.677	2017-06-09T01:43:08.000Z	-27.585538	-48.550871	323.8	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.1991	1	66.518	2.5376	101081.712	101081.712	0.000	0.38	-2.30	3.49	0.000	-2.38	-2.78	-0.55	1.09	-0.14	0.14	-7.33	-79.68	101081.712	101081.712	21.853	1.194	-4.677	2017-06-09T01:43:08.000Z	-27.585538	-48.550871	323.8	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.2248	1	66.975	2.5376	101080.041	101083.962	0.000	0.38	-2.30	3.49	0.000	-2.89	-7.66	-2.18	0.95	-0.05	0.15	-3.02	-80.34	101080.041	101083.962	21.852	1.194	-4.537	2017-06-09T01:43:08.000Z	-27.585538	-48.550871	323.8	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.2504	1	66.975	2.5376	101080.041	101083.962	0.000	0.38	-2.30	3.49	0.000	-2.78	-5.18	0.26	1.21	-0.25	0.11	-11.48	-77.38	101080.041	101083.962	21.852	1.194	-4.537	2017-06-09T01:43:08.000Z	-27.585538	-48.550871	323.8	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.2725	1	66.975	2.5376	101080.041	101083.962	0.000	0.38	-2.30	3.49	0.000	-2.78	-5.18	0.26	1.21	-0.25	0.11	-11.48	-77.38	101080.041	101083.962	21.852	1.194	-4.537	2017-06-09T01:43:08.000Z	-27.585538	-48.550871	323.8	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.2946	1	66.975	2.5376	101080.041	101083.962	0.000	0.35	-2.24	3.50	0.000	-2.18	-2.84	-0.34	1.03	-0.15	0.07	-8.50	-80.75	101080.041	101083.962	21.852	1.194	-4.537	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.3203	1	66.975	0.0000	101080.041	101083.962	0.000	0.35	-2.24	3.50	0.000	-2.95	-2.15	0.40	1.04	-0.09	0.13	-5.04	-81.34	101080.041	101083.962	21.852	1.194	-4.537	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	0	1	50	0	@t#c%$0#1$	
81788.3574	1	67.276	0.0000	101078.940	101078.940	0.000	0.35	-2.24	3.50	0.000	-2.95	-2.15	0.40	1.04	-0.09	0.13	-5.04	-81.34	101078.940	101078.940	21.848	1.194	-4.446	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	0	1	50	0	@t#c%$0#1$	
81788.3796	1	67.276	0.0000	101078.940	101078.940	0.000	0.35	-2.24	3.50	0.000	-4.06	-3.34	-0.18	0.91	-0.07	0.11	-4.40	-81.98	101078.940	101078.940	21.848	1.194	-4.446	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	0	1	50	0	@t#c%$0#1$	
81788.4066	1	67.276	0.0000	101078.940	101078.940	0.000	0.35	-2.24	3.50	0.000	-4.66	-3.48	3.86	1.08	-0.16	0.12	-8.23	-79.70	101078.940	101078.940	21.848	1.194	-4.446	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	0	1	50	0	@t#c%$0#1$	
81788.4287	1	67.276	0.0000	101078.940	101078.940	0.000	0.35	-2.24	3.50	0.000	-4.66	-3.48	3.86	1.08	-0.16	0.12	-8.23	-79.70	101078.940	101078.940	21.848	1.194	-4.446	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	0	1	50	0	@t#c%$0#1$	
81788.4509	1	67.276	0.0000	101078.940	101078.940	0.000	0.35	-2.24	3.50	0.000	-4.29	-2.67	0.11	1.00	-0.14	0.10	-7.86	-80.34	101078.940	101078.940	21.848	1.194	-4.446	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	0	1	50	0	@t#c%$0#1$	
81788.4730	1	66.166	0.0000	101082.998	101082.998	0.000	0.35	-2.24	3.50	0.000	-3.65	-2.90	-0.26	1.00	-0.08	0.15	-4.30	-80.50	101082.998	101082.998	21.852	1.194	-4.784	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	0	1	50	0	@t#c%$0#1$	
81788.5023	1	66.166	0.0000	101082.998	101082.998	0.000	0.35	-2.24	3.50	0.000	-3.65	-2.90	-0.26	1.00	-0.08	0.15	-4.30	-80.50	101082.998	101082.998	21.852	1.194	-4.784	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	0	1	50	0	@t#c%$0#1$	
81788.5246	1	66.166	0.0000	101082.998	101082.998	0.000	0.35	-2.24	3.50	0.000	-3.66	-3.65	-0.46	1.00	-0.10	0.14	-5.73	-80.27	101082.998	101082.998	21.852	1.194	-4.784	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	0	1	50	0	@t#c%$0#1$	
81788.5468	1	66.166	2.5376	101082.998	101082.998	0.000	0.35	-2.24	3.50	0.000	-3.66	-3.65	-0.46	1.00	-0.10	0.14	-5.73	-80.27	101082.998	101082.998	21.852	1.194	-4.784	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.5760	1	66.166	2.5376	101082.998	101082.998	0.000	0.35	-2.24	3.50	0.000	-3.34	-3.48	-0.12	0.99	-0.18	0.10	-10.47	-78.08	101082.998	101082.998	21.852	1.194	-4.784	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.5993	1	67.209	2.5376	101079.187	101083.108	0.000	0.35	-2.24	3.50	0.000	-2.50	-3.37	-0.73	0.97	-0.13	0.10	-7.66	-80.24	101079.187	101083.108	21.854	1.194	-4.466	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.6214	1	67.209	2.5376	101079.187	101083.108	0.000	0.35	-2.24	3.50	0.000	-2.50	-3.37	-0.73	0.97	-0.13	0.10	-7.66	-80.24	101079.187	101083.108	21.854	1.194	-4.466	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.6506	1	67.209	2.5376	101079.187	101083.108	0.000	0.35	-2.24	3.50	0.000	-2.37	-3.13	-0.92	0.98	-0.07	0.13	-4.16	-81.12	101079.187	101083.108	21.854	1.194	-4.466	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.6725	1	67.209	2.5376	101079.187	101083.108	0.000	0.35	-2.24	3.50	0.000	-2.79	-3.22	0.03	0.97	-0.14	0.12	-8.24	-79.10	101079.187	101083.108	21.854	1.194	-4.466	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	3.922	1	50	0	@t#c%$0#1$	
81788.6946	1	67.209	2.5376	101079.187	101083.108	0.000	0.35	-2.24	3.50	0.000	-2.79	-3.22	0.03	0.97	-0.14	0.12	-8.24	-79.10	101079.187	101083.108	21.854	1.194	-4.466	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	3.922	1	50	0		
81788.7182	1	67.209	2.5376	101079.187	101083.108	0.000	0.35	-2.24	3.50	0.000	-2.98	-2.96	-0.49	0.96	-0.16	0.11	-9.29	-78.57	101079.187	101083.108	21.854	1.194	-4.466	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	3.922	1	50	0		
81788.7410	1	66.996	2.5376	101079.965	101083.886	0.000	0.35	-2.24	3.50	0.000	-2.67	-3.42	-1.27	0.99	-0.13	0.11	-7.43	-80.35	101079.965	101083.886	21.854	1.194	-4.531	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	3.922	1	50	0		
81788.7630	1	66.996	2.1976	101079.965	101083.886	0.000	0.35	-2.24	3.50	0.000	-2.67	-3.42	-1.27	0.99	-0.13	0.11	-7.43	-80.35	101079.965	101083.886	21.854	1.194	-4.531	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	2.941	1	50	0		
81788.7850	1	66.996	2.1976	101079.965	101083.886	0.000	0.35	-2.24	3.50	0.000	-3.02	-2.75	-2.03	0.99	-0.08	0.12	-4.69	-81.83	101079.965	101083.886	21.854	1.194	-4.531	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	2.941	1	50	0		
81788.8069	1	66.996	2.1976	101079.965	101083.886	0.000	0.35	-2.24	3.50	0.000	-3.02	-2.75	-2.03	0.99	-0.08	0.12	-4.69	-81.83	101079.965	101083.886	21.854	1.194	-4.531	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	2.941	1	50	0		
81788.8359	1	66.996	2.1976	101079.965	101083.886	0.000	0.35	-2.24	3.50	0.000	-3.82	-3.36	-0.21	1.02	-0.25	0.13	-13.40	-74.77	101079.965	101083.886	21.854	1.194	-4.531	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	2.941	1	50	0		
81788.8597	1	66.336	2.1976	101082.375	101085.316	0.000	0.35	-2.24	3.50	0.000	-7.74	-3.18	-0.84	0.97	-0.16	0.10	-9.22	-79.18	101082.375	101085.316	21.853	1.194	-4.732	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	2.941	1	50	0		
81788.8817	1	66.336	2.1976	101082.375	101085.316	0.000	0.35	-2.24	3.50	0.000	-7.74	-3.18	-0.84	0.97	-0.16	0.10	-9.22	-79.18	101082.375	101085.316	21.853	1.194	-4.732	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	2.941	1	50	0		
81788.9107	1	66.336	2.1976	101082.375	101085.316	0.000	0.35	-2.24	3.50	0.000	-4.09	-2.73	-1.66	1.04	-0.12	0.14	-6.56	-79.73	101082.375	101085.316	21.853	1.194	-4.732	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	2.941	1	50	0		
81788.9326	1	66.336	2.1976	101082.375	101085.316	0.000	0.35	-2.24	3.50	0.000	-3.25	-2.24	-0.78	1.05	-0.09	0.12	-4.99	-81.85	101082.375	101085.316	21.853	1.194	-4.732	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	2.941	1	50	0		
81788.9546	1	66.336	2.1976	101082.375	101085.316	0.000	0.35	-2.24	3.50	0.000	-3.25	-2.24	-0.78	1.05	-0.09	0.12	-4.99	-81.85	101082.375	101085.316	21.853	1.194	-4.732	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	2.941	1	50	0		
81788.9834	1	66.336	1.7943	101082.375	101085.316	0.000	0.35	-2.24	3.50	0.000	-3.30	-3.44	0.64	1.03	-0.12	0.13	-6.68	-80.34	101082.375	101085.316	21.853	1.194	-4.732	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	1.961	1	50	0		
81789.0055	1	66.815	1.7943	101080.624	101082.584	0.000	0.35	-2.24	3.50	0.000	-2.67	-3.74	-0.35	1.07	-0.12	0.13	-6.57	-80.54	101080.624	101082.584	21.853	1.194	-4.586	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	1.961	1	50	0		
81789.0275	1	66.815	1.7943	101080.624	101082.584	0.000	0.35	-2.24	3.50	0.000	-2.67	-3.74	-0.35	1.07	-0.12	0.13	-6.57	-80.54	101080.624	101082.584	21.853	1.194	-4.586	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	1.961	1	50	0		
81789.0494	1	66.815	1.7943	101080.624	101082.584	0.000	0.35	-2.24	3.50	0.000	-2.70	-3.05	-0.43	1.07	-0.09	0.12	-4.88	-82.06	101080.624	101082.584	21.853	1.194	-4.586	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	1.961	1	50	0		
81789.0769	1	66.815	1.7943	101080.624	101082.584	0.000	0.35	-2.24	3.50	0.000	-2.66	-2.75	0.70	1.04	-0.08	0.11	-4.37	-82.45	101080.624	101082.584	21.853	1.194	-4.586	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	1.961	1	50	0		
81789.0997	1	66.815	1.7943	101080.624	101082.584	0.000	0.35	-2.24	3.50	0.000	-2.66	-2.75	0.70	1.04	-0.08	0.11	-4.37	-82.45	101080.624	101082.584	21.853	1.194	-4.586	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	1.961	1	50	0		
81789.1218	1	66.815	1.7943	101080.624	101082.584	0.000	0.35	-2.24	3.50	0.000	-3.13	-7.69	0.73	1.00	-0.17	0.12	-9.49	-78.49	101080.624	101082.584	21.853	1.194	-4.586	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	1.961	1	50	0		
81789.1478	1	66.949	1.7943	101080.135	101082.096	0.000	0.35	-2.24	3.50	0.000	-3.13	-7.69	0.73	1.00	-0.17	0.12	-9.49	-78.49	101080.135	101082.096	21.853	1.194	-4.545	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	1.961	1	50	0		
81789.1771	1	66.949	1.7943	101080.135	101082.096	0.000	0.35	-2.24	3.50	0.000	-3.73	-7.80	-1.92	0.96	-0.11	0.14	-6.36	-79.67	101080.135	101082.096	21.853	1.194	-4.545	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	1.961	1	50	0		
81789.2027	1	66.949	0.0000	101080.135	101082.096	0.000	0.35	-2.24	3.50	0.000	-4.17	-2.95	-0.85	1.02	-0.10	0.10	-5.60	-82.19	101080.135	101082.096	21.853	1.194	-4.545	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	0.000	1	50	0		
81789.2281	1	66.949	0.0000	101080.135	101082.096	0.000	0.35	-2.24	3.50	0.000	-4.17	-2.95	-0.85	1.02	-0.10	0.10	-5.60	-82.19	101080.135	101082.096	21.853	1.194	-4.545	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	0.000	1	50	0		
81789.2500	1	66.949	0.0000	101080.135	101082.096	0.000	0.35	-2.24	3.50	0.000	-3.40	-2.47	-0.99	1.04	-0.15	0.12	-8.41	-79.17	101080.135	101082.096	21.853	1.194	-4.545	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	0.000	1	50	0		
81789.2773	1	66.478	0.0000	101081.856	101081.856	0.000	0.35	-2.24	3.50	0.000	-3.51	-3.24	-0.96	0.95	-0.13	0.14	-7.48	-78.79	101081.856	101081.856	21.853	1.194	-4.689	2017-06-09T01:43:09.000Z	-27.585538	-48.550872	342.3	0.03	3	0.000	1	50	0		
81789.3009	1	66.478	0.0000	101081.856	101081.856	0.000	0.36	-2.21	3.51	0.000	-3.51	-3.24	-0.96	0.95	-0.13	0.14	-7.48	-78.79	101081.856	101081.856	21.853	1.194	-4.689	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	0.000	1	50	0		
81789.3229	1	66.478	0.0000	101081.856	101081.856	0.000	0.36	-2.21	3.51	0.000	-3.25	-4.12	-1.34	1.05	-0.11	0.13	-5.97	-80.61	101081.856	101081.856	21.853	1.194	-4.689	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	0.000	1	50	0		
81789.3452	1	66.478	0.0000	101081.856	101081.856	0.000	0.36	-2.21	3.51	0.000	-3.25	-4.12	-1.34	1.05	-0.11	0.13	-5.97	-80.61	101081.856	101081.856	21.853	1.194	-4.689	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	0.000	1	50	0		
81789.3761	1	66.478	0.0000	101081.856	101081.856	0.000	0.36	-2.21	3.51	0.000	-2.87	-3.15	-1.05	1.04	-0.08	0.11	-4.59	-82.61	101081.856	101081.856	21.853	1.194	-4.689	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	0.000	1	50	0		
81789.3980	1	66.385	0.0000	101082.196	101082.196	0.000	0.36	-2.21	3.51	0.000	-2.50	-3.16	-0.55	1.05	-0.14	0.12	-7.74	-79.94	101082.196	101082.196	21.853	1.194	-4.717	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	0.000	1	50	0		
81789.4219	1	66.385	2.8371	101082.196	101082.196	0.000	0.36	-2.21	3.51	0.000	-2.53	-4.38	0.17	1.05	-0.14	0.11	-7.35	-80.51	101082.196	101082.196	21.853	1.194	-4.717	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	4.902	1	50	0		
81789.4509	1	66.385	2.8371	101082.196	101082.196	0.000	0.36	-2.21	3.51	0.000	-2.53	-4.38	0.17	1.05	-0.14	0.11	-7.35	-80.51	101082.196	101082.196	21.853	1.194	-4.717	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	4.902	1	50	0		
81789.4728	1	66.385	2.8371	101082.196	101082.196	0.000	0.36	-2.21	3.51	0.000	-2.76	-3.56	-0.58	1.06	-0.08	0.10	-4.23	-82.95	101082.196	101082.196	21.853	1.194	-4.717	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	4.902	1	50	0		
81789.4950	1	66.385	2.8371	101082.196	101082.196	0.000	0.36	-2.21	3.51	0.000	-2.76	-3.56	-0.58	1.06	-0.08	0.10	-4.23	-82.95	101082.196	101082.196	21.853	1.194	-4.717	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	4.902	1	50	0		
81789.5239	1	66.680	2.8371	101081.118	101086.020	0.000	0.36	-2.21	3.51	0.000	-2.84	-2.70	0.49	1.06	-0.10	0.09	-5.53	-82.75	101081.118	101086.020	21.854	1.194	-4.627	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	4.902	1	50	0		
81789.5460	1	66.680	2.8371	101081.118	101086.020	0.000	0.36	-2.21	3.51	0.000	-3.30	-2.18	0.92	1.07	-0.19	0.15	-9.75	-77.56	101081.118	101086.020	21.854	1.194	-4.627	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	4.902	1	50	0		
81789.5678	1	66.680	2.8371	101081.118	101086.020	0.000	0.36	-2.21	3.51	0.000	-3.30	-2.18	0.92	1.07	-0.19	0.15	-9.75	-77.56	101081.118	101086.020	21.854	1.194	-4.627	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	4.902	1	50	0		
81789.5896	1	66.680	2.8371	101081.118	101086.020	0.000	0.36	-2.21	3.51	0.000	-4.02	-3.28	-0.75	1.02	-0.12	0.17	-6.54	-78.48	101081.118	101086.020	21.854	1.194	-4.627	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	4.902	1	50	0		
81789.6143	1	66.680	2.8371	101081.118	101086.020	0.000	0.36	-2.21	3.51	0.000	-4.18	-3.33	0.08	1.07	-0.10	0.11	-5.39	-82.12	101081.118	101086.020	21.854	1.194	-4.627	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	4.902	1	50	0		
81789.6379	1	66.680	2.5376	101081.118	101086.020	0.000	0.36	-2.21	3.51	0.000	-4.18	-3.33	0.08	1.07	-0.10	0.11	-5.39	-82.12	101081.118	101086.020	21.854	1.194	-4.627	2017-06-09T01:43:10.000Z	-27.585538	-48.550872	339.4	0.00	3	3.922	1	50	0		
