Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	Mensagem	
84707.7707	1	30.835	24.7659	101212.162	101585.691	0.000	0	0	0	29.702	-3.40	-2.89	-0.41	-0.02	-0.01	1.00	-0.59	0.87	101212.162	101585.691	24.462	1.185	-0.034	None	0.000000	0.000000	0	0	1	373.529	1	50	0		
84707.7945	1	30.835	24.7659	101212.162	101585.691	0.000	0	0	0	29.702	-3.40	-2.89	-0.41	-0.02	-0.01	1.00	-0.59	0.87	101212.162	101585.691	24.462	1.185	-0.034	None	0.000000	0.000000	0	0	1	373.529	1	50	0		
84707.8283	1	30.160	36.6196	101214.630	101588.159	0.000	0	0	0	29.702	-3.24	-2.89	-0.15	-0.02	-0.01	1.00	-0.45	1.17	101214.630	101588.159	24.462	1.185	-0.240	None	0.000000	0.000000	0	0	1	816.667	1	50	0		
84707.9015	1	30.160	36.6196	101214.630	101588.159	9.149	0	0	0	25.057	-3.42	-3.54	-0.34	-0.01	-0.00	1.01	-0.17	0.64	101214.630	101588.159	24.462	1.185	-0.240	None	0.000000	0.000000	0	0	1	816.667	1	50	0		
84707.9237	1	30.160	36.6196	101214.630	101588.159	9.149	0	0	0	25.057	-3.42	-3.54	-0.34	-0.01	-0.00	1.01	-0.17	0.64	101214.630	101588.159	24.462	1.185	-0.240	None	0.000000	0.000000	0	0	1	816.667	1	50	0		
84707.9458	1	30.109	36.6196	101214.816	102031.483	9.149	0	0	0	25.057	-3.33	-3.36	-0.34	-0.02	-0.02	1.01	-0.86	1.16	101214.816	102031.483	24.461	1.185	-0.256	None	0.000000	0.000000	0	0	1	816.667	1	50	0		
84707.9675	1	30.109	36.6196	101214.816	102031.483	9.149	0	0	0	25.057	-3.33	-3.36	-0.34	-0.02	-0.02	1.01	-0.86	1.16	101214.816	102031.483	24.461	1.185	-0.256	None	0.000000	0.000000	0	0	1	816.667	1	50	0		
84707.9958	1	30.109	36.6196	101214.816	102031.483	9.149	0	0	0	25.057	-3.34	-3.40	-0.40	-0.02	-0.00	1.01	-0.17	0.94	101214.816	102031.483	24.461	1.185	-0.256	None	0.000000	0.000000	0	0	1	816.667	1	50	0		
84708.0173	1	30.109	36.6196	101214.816	102031.483	9.149	0	0	0	25.057	-3.28	-3.15	-0.20	-0.01	-0.01	1.00	-0.47	0.75	101214.816	102031.483	24.461	1.185	-0.256	None	0.000000	0.000000	0	0	1	816.667	1	50	0		
84708.0390	1	30.109	36.6196	101214.816	102031.483	9.149	0	0	0	25.057	-3.28	-3.15	-0.20	-0.01	-0.01	1.00	-0.47	0.75	101214.816	102031.483	24.461	1.185	-0.256	None	0.000000	0.000000	0	0	1	816.667	1	50	0		
84708.0629	1	30.552	36.6196	101213.197	102029.864	9.149	0	0	0	25.057	-3.45	-3.24	-0.15	-0.02	-0.01	1.00	-0.36	0.95	101213.197	102029.864	24.461	1.185	-0.121	None	0.000000	0.000000	0	0	1	816.667	1	50	0		
84708.1086	1	30.552	25.0567	101213.197	102029.864	9.149	0	0	0	25.057	-3.33	-3.22	-0.37	-0.01	-0.02	1.00	-1.12	0.84	101213.197	102029.864	24.461	1.185	-0.121	None	0.000000	0.000000	0	0	1	382.353	1	50	0		
84708.1304	1	30.552	25.0567	101213.197	102029.864	9.149	0	0	0	25.057	-3.39	-3.10	-0.32	-0.02	0.00	1.00	0.22	0.97	101213.197	102029.864	24.461	1.185	-0.121	None	0.000000	0.000000	0	0	1	382.353	1	50	0		
84708.1521	1	30.552	25.0567	101213.197	102029.864	9.149	0	0	0	25.057	-3.39	-3.10	-0.32	-0.02	0.00	1.00	0.22	0.97	101213.197	102029.864	24.461	1.185	-0.121	None	0.000000	0.000000	0	0	1	382.353	1	50	0		
84708.1738	1	30.552	25.0567	101213.197	102029.864	9.149	0	0	0	25.057	-3.42	-3.33	-0.14	-0.02	-0.00	1.01	-0.17	0.94	101213.197	102029.864	24.461	1.185	-0.121	None	0.000000	0.000000	0	0	1	382.353	1	50	0		
84708.2001	1	30.552	25.0567	101213.197	102029.864	9.149	0	0	0	25.057	-3.47	-3.08	-0.44	-0.01	-0.02	1.01	-0.94	0.78	101213.197	102029.864	24.461	1.185	-0.121	None	0.000000	0.000000	0	0	1	382.353	1	50	0		
84708.2266	1	30.603	25.0567	101213.011	101595.364	9.149	0	0	0	25.057	-3.47	-3.08	-0.44	-0.01	-0.02	1.01	-0.94	0.78	101213.011	101595.364	24.462	1.185	-0.105	None	0.000000	0.000000	0	0	1	382.353	1	50	0		
84708.2485	1	30.603	25.0567	101213.011	101595.364	9.149	0	0	0	25.057	-3.36	-3.10	-0.31	-0.02	-0.01	1.01	-0.69	0.92	101213.011	101595.364	24.462	1.185	-0.105	None	0.000000	0.000000	0	0	1	382.353	1	50	0		
84708.2734	1	30.603	25.0567	101213.011	101595.364	9.149	0	0	0	25.057	-3.30	-3.21	-0.35	-0.02	0.00	1.00	0.17	0.87	101213.011	101595.364	24.462	1.185	-0.105	None	0.000000	0.000000	0	0	1	382.353	1	50	0		
84708.2984	1	30.603	25.7537	101213.011	101595.364	9.149	0	0	0	25.057	-3.30	-3.21	-0.35	-0.02	0.00	1.00	0.17	0.87	101213.011	101595.364	24.462	1.185	-0.105	None	0.000000	0.000000	0	0	1	403.922	1	50	0		
84708.3200	1	30.603	25.7537	101213.011	101595.364	9.149	0	0	0	25.057	-3.36	-3.21	-0.21	-0.02	-0.01	1.01	-0.50	0.89	101213.011	101595.364	24.462	1.185	-0.105	None	0.000000	0.000000	0	0	1	403.922	1	50	0		
84708.3469	1	30.368	25.7537	101213.871	101617.792	9.149	0	0	0	25.057	-3.37	-3.07	-0.18	-0.02	-0.02	1.01	-1.16	1.11	101213.871	101617.792	24.461	1.185	-0.177	None	0.000000	0.000000	0	0	1	403.922	1	50	0		
84708.3685	1	30.368	25.7537	101213.871	101617.792	9.149	0	0	0	25.057	-3.37	-3.07	-0.18	-0.02	-0.02	1.01	-1.16	1.11	101213.871	101617.792	24.461	1.185	-0.177	None	0.000000	0.000000	0	0	1	403.922	1	50	0		
84708.3953	1	30.368	25.7537	101213.871	101617.792	9.149	0	0	0	25.057	-3.31	-3.22	-0.21	-0.01	-0.01	1.12	-0.37	0.62	101213.871	101617.792	24.461	1.185	-0.177	None	0.000000	0.000000	0	0	1	403.922	1	50	0		
84708.4450	1	30.368	25.7537	101213.871	101617.792	9.149	0	0	0	25.057	-3.48	-3.07	-0.24	-0.01	-0.12	1.01	-7.07	0.66	101213.871	101617.792	24.461	1.185	-0.177	None	0.000000	0.000000	0	0	1	403.922	1	50	0		
84708.4668	1	29.993	25.7537	101215.243	101619.165	18.255	0	0	0	28.513	-3.40	-3.02	-0.38	-0.02	-0.02	1.01	-1.02	0.86	101215.243	101619.165	24.461	1.185	-0.291	None	0.000000	0.000000	0	0	1	403.922	1	50	0		
84708.4885	1	29.993	25.7537	101215.243	101619.165	18.255	0	0	0	28.513	-3.40	-3.02	-0.38	-0.02	-0.02	1.01	-1.02	0.86	101215.243	101619.165	24.461	1.185	-0.291	None	0.000000	0.000000	0	0	1	403.922	1	50	0		
84708.5138	1	29.993	26.4019	101215.243	101619.165	18.255	0	0	0	28.513	-3.25	-3.10	-0.41	-0.01	-0.01	1.01	-0.67	0.69	101215.243	101619.165	24.461	1.185	-0.291	None	0.000000	0.000000	0	0	1	424.510	1	50	0		
84708.5356	1	29.993	26.4019	101215.243	101619.165	18.255	0	0	0	28.513	-3.31	-3.24	-0.17	-0.01	0.00	1.00	0.19	0.75	101215.243	101619.165	24.461	1.185	-0.291	None	0.000000	0.000000	0	0	1	424.510	1	50	0		
84708.5571	1	29.993	26.4019	101215.243	101619.165	18.255	0	0	0	28.513	-3.31	-3.24	-0.17	-0.01	0.00	1.00	0.19	0.75	101215.243	101619.165	24.461	1.185	-0.291	None	0.000000	0.000000	0	0	1	424.510	1	50	0		
84708.5785	1	29.993	26.4019	101215.243	101619.165	18.255	0	0	0	28.513	-3.34	-2.93	-0.41	-0.02	0.12	1.01	6.87	0.96	101215.243	101619.165	24.461	1.185	-0.291	None	0.000000	0.000000	0	0	1	424.510	1	50	0		
84708.5999	1	30.504	26.4019	101213.371	101637.881	18.255	0	0	0	28.513	-3.34	-2.93	-0.41	-0.02	0.12	1.01	6.87	0.96	101213.371	101637.881	24.462	1.185	-0.135	None	0.000000	0.000000	0	0	1	424.510	1	50	0		
84708.6214	1	30.504	26.4019	101213.371	101637.881	18.255	0	0	0	28.513	-3.45	-3.15	-0.17	-0.02	-0.02	1.00	-1.14	0.97	101213.371	101637.881	24.462	1.185	-0.135	None	0.000000	0.000000	0	0	1	424.510	1	50	0		
84708.6448	1	30.504	26.4019	101213.371	101637.881	18.255	0	0	0	28.513	-3.27	-3.08	-0.38	-0.01	-0.00	1.01	-0.28	0.61	101213.371	101637.881	24.462	1.185	-0.135	None	0.000000	0.000000	0	0	1	424.510	1	50	0		
84708.6663	1	30.504	26.4019	101213.371	101637.881	18.255	0	0	0	28.513	-3.27	-3.08	-0.38	-0.01	-0.00	1.01	-0.28	0.61	101213.371	101637.881	24.462	1.185	-0.135	None	0.000000	0.000000	0	0	1	424.510	1	50	0		
84708.6877	1	30.504	26.4019	101213.371	101637.881	18.255	0	0	0	28.513	-3.36	-3.27	-0.43	-0.02	-0.00	1.01	-0.08	1.02	101213.371	101637.881	24.462	1.185	-0.135	None	0.000000	0.000000	0	0	1	424.510	1	50	0		
84708.7092	1	29.998	26.4019	101215.223	101639.733	18.255	0	0	0	28.513	-3.39	-2.99	-0.34	-0.02	-0.02	1.00	-1.06	1.17	101215.223	101639.733	24.461	1.185	-0.289	None	0.000000	0.000000	0	0	1	424.510	1	50	0		
84708.7619	1	29.998	34.8168	101215.223	101639.733	18.255	0	0	0	28.513	-3.33	-3.13	-0.40	-0.01	-0.01	1.01	-0.81	0.70	101215.223	101639.733	24.461	1.185	-0.289	None	0.000000	0.000000	0	0	1	738.235	1	50	0		
84708.7841	1	29.998	34.8168	101215.223	101639.733	18.255	0	0	0	28.513	-3.33	-3.13	-0.40	-0.01	-0.01	1.01	-0.81	0.70	101215.223	101639.733	24.461	1.185	-0.289	None	0.000000	0.000000	0	0	1	738.235	1	50	0		
84708.8063	1	29.998	34.8168	101215.223	101639.733	18.255	0	0	0	28.513	-3.40	-3.13	-0.27	-0.02	-0.00	1.01	-0.14	1.00	101215.223	101639.733	24.461	1.185	-0.289	None	0.000000	0.000000	0	0	1	738.235	1	50	0		
84708.8314	1	29.998	34.8168	101215.223	101639.733	18.255	0	0	0	28.513	-3.42	-3.05	-0.15	-0.01	-0.01	1.01	-0.72	0.83	101215.223	101639.733	24.461	1.185	-0.289	None	0.000000	0.000000	0	0	1	738.235	1	50	0		
84708.8540	1	29.998	34.8168	101215.223	101639.733	18.255	0	0	0	28.513	-3.42	-3.05	-0.15	-0.01	-0.01	1.01	-0.72	0.83	101215.223	101639.733	24.461	1.185	-0.289	None	0.000000	0.000000	0	0	1	738.235	1	50	0		
84708.8760	1	30.557	34.8168	101213.178	101951.413	18.255	0	0	0	28.513	-3.48	-3.02	-0.41	-0.01	-0.02	1.01	-0.86	0.80	101213.178	101951.413	24.460	1.185	-0.119	None	0.000000	0.000000	0	0	1	738.235	1	50	0		
84708.8983	1	30.557	34.8168	101213.178	101951.413	18.255	0	0	0	28.513	-3.48	-3.02	-0.41	-0.01	-0.02	1.01	-0.86	0.80	101213.178	101951.413	24.460	1.185	-0.119	None	0.000000	0.000000	0	0	1	738.235	1	50	0		
84708.9202	1	30.557	34.8168	101213.178	101951.413	18.255	0	0	0	28.513	-3.27	-3.11	-0.35	-0.01	-0.00	1.01	-0.06	0.83	101213.178	101951.413	24.460	1.185	-0.119	None	0.000000	0.000000	0	0	1	738.235	1	50	0		
84708.9522	1	29.423	25.0888	101217.327	101600.661	18.255	0	0	0	28.513	-3.42	-3.30	-0.26	-0.02	-0.01	1.01	-0.83	1.03	101217.327	101600.661	24.460	1.185	-0.465	None	0.000000	0.000000	0	0	1	383.333	1	50	0		
84709.0242	1	29.423	25.0888	101217.327	101600.661	17.718	0	0	0	8.790	-3.42	-3.30	-0.26	-0.02	-0.01	1.01	-0.83	1.03	101217.327	101600.661	24.460	1.185	-0.465	None	0.000000	0.000000	0	0	1	383.333	1	50	0		
84709.0458	1	29.423	25.0888	101217.327	101600.661	17.718	0	0	0	8.790	-3.39	-3.18	-0.17	-0.02	-0.00	1.01	-0.19	1.20	101217.327	101600.661	24.460	1.185	-0.465	None	0.000000	0.000000	0	0	1	383.333	1	50	0		
84709.0714	1	29.423	25.0888	101217.327	101600.661	17.718	0	0	0	8.790	-3.33	-3.16	-0.37	-0.01	-0.00	0.88	-0.32	0.35	101217.327	101600.661	24.460	1.185	-0.465	None	0.000000	0.000000	0	0	1	383.333	1	50	0		
84709.0932	1	29.423	25.0888	101217.327	101600.661	17.718	0	0	0	8.790	-3.33	-3.16	-0.37	-0.01	-0.00	0.88	-0.32	0.35	101217.327	101600.661	24.460	1.185	-0.465	None	0.000000	0.000000	0	0	1	383.333	1	50	0		
84709.1150	1	29.423	25.0888	101217.327	101600.661	17.718	0	0	0	8.790	-3.42	-2.95	-0.35	-0.01	-0.01	1.00	-0.64	0.75	101217.327	101600.661	24.460	1.185	-0.465	None	0.000000	0.000000	0	0	1	383.333	1	50	0		
84709.1367	1	30.428	25.0888	101213.651	101596.984	17.718	0	0	0	8.790	-3.42	-2.95	-0.35	-0.01	-0.01	1.00	-0.64	0.75	101213.651	101596.984	24.458	1.185	-0.158	None	0.000000	0.000000	0	0	1	383.333	1	50	0		
84709.1583	1	30.428	25.0888	101213.651	101596.984	17.718	0	0	0	8.790	-3.28	-3.13	-0.15	-0.01	-0.01	1.00	-0.64	0.73	101213.651	101596.984	24.458	1.185	-0.158	None	0.000000	0.000000	0	0	1	383.333	1	50	0		
84709.1880	1	30.428	24.3727	101213.651	101596.984	17.718	0	0	0	8.790	-3.34	-3.16	-0.32	-0.02	-0.00	1.01	-0.28	1.17	101213.651	101596.984	24.458	1.185	-0.158	None	0.000000	0.000000	0	0	1	361.765	1	50	0		
84709.2106	1	30.428	24.3727	101213.651	101596.984	17.718	0	0	0	8.790	-3.34	-3.16	-0.32	-0.02	-0.00	1.01	-0.28	1.17	101213.651	101596.984	24.458	1.185	-0.158	None	0.000000	0.000000	0	0	1	361.765	1	50	0		
84709.2323	1	30.428	24.3727	101213.651	101596.984	17.718	0	0	0	8.790	-3.45	-3.19	-0.35	-0.02	-0.01	1.01	-0.50	0.94	101213.651	101596.984	24.458	1.185	-0.158	None	0.000000	0.000000	0	0	1	361.765	1	50	0		
84709.2542	1	30.703	24.3727	101212.645	101574.410	17.718	0	0	0	8.790	-3.36	-3.24	-0.26	-0.01	-0.01	1.01	-0.44	0.61	101212.645	101574.410	24.459	1.185	-0.075	None	0.000000	0.000000	0	0	1	361.765	1	50	0		
84709.2826	1	30.703	24.3727	101212.645	101574.410	17.718	0	0	0	8.790	-3.36	-3.24	-0.26	-0.01	-0.01	1.01	-0.44	0.61	101212.645	101574.410	24.459	1.185	-0.075	None	0.000000	0.000000	0	0	1	361.765	1	50	0		
84709.3042	1	30.703	24.3727	101212.645	101574.410	17.718	0	0	0	8.790	-3.45	-3.05	-0.31	-0.02	-0.01	1.01	-0.47	0.97	101212.645	101574.410	24.459	1.185	-0.075	None	0.000000	0.000000	0	0	1	361.765	1	50	0		
