Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	
52652.1225	1	-25.906	0.0000	101419.879	101419.879	22.339	0	0	0	17.763	-2.98	-3.39	-0.35	-0.18	0.23	0.96	13.28	10.53	101419.879	101419.879	26.159	1.180	-0.383	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.1417	1	-25.906	0.0000	101419.879	101419.879	22.339	0	0	0	17.763	-2.96	-3.40	-0.12	-0.18	0.23	0.97	13.07	10.46	101419.879	101419.879	26.159	1.180	-0.383	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.1601	1	-25.906	0.0000	101419.879	101419.879	22.339	0	0	0	17.763	-2.89	-3.33	-0.15	-0.18	0.23	0.96	13.21	10.23	101419.879	101419.879	26.159	1.180	-0.383	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.1758	1	-25.906	0.0000	101419.879	101419.879	22.339	0	0	0	17.763	-2.87	-3.28	-0.24	-0.18	0.23	0.96	12.99	10.59	101419.879	101419.879	26.159	1.180	-0.383	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.2087	1	-24.761	0.0000	101415.685	101415.685	22.339	0	0	0	17.763	-2.96	-3.39	-0.20	-0.18	0.23	0.96	13.18	10.23	101415.685	101415.685	26.157	1.180	-0.034	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.2403	1	-24.761	0.0000	101415.685	101415.685	22.339	0	0	0	17.763	-3.21	-3.10	-0.26	-0.18	0.23	0.96	13.08	10.48	101415.685	101415.685	26.157	1.180	-0.034	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.2571	1	-24.761	0.0000	101415.685	101415.685	22.339	0	0	0	17.763	-2.90	-3.39	-0.31	-0.18	0.23	0.96	13.29	10.49	101415.685	101415.685	26.157	1.180	-0.034	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.2740	1	-24.761	0.0000	101415.685	101415.685	22.339	0	0	0	17.763	-2.87	-3.34	-0.29	-0.18	0.23	0.96	13.16	10.51	101415.685	101415.685	26.157	1.180	-0.034	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.2908	1	-24.761	0.0000	101415.685	101415.685	22.339	0	0	0	17.763	-2.95	-3.33	-0.34	-0.18	0.23	0.96	13.43	10.29	101415.685	101415.685	26.157	1.180	-0.034	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.3077	1	-24.761	0.0000	101415.685	101415.685	22.339	0	0	0	17.763	-2.85	-3.11	-0.43	-0.18	0.24	0.95	13.64	10.41	101415.685	101415.685	26.157	1.180	-0.034	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.3283	1	-24.761	0.0000	101415.685	101415.685	22.339	0	0	0	17.763	-2.87	-3.27	-0.26	-0.18	0.23	0.96	13.36	10.25	101415.685	101415.685	26.157	1.180	-0.034	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.3452	1	-24.402	0.0000	101414.368	101414.368	22.339	0	0	0	17.763	-3.01	-3.53	-0.40	-0.18	0.23	0.95	13.43	10.54	101414.368	101414.368	26.154	1.180	0.075	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.3585	1	-24.402	0.0000	101414.368	101414.368	22.339	0	0	0	17.763	-2.79	-3.21	-0.23	-0.19	0.23	0.95	13.12	10.68	101414.368	101414.368	26.154	1.180	0.075	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.3754	1	-24.402	0.0000	101414.368	101414.368	22.339	0	0	0	17.763	-3.02	-3.39	-0.40	-0.18	0.23	0.97	13.37	10.28	101414.368	101414.368	26.154	1.180	0.075	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.3923	1	-24.402	0.0000	101414.368	101414.368	22.339	0	0	0	17.763	-3.02	-3.28	-0.27	-0.18	0.22	0.95	12.88	10.55	101414.368	101414.368	26.154	1.180	0.075	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.4091	1	-24.402	0.0000	101414.368	101414.368	22.339	0	0	0	17.763	-3.01	-3.18	-0.35	-0.18	0.23	0.95	13.28	10.41	101414.368	101414.368	26.154	1.180	0.075	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.4260	1	-24.402	0.0000	101414.368	101414.368	22.339	0	0	0	17.763	-3.05	-3.22	-0.26	-0.18	0.23	0.96	13.25	10.57	101414.368	101414.368	26.154	1.180	0.075	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.4651	1	-24.402	0.0000	101414.368	101414.368	22.339	0	0	0	17.763	-2.96	-3.36	-0.29	-0.18	0.23	0.96	13.32	10.22	101414.368	101414.368	26.154	1.180	0.075	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.4898	1	-24.846	0.0000	101415.997	101415.997	22.339	0	0	0	17.763	-2.96	-3.33	-0.40	-0.17	0.23	0.95	13.29	9.80	101415.997	101415.997	26.155	1.180	-0.060	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.5067	1	-24.846	0.0000	101415.997	101415.997	22.339	0	0	0	17.763	-3.01	-3.16	-0.26	-0.18	0.22	0.96	12.86	10.28	101415.997	101415.997	26.155	1.180	-0.060	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.5696	1	-24.846	0.0000	101415.997	101415.997	18.343	0	0	0	17.489	-3.01	-3.33	-0.26	-0.18	0.23	0.96	13.49	10.13	101415.997	101415.997	26.155	1.180	-0.060	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.5885	1	-24.846	0.0000	101415.997	101415.997	18.343	0	0	0	17.489	-3.01	-3.42	-0.29	-0.19	0.23	0.96	13.20	10.77	101415.997	101415.997	26.155	1.180	-0.060	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.6098	1	-24.846	0.0000	101415.997	101415.997	18.343	0	0	0	17.489	-2.73	-3.44	-0.37	-0.18	0.23	0.96	13.47	10.16	101415.997	101415.997	26.155	1.180	-0.060	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.6289	1	-25.936	0.0000	101419.988	101419.988	18.343	0	0	0	17.489	-2.89	-3.25	-0.32	-0.18	0.23	0.95	13.19	10.44	101419.988	101419.988	26.158	1.180	-0.392	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.6438	1	-25.936	0.0000	101419.988	101419.988	18.343	0	0	0	17.489	-2.89	-3.16	-0.26	-0.18	0.23	0.96	12.95	10.53	101419.988	101419.988	26.158	1.180	-0.392	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.6590	1	-25.936	0.0000	101419.988	101419.988	18.343	0	0	0	17.489	-2.90	-3.36	-0.32	-0.18	0.23	0.96	13.36	10.48	101419.988	101419.988	26.158	1.180	-0.392	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.6883	1	-25.936	0.0000	101419.988	101419.988	18.343	0	0	0	17.489	-3.01	-3.28	-0.20	-0.18	0.23	0.96	13.06	10.19	101419.988	101419.988	26.158	1.180	-0.392	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.7059	1	-25.936	0.0000	101419.988	101419.988	18.343	0	0	0	17.489	-2.98	-3.30	-0.35	-0.19	0.23	0.96	13.40	10.80	101419.988	101419.988	26.158	1.180	-0.392	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.7232	1	-25.936	0.0000	101419.988	101419.988	18.343	0	0	0	17.489	-3.01	-3.25	-0.34	-0.18	0.23	0.96	12.96	10.58	101419.988	101419.988	26.158	1.180	-0.392	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.7392	1	-25.936	0.0000	101419.988	101419.988	18.343	0	0	0	17.489	-2.93	-3.47	-0.29	-0.18	0.22	0.96	12.94	10.24	101419.988	101419.988	26.158	1.180	-0.392	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.7646	1	-25.106	0.0000	101416.949	101416.949	18.343	0	0	0	17.489	-2.95	-3.30	-0.29	-0.19	0.23	0.96	13.41	10.69	101416.949	101416.949	26.155	1.180	-0.139	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.7815	1	-25.106	0.0000	101416.949	101416.949	18.343	0	0	0	17.489	-2.95	-3.31	-0.29	-0.18	0.23	0.96	13.39	10.31	101416.949	101416.949	26.155	1.180	-0.139	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.7983	1	-25.106	0.0000	101416.949	101416.949	18.343	0	0	0	17.489	-2.89	-3.39	-0.41	-0.18	0.23	0.96	13.33	10.39	101416.949	101416.949	26.155	1.180	-0.139	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.8152	1	-25.106	0.0000	101416.949	101416.949	18.343	0	0	0	17.489	-2.92	-3.47	-0.37	-0.18	0.23	0.96	13.30	10.49	101416.949	101416.949	26.155	1.180	-0.139	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.8320	1	-25.106	0.0000	101416.949	101416.949	18.343	0	0	0	17.489	-2.90	-3.24	-0.20	-0.19	0.23	0.96	13.02	10.68	101416.949	101416.949	26.155	1.180	-0.139	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.8489	1	-25.106	0.0000	101416.949	101416.949	18.343	0	0	0	17.489	-2.90	-3.10	-0.20	-0.18	0.23	0.96	13.19	10.19	101416.949	101416.949	26.155	1.180	-0.139	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.8658	1	-25.106	0.0000	101416.949	101416.949	18.343	0	0	0	17.489	-2.95	-3.21	-0.35	-0.18	0.23	0.96	13.31	10.43	101416.949	101416.949	26.155	1.180	-0.139	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.8811	1	-24.786	0.0000	101415.776	101415.776	18.343	0	0	0	17.489	-2.79	-3.25	-0.29	-0.18	0.23	0.95	13.30	10.42	101415.776	101415.776	26.158	1.180	-0.042	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.9152	1	-24.786	0.0000	101415.776	101415.776	18.343	0	0	0	17.489	-2.85	-3.44	-0.32	-0.18	0.22	0.96	12.90	10.43	101415.776	101415.776	26.158	1.180	-0.042	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.9321	1	-24.786	0.0000	101415.776	101415.776	18.343	0	0	0	17.489	-2.93	-3.33	-0.21	-0.18	0.23	0.96	13.15	10.18	101415.776	101415.776	26.158	1.180	-0.042	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.9489	1	-24.786	0.0000	101415.776	101415.776	18.343	0	0	0	17.489	-3.02	-3.37	-0.43	-0.18	0.23	0.95	13.25	10.16	101415.776	101415.776	26.158	1.180	-0.042	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.9658	1	-24.786	0.0000	101415.776	101415.776	18.343	0	0	0	17.489	-2.96	-3.39	-0.17	-0.18	0.23	0.97	13.05	10.48	101415.776	101415.776	26.158	1.180	-0.042	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.9826	1	-24.786	0.0000	101415.776	101415.776	18.343	0	0	0	17.489	-3.10	-3.30	-0.21	-0.18	0.23	0.96	13.29	10.41	101415.776	101415.776	26.158	1.180	-0.042	None	0.000000	0.000000	0	0	1	0	1	50	0	
52652.9995	1	-24.786	0.0000	101415.776	101415.776	18.343	0	0	0	17.489	-2.96	-3.31	-0.34	-0.19	0.23	0.96	13.43	10.78	101415.776	101415.776	26.158	1.180	-0.042	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.0201	1	-24.986	0.0000	101416.510	101416.510	18.343	0	0	0	17.489	-3.01	-3.27	-0.35	-0.18	0.23	0.97	13.01	10.24	101416.510	101416.510	26.160	1.180	-0.103	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.0333	1	-24.986	0.0000	101416.510	101416.510	18.343	0	0	0	17.489	-2.96	-3.22	-0.15	-0.18	0.23	0.97	13.25	10.45	101416.510	101416.510	26.160	1.180	-0.103	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.0504	1	-24.986	0.0000	101416.510	101416.510	18.343	0	0	0	17.489	-2.90	-3.27	-0.26	-0.18	0.23	0.96	13.58	10.40	101416.510	101416.510	26.160	1.180	-0.103	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.0672	1	-24.986	0.0000	101416.510	101416.510	18.343	0	0	0	17.489	-3.02	-3.15	-0.26	-0.18	0.23	0.96	13.01	10.36	101416.510	101416.510	26.160	1.180	-0.103	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.0827	1	-24.986	0.0000	101416.510	101416.510	18.343	0	0	0	17.489	-2.90	-3.40	-0.35	-0.17	0.24	0.96	13.75	9.84	101416.510	101416.510	26.160	1.180	-0.103	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.1595	1	-25.654	0.0000	101418.958	101418.958	18.343	0	0	0	17.489	-2.95	-3.37	-0.21	-0.18	0.23	0.96	13.33	10.43	101418.958	101418.958	26.160	1.180	-0.306	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.1761	1	-25.654	0.0000	101418.958	101418.958	19.450	0	0	0	16.975	-3.08	-3.50	-0.35	-0.18	0.22	0.96	12.93	10.31	101418.958	101418.958	26.160	1.180	-0.306	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.1929	1	-25.654	0.0000	101418.958	101418.958	19.450	0	0	0	16.975	-3.01	-3.39	-0.46	-0.18	0.24	0.96	13.50	10.30	101418.958	101418.958	26.160	1.180	-0.306	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.2098	1	-25.654	0.0000	101418.958	101418.958	19.450	0	0	0	16.975	-2.98	-3.19	-0.34	-0.17	0.23	0.96	13.16	9.84	101418.958	101418.958	26.160	1.180	-0.306	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.2267	1	-25.654	0.0000	101418.958	101418.958	19.450	0	0	0	16.975	-2.95	-3.34	-0.37	-0.18	0.23	0.96	13.25	10.57	101418.958	101418.958	26.160	1.180	-0.306	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.2436	1	-25.654	0.0000	101418.958	101418.958	19.450	0	0	0	16.975	-2.84	-3.27	-0.34	-0.19	0.23	0.97	13.33	10.62	101418.958	101418.958	26.160	1.180	-0.306	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.2605	1	-25.654	0.0000	101418.958	101418.958	19.450	0	0	0	16.975	-3.01	-3.25	-0.18	-0.18	0.23	0.96	13.10	10.30	101418.958	101418.958	26.160	1.180	-0.306	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.2810	1	-25.654	0.0000	101418.958	101418.958	19.450	0	0	0	16.975	-3.01	-3.16	-0.41	-0.18	0.23	0.96	13.21	10.14	101418.958	101418.958	26.160	1.180	-0.306	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.2979	1	-24.909	0.0000	101416.226	101416.226	19.450	0	0	0	16.975	-2.73	-3.28	-0.24	-0.17	0.23	0.96	13.05	10.01	101416.226	101416.226	26.157	1.180	-0.079	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.3110	1	-24.909	0.0000	101416.226	101416.226	19.450	0	0	0	16.975	-3.02	-3.44	-0.24	-0.18	0.23	0.96	13.32	10.33	101416.226	101416.226	26.157	1.180	-0.079	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.3279	1	-24.909	0.0000	101416.226	101416.226	19.450	0	0	0	16.975	-2.85	-3.34	-0.31	-0.18	0.23	0.95	13.36	10.57	101416.226	101416.226	26.157	1.180	-0.079	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.3449	1	-24.909	0.0000	101416.226	101416.226	19.450	0	0	0	16.975	-2.92	-3.42	-0.17	-0.18	0.22	0.96	13.00	10.65	101416.226	101416.226	26.157	1.180	-0.079	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.3802	1	-24.909	0.0000	101416.226	101416.226	19.450	0	0	0	16.975	-3.04	-3.27	-0.21	-0.18	0.23	0.97	13.12	10.43	101416.226	101416.226	26.157	1.180	-0.079	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.3970	1	-24.909	0.0000	101416.226	101416.226	19.450	0	0	0	16.975	-2.92	-3.18	-0.27	-0.18	0.23	0.96	13.11	10.30	101416.226	101416.226	26.157	1.180	-0.079	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.4175	1	-24.909	0.0000	101416.226	101416.226	19.450	0	0	0	16.975	-2.95	-3.53	-0.31	-0.18	0.23	0.97	13.12	10.41	101416.226	101416.226	26.157	1.180	-0.079	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.4344	1	-25.836	0.0000	101419.622	101419.622	19.450	0	0	0	16.975	-3.02	-3.15	-0.40	-0.19	0.23	0.96	12.94	10.66	101419.622	101419.622	26.155	1.180	-0.362	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.4475	1	-25.836	0.0000	101419.622	101419.622	19.450	0	0	0	16.975	-2.92	-3.15	-0.43	-0.18	0.23	0.96	13.13	10.43	101419.622	101419.622	26.155	1.180	-0.362	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.4643	1	-25.836	0.0000	101419.622	101419.622	19.450	0	0	0	16.975	-3.01	-3.39	-0.23	-0.17	0.23	0.97	13.18	9.92	101419.622	101419.622	26.155	1.180	-0.362	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.4811	1	-25.836	0.0000	101419.622	101419.622	19.450	0	0	0	16.975	-2.87	-3.15	-0.24	-0.18	0.23	0.96	13.18	10.11	101419.622	101419.622	26.155	1.180	-0.362	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.4980	1	-25.836	0.0000	101419.622	101419.622	19.450	0	0	0	16.975	-2.81	-3.37	-0.24	-0.17	0.22	0.96	13.01	10.09	101419.622	101419.622	26.155	1.180	-0.362	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.5148	1	-25.836	0.0000	101419.622	101419.622	19.450	0	0	0	16.975	-2.92	-3.45	-0.31	-0.19	0.23	0.96	12.99	10.66	101419.622	101419.622	26.155	1.180	-0.362	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.5316	1	-25.836	0.0000	101419.622	101419.622	19.450	0	0	0	16.975	-2.98	-3.50	-0.18	-0.18	0.23	0.96	13.16	10.55	101419.622	101419.622	26.155	1.180	-0.362	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.5484	1	-25.836	0.0000	101419.622	101419.622	19.450	0	0	0	16.975	-2.92	-3.28	-0.43	-0.18	0.23	0.95	13.40	10.13	101419.622	101419.622	26.155	1.180	-0.362	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.5689	1	-25.534	0.0000	101418.518	101418.518	19.450	0	0	0	16.975	-2.90	-3.31	-0.26	-0.18	0.23	0.97	13.05	10.26	101418.518	101418.518	26.158	1.180	-0.270	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.6086	1	-25.534	0.0000	101418.518	101418.518	19.450	0	0	0	16.975	-2.93	-3.28	-0.09	-0.19	0.23	0.96	13.20	10.72	101418.518	101418.518	26.158	1.180	-0.270	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.6260	1	-25.534	0.0000	101418.518	101418.518	19.450	0	0	0	16.975	-3.08	-3.31	-0.37	-0.18	0.23	0.96	13.23	10.35	101418.518	101418.518	26.158	1.180	-0.270	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.6429	1	-25.534	0.0000	101418.518	101418.518	19.450	0	0	0	16.975	-3.13	-3.45	-0.35	-0.18	0.23	0.96	13.21	10.59	101418.518	101418.518	26.158	1.180	-0.270	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.6599	1	-25.534	0.0000	101418.518	101418.518	19.450	0	0	0	16.975	-2.96	-3.37	-0.34	-0.18	0.23	0.97	12.97	10.26	101418.518	101418.518	26.158	1.180	-0.270	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.6798	1	-25.111	0.0000	101416.967	101416.967	19.450	0	0	0	16.975	-2.98	-3.45	-0.26	-0.18	0.23	0.96	13.19	10.54	101416.967	101416.967	26.150	1.180	-0.141	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.7407	1	-25.111	0.0000	101416.967	101416.967	8.223	0	0	0	17.763	-2.95	-3.05	-0.21	-0.18	0.23	0.96	13.33	10.46	101416.967	101416.967	26.150	1.180	-0.141	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.7576	1	-25.111	0.0000	101416.967	101416.967	8.223	0	0	0	17.763	-3.05	-3.11	-0.24	-0.18	0.23	0.96	13.24	10.47	101416.967	101416.967	26.150	1.180	-0.141	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.7746	1	-25.111	0.0000	101416.967	101416.967	8.223	0	0	0	17.763	-3.05	-3.36	-0.35	-0.18	0.23	0.95	13.17	10.41	101416.967	101416.967	26.150	1.180	-0.141	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.7915	1	-25.111	0.0000	101416.967	101416.967	8.223	0	0	0	17.763	-2.90	-3.25	-0.29	-0.17	0.23	0.96	13.24	9.95	101416.967	101416.967	26.150	1.180	-0.141	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.8315	1	-25.111	0.0000	101416.967	101416.967	8.223	0	0	0	17.763	-2.95	-3.40	-0.23	-0.18	0.23	0.96	13.18	10.37	101416.967	101416.967	26.150	1.180	-0.141	None	0.000000	0.000000	0	0	1	0	1	50	0	
52653.8530	1	-25.696	0.0000	101419.110	101419.110	8.223	0	0	0	17.763	-2.92	-3.28	-0.31	-0.18	0.23	0.95	13.43	10.67	101419.110	101419.110	26.158	1.180	-0.319	None	0.000000	0.000000	0	0	1	0	1	50	0	
