Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	Corrente1	Corrente2	Corrente3	Tensão Bateria	PWM1	PWM2	PWM3	Mensagem	
72193.3901	0	-268.434	0.0000	102311.620	102313.581	0	0	0	0	0	-3.31	-3.28	-0.55	0.98	0.20	0.01	11.34	-78.64	102311.620	102313.581	24.824	1.196	-0.191	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.4234	0	-267.866	0.0000	102309.524	102309.524	0	0	0	0	0	-3.31	-3.28	-0.55	0.98	0.20	0.01	11.34	-78.64	102309.524	102309.524	24.822	1.196	-0.018	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.4458	0	-267.866	0.0000	102309.524	102309.524	0	0	0	0	0	-3.51	-3.42	-0.50	1.00	0.19	0.13	10.88	-76.90	102309.524	102309.524	24.822	1.196	-0.018	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.4682	0	-267.866	0.0000	102309.524	102309.524	0	0	0	0	0	-3.33	-3.47	-0.31	1.01	0.19	0.12	10.49	-77.48	102309.524	102309.524	24.822	1.196	-0.018	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.4980	0	-267.866	0.0000	102309.524	102309.524	0	0	0	0	0	-3.33	-3.47	-0.31	1.01	0.19	0.12	10.49	-77.48	102309.524	102309.524	24.822	1.196	-0.018	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.5203	0	-267.866	0.0000	102309.524	102309.524	0	0	0	0	0	-3.18	-3.21	-0.47	1.00	0.20	0.12	11.09	-76.98	102309.524	102309.524	24.822	1.196	-0.018	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.5427	0	-268.257	0.0000	102310.966	102310.966	0	0	0	0	0	-3.08	-3.13	-0.52	0.99	0.20	0.13	11.10	-76.63	102310.966	102310.966	24.824	1.196	-0.137	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.5740	0	-268.257	0.0000	102310.966	102310.966	0	0	0	0	0	-3.08	-3.13	-0.52	0.99	0.20	0.13	11.10	-76.63	102310.966	102310.966	24.824	1.196	-0.137	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.6019	0	-268.257	0.0000	102310.966	102310.966	0	0	0	0	0	-3.60	-3.11	-0.46	1.00	0.19	0.13	10.68	-76.91	102310.966	102310.966	24.824	1.196	-0.137	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.6256	0	-268.257	0.0000	102310.966	102310.966	0	0	0	0	0	-3.69	-3.42	-0.53	0.99	0.20	0.14	11.23	-76.16	102310.966	102310.966	24.824	1.196	-0.137	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.6481	0	-268.257	0.0000	102310.966	102310.966	0	0	0	0	0	-3.69	-3.42	-0.53	0.99	0.20	0.14	11.23	-76.16	102310.966	102310.966	24.824	1.196	-0.137	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.6703	0	-268.143	0.0000	102310.546	102310.546	0	0	0	0	0	-3.42	-3.36	-0.31	1.01	0.19	0.12	10.74	-77.33	102310.546	102310.546	24.823	1.196	-0.102	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.6982	0	-268.143	0.0000	102310.546	102310.546	0	0	0	0	0	-3.27	-3.16	-0.55	1.00	0.20	0.13	11.10	-76.80	102310.546	102310.546	24.823	1.196	-0.102	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.7219	0	-268.143	0.0000	102310.546	102310.546	0	0	0	0	0	-3.27	-3.16	-0.55	1.00	0.20	0.13	11.10	-76.80	102310.546	102310.546	24.823	1.196	-0.102	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.7442	0	-268.143	0.0000	102310.546	102310.546	0	0	0	0	0	-2.98	-3.02	-0.46	1.00	0.19	0.12	10.59	-77.28	102310.546	102310.546	24.823	1.196	-0.102	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.7666	0	-268.143	0.0000	102310.546	102310.546	0	0	0	0	0	-3.40	-3.37	-0.34	0.99	0.19	0.13	10.86	-76.77	102310.546	102310.546	24.823	1.196	-0.102	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.7968	0	-268.297	0.0000	102311.113	102311.113	0	0	0	0	0	-3.40	-3.37	-0.34	0.99	0.19	0.13	10.86	-76.77	102311.113	102311.113	24.824	1.196	-0.149	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.8260	0	-268.297	0.0000	102311.113	102311.113	0	0	0	0	0	-3.36	-3.36	-0.46	1.01	0.19	0.25	10.50	-72.70	102311.113	102311.113	24.824	1.196	-0.149	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.8486	0	-268.297	0.0000	102311.113	102311.113	0	0	0	0	0	-3.36	-3.36	-0.46	1.01	0.19	0.25	10.50	-72.70	102311.113	102311.113	24.824	1.196	-0.149	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.8709	0	-268.297	0.0000	102311.113	102311.113	0	0	0	0	0	-3.39	-3.18	-0.44	1.00	0.19	0.14	10.94	-76.60	102311.113	102311.113	24.824	1.196	-0.149	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.8965	0	-268.297	0.0000	102311.113	102311.113	0	0	0	0	0	-3.65	-3.47	-0.46	1.00	0.19	0.12	10.83	-77.07	102311.113	102311.113	24.824	1.196	-0.149	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.9191	0	-268.297	0.0000	102311.113	102311.113	0	0	0	0	0	-3.65	-3.47	-0.46	1.00	0.19	0.12	10.83	-77.07	102311.113	102311.113	24.824	1.196	-0.149	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.9415	0	-267.869	0.0000	102309.535	102309.535	0	0	0	0	0	-3.40	-3.50	-0.47	1.00	0.19	0.12	10.61	-77.30	102309.535	102309.535	24.825	1.196	-0.019	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.9639	0	-267.869	0.0000	102309.535	102309.535	0	0	0	0	0	-3.40	-3.50	-0.47	1.00	0.19	0.12	10.61	-77.30	102309.535	102309.535	24.825	1.196	-0.019	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72193.9935	0	-267.869	0.0000	102309.535	102309.535	0	0	0	0	0	-3.16	-3.22	-0.52	0.99	0.19	0.12	11.06	-76.99	102309.535	102309.535	24.825	1.196	-0.019	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72194.0159	0	-267.869	0.0000	102309.535	102309.535	0	0	0	0	0	-3.10	-2.98	-0.37	0.88	0.20	0.12	12.58	-75.14	102309.535	102309.535	24.825	1.196	-0.019	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72194.0419	0	-267.869	0.0000	102309.535	102309.535	0	0	0	0	0	-3.57	-3.47	-0.35	0.99	0.19	0.24	10.80	-72.54	102309.535	102309.535	24.825	1.196	-0.019	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72194.0751	0	-267.848	0.0000	102309.457	102309.457	0	0	0	0	0	-3.57	-3.47	-0.35	0.99	0.19	0.24	10.80	-72.54	102309.457	102309.457	24.825	1.196	-0.013	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72194.0976	0	-267.848	0.0000	102309.457	102309.457	0	0	0	0	0	-3.34	-3.51	-0.47	0.88	0.19	0.25	11.80	-70.30	102309.457	102309.457	24.825	1.196	-0.013	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72194.1256	0	-267.848	0.0000	102309.457	102309.457	0	0	0	0	0	-3.10	-3.16	-0.43	1.12	0.19	0.13	9.78	-78.28	102309.457	102309.457	24.825	1.196	-0.013	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72194.1497	0	-267.848	0.0000	102309.457	102309.457	0	0	0	0	0	-3.10	-3.16	-0.43	1.12	0.19	0.13	9.78	-78.28	102309.457	102309.457	24.825	1.196	-0.013	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
72194.1721	0	-267.848	0.0000	102309.457	102309.457	0	0	0	0	0	-3.31	-3.04	-0.38	0.99	0.19	0.13	10.95	-76.64	102309.457	102309.457	24.825	1.196	-0.013	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.1946	0	-268.247	0.0000	102310.928	102310.928	0	0	0	0	0	-3.57	-3.31	-0.52	0.99	0.20	0.14	11.18	-76.38	102310.928	102310.928	24.828	1.196	-0.134	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.2241	0	-268.247	0.0000	102310.928	102310.928	0	0	0	0	0	-3.57	-3.31	-0.52	0.99	0.20	0.14	11.18	-76.38	102310.928	102310.928	24.828	1.196	-0.134	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.2520	0	-268.247	1.7943	102310.928	102310.928	0	0	0	0	0	-3.62	-3.59	-0.41	0.88	0.20	0.12	12.46	-75.29	102310.928	102310.928	24.828	1.196	-0.134	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	1.961	0	0	0	0	0	0	0	0	0	0		
72194.2827	0	-268.247	1.7943	102310.928	102310.928	0	0	0	0	0	-3.60	-3.51	-0.29	1.00	0.20	0.13	10.92	-76.96	102310.928	102310.928	24.828	1.196	-0.134	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	1.961	0	0	0	0	0	0	0	0	0	0		
72194.3082	0	-268.247	1.7943	102310.928	102310.928	0	0	0	0	0	-3.10	-3.01	-0.56	0.99	0.19	0.13	10.68	-77.05	102310.928	102310.928	24.828	1.196	-0.134	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	1.961	0	0	0	0	0	0	0	0	0	0		
72194.3431	0	-267.462	1.7943	102308.033	102309.994	0	0	0	0	0	-3.10	-3.01	-0.56	0.99	0.19	0.13	10.68	-77.05	102308.033	102309.994	24.825	1.196	0.105	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	1.961	0	0	0	0	0	0	0	0	0	0		
72194.3663	0	-267.462	1.7943	102308.033	102309.994	0	0	0	0	0	-3.27	-3.11	-0.35	0.99	0.19	0.14	10.79	-76.73	102308.033	102309.994	24.825	1.196	0.105	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	1.961	0	0	0	0	0	0	0	0	0	0		
72194.3905	0	-267.462	1.7943	102308.033	102309.994	0	0	0	0	0	-3.65	-3.45	-0.46	0.99	0.19	0.13	10.95	-76.64	102308.033	102309.994	24.825	1.196	0.105	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	1.961	0	0	0	0	0	0	0	0	0	0		
72194.4129	0	-267.462	1.7943	102308.033	102309.994	0	0	0	0	0	-3.65	-3.45	-0.46	0.99	0.19	0.13	10.95	-76.64	102308.033	102309.994	24.825	1.196	0.105	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	1.961	0	0	0	0	0	0	0	0	0	0		
72194.4353	0	-267.462	1.7943	102308.033	102309.994	0	0	0	0	0	-3.66	-3.47	-0.44	1.12	0.19	0.13	9.72	-78.24	102308.033	102309.994	24.825	1.196	0.105	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	1.961	0	0	0	0	0	0	0	0	0	0		
72194.4689	0	-268.638	0.0000	102312.374	102314.335	0	0	0	0	0	-3.53	-3.54	-0.55	1.00	0.20	0.14	10.95	-76.50	102312.374	102314.335	24.827	1.196	-0.253	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.5076	0	-268.638	0.0000	102312.374	102314.335	0	0	0	0	0	-3.37	-3.13	-0.43	0.99	0.20	0.13	11.14	-76.58	102312.374	102314.335	24.827	1.196	-0.253	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.5299	0	-268.638	0.0000	102312.374	102314.335	0	0	0	0	0	-3.37	-3.13	-0.43	0.99	0.20	0.13	11.14	-76.58	102312.374	102314.335	24.827	1.196	-0.253	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.5521	0	-268.638	0.0000	102312.374	102314.335	0	0	0	0	0	-3.66	-3.36	-0.40	1.00	0.19	0.14	10.89	-76.60	102312.374	102314.335	24.827	1.196	-0.253	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.5743	0	-268.020	0.0000	102310.092	102310.092	0	0	0	0	0	-3.69	-3.42	-0.35	1.01	0.19	0.13	10.82	-77.08	102310.092	102310.092	24.828	1.196	-0.065	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.6078	0	-268.020	0.0000	102310.092	102310.092	0	0	0	0	0	-3.69	-3.42	-0.35	1.01	0.19	0.13	10.82	-77.08	102310.092	102310.092	24.828	1.196	-0.065	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.6302	0	-268.020	0.0000	102310.092	102310.092	0	0	0	0	0	-3.13	-3.01	-0.50	1.12	0.19	0.13	9.76	-78.31	102310.092	102310.092	24.828	1.196	-0.065	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.6582	0	-268.020	0.0000	102310.092	102310.092	0	0	0	0	0	-3.05	-3.04	-0.35	1.00	0.19	0.00	10.83	-79.17	102310.092	102310.092	24.828	1.196	-0.065	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.6880	0	-268.020	0.0000	102310.092	102310.092	0	0	0	0	0	-3.63	-3.89	-0.40	0.88	0.19	0.12	12.40	-75.21	102310.092	102310.092	24.828	1.196	-0.065	2017-07-26T23:03:14.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.7305	0	-267.826	0.0000	102309.376	102309.376	0	0	0	0	0	-3.63	-3.89	-0.40	0.88	0.19	0.12	12.40	-75.21	102309.376	102309.376	24.825	1.196	-0.006	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.7529	0	-267.826	0.0000	102309.376	102309.376	0	0	0	0	0	-3.27	-3.22	-0.37	0.99	0.20	0.12	11.08	-76.92	102309.376	102309.376	24.825	1.196	-0.006	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.7752	0	-267.826	0.0000	102309.376	102309.376	0	0	0	0	0	-3.59	-3.34	-0.50	0.99	0.19	0.13	10.88	-76.90	102309.376	102309.376	24.825	1.196	-0.006	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.8049	0	-267.826	0.0000	102309.376	102309.376	0	0	0	0	0	-3.59	-3.34	-0.50	0.99	0.19	0.13	10.88	-76.90	102309.376	102309.376	24.825	1.196	-0.006	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.8274	0	-267.826	0.0000	102309.376	102309.376	0	0	0	0	0	-3.79	-3.82	-0.50	1.00	0.20	0.13	10.96	-76.67	102309.376	102309.376	24.825	1.196	-0.006	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.8498	0	-268.086	0.0000	102310.337	102310.337	0	0	0	0	0	-3.40	-3.66	-0.43	1.00	0.19	0.12	10.88	-77.08	102310.337	102310.337	24.831	1.196	-0.085	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.8795	0	-268.086	0.0000	102310.337	102310.337	0	0	0	0	0	-3.40	-3.66	-0.43	1.00	0.19	0.12	10.88	-77.08	102310.337	102310.337	24.831	1.196	-0.085	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.9018	0	-268.086	0.0000	102310.337	102310.337	0	0	0	0	0	-3.07	-3.10	-0.41	1.00	0.20	0.13	11.01	-76.79	102310.337	102310.337	24.831	1.196	-0.085	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.9242	0	-268.086	0.0000	102310.337	102310.337	0	0	0	0	0	-3.21	-2.98	-0.64	1.00	0.19	0.12	10.81	-77.18	102310.337	102310.337	24.831	1.196	-0.085	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.9542	0	-268.086	0.0000	102310.337	102310.337	0	0	0	0	0	-3.21	-2.98	-0.64	1.00	0.19	0.12	10.81	-77.18	102310.337	102310.337	24.831	1.196	-0.085	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.9765	0	-267.717	0.0000	102308.975	102308.975	0	0	0	0	0	-3.40	-3.15	-0.56	0.99	0.20	0.13	11.15	-76.59	102308.975	102308.975	24.829	1.196	0.027	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72194.9990	0	-267.717	0.0000	102308.975	102308.975	0	0	0	0	0	-3.69	-3.65	-0.41	1.00	0.19	0.14	10.73	-76.81	102308.975	102308.975	24.829	1.196	0.027	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72195.0287	0	-267.717	0.0000	102308.975	102308.975	0	0	0	0	0	-3.69	-3.65	-0.41	1.00	0.19	0.14	10.73	-76.81	102308.975	102308.975	24.829	1.196	0.027	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72195.0510	0	-267.717	0.0000	102308.975	102308.975	0	0	0	0	0	-3.69	-3.50	-0.46	1.00	0.19	0.13	10.69	-76.98	102308.975	102308.975	24.829	1.196	0.027	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72195.0733	0	-267.717	0.0000	102308.975	102308.975	0	0	0	0	0	-3.24	-3.25	-0.53	1.00	0.19	0.13	10.95	-76.88	102308.975	102308.975	24.829	1.196	0.027	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72195.1037	0	-268.107	0.0000	102310.413	102310.413	0	0	0	0	0	-3.24	-3.25	-0.53	1.00	0.19	0.13	10.95	-76.88	102310.413	102310.413	24.829	1.196	-0.091	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
72195.1327	0	-268.107	2.8371	102310.413	102310.413	0	0	0	0	0	-3.18	-2.95	-0.46	0.99	0.19	0.00	10.92	-79.08	102310.413	102310.413	24.829	1.196	-0.091	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	4.902	0	0	0	0	0	0	0	0	0	0		
72195.1650	0	-268.107	2.8371	102310.413	102310.413	0	0	0	0	0	-3.21	-3.16	-0.49	0.99	0.19	0.12	10.83	-77.10	102310.413	102310.413	24.829	1.196	-0.091	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	4.902	0	0	0	0	0	0	0	0	0	0		
72195.1938	0	-268.107	2.8371	102310.413	102310.413	0	0	0	0	0	-3.54	-3.42	-0.34	1.00	0.19	0.14	10.56	-76.89	102310.413	102310.413	24.829	1.196	-0.091	2017-07-26T23:03:15.000Z	0.000000	0.000000	0	0	1	4.902	0	0	0	0	0	0	0	0	0	0		
72195.2164	0	-268.107	2.8371	102310.413	102310.413	0	0	0	0	0	-3.54	-3.42	-0.34	1.00	0.19	0.14	10.56	-76.89	102310.413	102310.413	24.829	1.196	-0.091	2017-07-26T23:03:16.000Z	0.000000	0.000000	0	0	1	4.902	0	0	0	0	0	0	0	0	0	0		
72195.2426	0	-268.421	2.8371	102311.571	102316.472	0	0	0	0	0	-3.54	-3.63	-0.44	1.01	0.19	0.13	10.53	-77.14	102311.571	102316.472	24.827	1.196	-0.187	2017-07-26T23:03:16.000Z	0.000000	0.000000	0	0	1	4.902	0	0	0	0	0	0	0	0	0	0		
72195.2681	0	-268.421	2.8371	102311.571	102316.472	0	0	0	0	0	-3.40	-3.50	-0.49	1.01	0.19	0.13	10.82	-77.00	102311.571	102316.472	24.827	1.196	-0.187	2017-07-26T23:03:16.000Z	0.000000	0.000000	0	0	1	4.902	0	0	0	0	0	0	0	0	0	0		
72195.2903	0	-268.421	2.8371	102311.571	102316.472	0	0	0	0	0	-3.40	-3.50	-0.49	1.01	0.19	0.13	10.82	-77.00	102311.571	102316.472	24.827	1.196	-0.187	2017-07-26T23:03:16.000Z	0.000000	0.000000	0	0	1	4.902	0	0	0	0	0	0	0	0	0	0		
