Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	Corrente1	Corrente2	Corrente3	Tensão Bateria	PWM1	PWM2	PWM3	Mensagem	
52096.0984	0	-285.643	1.2688	102375.133	102376.113	0	0	0	0	0	-3.63	-3.76	-0.50	0.99	0.19	0.13	10.89	-76.89	102375.133	102376.113	25.282	1.195	0.028	None	0.000000	0.000000	0	0	1	0.980	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.1203	0	-285.643	1.2688	102375.133	102376.113	0	0	0	0	0	-3.63	-3.76	-0.50	0.99	0.19	0.13	10.89	-76.89	102375.133	102376.113	25.282	1.195	0.028	None	0.000000	0.000000	0	0	1	0.980	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.1464	0	-285.643	1.2688	102375.133	102376.113	0	0	0	0	0	-7.80	-2.96	-0.26	1.00	0.19	0.15	10.67	-76.48	102375.133	102376.113	25.282	1.195	0.028	None	0.000000	0.000000	0	0	1	0.980	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.1712	0	-285.643	1.2688	102375.133	102376.113	0	0	0	0	0	-7.80	-2.96	-0.26	1.00	0.19	0.15	10.67	-76.48	102375.133	102376.113	25.282	1.195	0.028	None	0.000000	0.000000	0	0	1	0.980	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.2071	0	-286.519	0.0000	102378.371	102378.371	0	0	0	0	0	-2.61	-3.22	-0.55	1.00	0.19	0.11	10.81	-77.59	102378.371	102378.371	25.280	1.195	-0.239	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.2292	0	-286.519	0.0000	102378.371	102378.371	0	0	0	0	0	-2.61	-3.22	-0.55	1.00	0.19	0.11	10.81	-77.59	102378.371	102378.371	25.280	1.195	-0.239	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.2512	0	-286.519	0.0000	102378.371	102378.371	0	0	0	0	0	-2.61	-3.22	-0.55	1.00	0.19	0.11	10.81	-77.59	102378.371	102378.371	25.280	1.195	-0.239	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.2734	0	-286.519	0.0000	102378.371	102378.371	0	0	0	0	0	-3.80	-2.87	-0.26	0.99	0.19	0.13	10.49	-77.06	102378.371	102378.371	25.280	1.195	-0.239	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.2954	0	-286.519	0.0000	102378.371	102378.371	0	0	0	0	0	-3.80	-2.87	-0.26	0.99	0.19	0.13	10.49	-77.06	102378.371	102378.371	25.280	1.195	-0.239	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.3247	0	-286.519	0.0000	102378.371	102378.371	0	0	0	0	0	-3.13	-3.47	-0.12	1.00	0.19	0.13	10.66	-76.94	102378.371	102378.371	25.280	1.195	-0.239	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.3467	0	-285.108	0.0000	102373.159	102373.159	0	0	0	0	0	-3.13	-3.47	-0.12	1.00	0.19	0.13	10.66	-76.94	102373.159	102373.159	25.276	1.195	0.190	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.3687	0	-285.108	0.0000	102373.159	102373.159	0	0	0	0	0	-3.13	-3.47	-0.12	1.00	0.19	0.13	10.66	-76.94	102373.159	102373.159	25.276	1.195	0.190	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.3959	0	-285.108	0.0000	102373.159	102373.159	0	0	0	0	0	-3.56	-3.42	-0.52	1.00	0.19	0.14	10.38	-76.86	102373.159	102373.159	25.276	1.195	0.190	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.4215	0	-285.108	0.0000	102373.159	102373.159	0	0	0	0	0	-3.56	-3.42	-0.52	1.00	0.19	0.14	10.38	-76.86	102373.159	102373.159	25.276	1.195	0.190	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.4435	0	-285.108	0.0000	102373.159	102373.159	0	0	0	0	0	-3.21	-3.21	-0.47	0.88	0.19	0.13	11.79	-75.48	102373.159	102373.159	25.276	1.195	0.190	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.4663	0	-285.589	0.0000	102374.937	102374.937	0	0	0	0	0	-3.21	-3.21	-0.47	0.88	0.19	0.13	11.79	-75.48	102374.937	102374.937	25.280	1.195	0.044	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.4920	0	-285.589	0.0000	102374.937	102374.937	0	0	0	0	0	-3.71	-3.10	-0.46	1.00	0.18	0.14	10.36	-77.08	102374.937	102374.937	25.280	1.195	0.044	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.5141	0	-285.589	0.0000	102374.937	102374.937	0	0	0	0	0	-3.71	-3.10	-0.46	1.00	0.18	0.14	10.36	-77.08	102374.937	102374.937	25.280	1.195	0.044	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.5360	0	-285.589	0.0000	102374.937	102374.937	0	0	0	0	0	-3.71	-3.10	-0.46	1.00	0.18	0.14	10.36	-77.08	102374.937	102374.937	25.280	1.195	0.044	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.5578	0	-285.589	0.0000	102374.937	102374.937	0	0	0	0	0	-3.48	-3.28	-0.58	0.99	0.19	0.13	10.75	-77.05	102374.937	102374.937	25.280	1.195	0.044	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.5805	0	-285.589	0.0000	102374.937	102374.937	0	0	0	0	0	-3.48	-3.28	-0.58	0.99	0.19	0.13	10.75	-77.05	102374.937	102374.937	25.280	1.195	0.044	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.6058	0	-286.549	0.0000	102378.479	102378.479	0	0	0	0	0	-3.50	-3.24	-0.41	0.99	0.19	0.13	10.59	-77.11	102378.479	102378.479	25.281	1.195	-0.248	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.6440	0	-286.549	0.0000	102378.479	102378.479	0	0	0	0	0	-3.50	-3.24	-0.41	0.99	0.19	0.13	10.59	-77.11	102378.479	102378.479	25.281	1.195	-0.248	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.6659	0	-286.549	0.0000	102378.479	102378.479	0	0	0	0	0	-3.34	-3.30	-0.60	1.00	0.19	0.13	10.56	-77.17	102378.479	102378.479	25.281	1.195	-0.248	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.6879	0	-286.549	0.0000	102378.479	102378.479	0	0	0	0	0	-3.34	-3.30	-0.60	1.00	0.19	0.13	10.56	-77.17	102378.479	102378.479	25.281	1.195	-0.248	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.7097	0	-286.549	0.0000	102378.479	102378.479	0	0	0	0	0	-3.34	-3.30	-0.60	1.00	0.19	0.13	10.56	-77.17	102378.479	102378.479	25.281	1.195	-0.248	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.7317	0	-286.358	0.0000	102377.774	102377.774	0	0	0	0	0	-3.62	-3.44	-0.49	1.00	0.19	0.13	10.68	-76.86	102377.774	102377.774	25.281	1.195	-0.190	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	@t#c%$0#1$	
52096.7539	0	-286.358	0.0000	102377.774	102377.774	0	0	0	0	0	-3.62	-3.44	-0.49	1.00	0.19	0.13	10.68	-76.86	102377.774	102377.774	25.281	1.195	-0.190	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52096.7778	0	-286.358	0.0000	102377.774	102377.774	0	0	0	0	0	-3.59	-3.27	-0.55	1.12	0.19	0.14	9.61	-77.98	102377.774	102377.774	25.281	1.195	-0.190	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52096.7998	0	-286.358	0.0000	102377.774	102377.774	0	0	0	0	0	-3.59	-3.27	-0.55	1.12	0.19	0.14	9.61	-77.98	102377.774	102377.774	25.281	1.195	-0.190	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52096.8217	0	-286.358	0.0000	102377.774	102377.774	0	0	0	0	0	-3.59	-3.27	-0.55	1.12	0.19	0.14	9.61	-77.98	102377.774	102377.774	25.281	1.195	-0.190	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52096.8470	0	-286.358	0.0000	102377.774	102377.774	0	0	0	0	0	-3.53	-3.13	-0.41	1.00	0.19	0.14	10.56	-76.93	102377.774	102377.774	25.281	1.195	-0.190	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52096.8729	0	-286.143	0.0000	102376.980	102376.980	0	0	0	0	0	-3.53	-3.13	-0.41	1.00	0.19	0.14	10.56	-76.93	102376.980	102376.980	25.277	1.195	-0.124	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52096.8949	0	-286.143	0.0000	102376.980	102376.980	0	0	0	0	0	-3.53	-3.13	-0.41	1.00	0.19	0.14	10.56	-76.93	102376.980	102376.980	25.277	1.195	-0.124	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52096.9168	0	-286.143	0.0000	102376.980	102376.980	0	0	0	0	0	-3.56	-3.08	-0.61	0.99	0.18	0.13	10.32	-77.28	102376.980	102376.980	25.277	1.195	-0.124	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52096.9387	0	-286.143	0.0000	102376.980	102376.980	0	0	0	0	0	-3.56	-3.08	-0.61	0.99	0.18	0.13	10.32	-77.28	102376.980	102376.980	25.277	1.195	-0.124	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52096.9610	0	-286.143	0.0000	102376.980	102376.980	0	0	0	0	0	-3.45	-3.25	-0.38	0.99	0.19	0.13	10.60	-77.06	102376.980	102376.980	25.277	1.195	-0.124	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52096.9831	0	-286.143	0.0000	102376.980	102376.980	0	0	0	0	0	-3.45	-3.25	-0.38	0.99	0.19	0.13	10.60	-77.06	102376.980	102376.980	25.277	1.195	-0.124	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52097.0050	0	-285.446	0.0000	102374.408	102374.408	0	0	0	0	0	-3.45	-3.25	-0.38	0.99	0.19	0.13	10.60	-77.06	102374.408	102374.408	25.278	1.195	0.088	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52097.0270	0	-285.446	0.0000	102374.408	102374.408	0	0	0	0	0	-3.37	-3.34	-0.38	0.99	0.18	0.14	10.40	-77.02	102374.408	102374.408	25.278	1.195	0.088	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52097.0541	0	-285.446	1.2688	102374.408	102374.408	0	0	0	0	0	-3.37	-3.34	-0.38	0.99	0.18	0.14	10.40	-77.02	102374.408	102374.408	25.278	1.195	0.088	None	0.000000	0.000000	0	0	1	0.980	0	0	0	0	0	0	0	0	0	0		
52097.0835	0	-285.446	1.2688	102374.408	102374.408	0	0	0	0	0	-3.53	-3.25	-0.46	1.00	0.18	0.13	10.31	-77.41	102374.408	102374.408	25.278	1.195	0.088	None	0.000000	0.000000	0	0	1	0.980	0	0	0	0	0	0	0	0	0	0		
52097.1071	0	-285.446	1.2688	102374.408	102374.408	0	0	0	0	0	-3.53	-3.25	-0.46	1.00	0.18	0.13	10.31	-77.41	102374.408	102374.408	25.278	1.195	0.088	None	0.000000	0.000000	0	0	1	0.980	0	0	0	0	0	0	0	0	0	0		
52097.1319	0	-286.019	1.2688	102376.522	102377.502	0	0	0	0	0	-3.50	-3.33	-0.37	0.99	0.19	0.14	10.67	-76.83	102376.522	102377.502	25.280	1.195	-0.087	None	0.000000	0.000000	0	0	1	0.980	0	0	0	0	0	0	0	0	0	0		
52097.1542	0	-286.019	1.2688	102376.522	102377.502	0	0	0	0	0	-3.50	-3.33	-0.37	0.99	0.19	0.14	10.67	-76.83	102376.522	102377.502	25.280	1.195	-0.087	None	0.000000	0.000000	0	0	1	0.980	0	0	0	0	0	0	0	0	0	0		
52097.1761	0	-286.019	1.2688	102376.522	102377.502	0	0	0	0	0	-3.50	-3.33	-0.37	0.99	0.19	0.14	10.67	-76.83	102376.522	102377.502	25.280	1.195	-0.087	None	0.000000	0.000000	0	0	1	0.980	0	0	0	0	0	0	0	0	0	0		
52097.1979	0	-286.019	1.2688	102376.522	102377.502	0	0	0	0	0	-3.57	-3.68	-0.60	1.00	0.19	0.13	10.61	-77.18	102376.522	102377.502	25.280	1.195	-0.087	None	0.000000	0.000000	0	0	1	0.980	0	0	0	0	0	0	0	0	0	0		
52097.2199	0	-286.019	1.2688	102376.522	102377.502	0	0	0	0	0	-3.57	-3.68	-0.60	1.00	0.19	0.13	10.61	-77.18	102376.522	102377.502	25.280	1.195	-0.087	None	0.000000	0.000000	0	0	1	0.980	0	0	0	0	0	0	0	0	0	0		
52097.2459	0	-286.203	1.2688	102377.203	102378.183	0	0	0	0	0	-3.56	-3.25	-0.43	0.99	0.19	0.14	10.85	-76.65	102377.203	102378.183	25.281	1.195	-0.143	None	0.000000	0.000000	0	0	1	0.980	0	0	0	0	0	0	0	0	0	0		
52097.2774	0	-286.203	0.0000	102377.203	102378.183	0	0	0	0	0	-3.56	-3.25	-0.43	0.99	0.19	0.14	10.85	-76.65	102377.203	102378.183	25.281	1.195	-0.143	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.3029	0	-286.203	0.0000	102377.203	102378.183	0	0	0	0	0	-5.57	-2.84	-0.73	1.01	0.16	0.19	8.93	-76.10	102377.203	102378.183	25.281	1.195	-0.143	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.3250	0	-286.203	0.0000	102377.203	102378.183	0	0	0	0	0	-5.57	-2.84	-0.73	1.01	0.16	0.19	8.93	-76.10	102377.203	102378.183	25.281	1.195	-0.143	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.3469	0	-286.203	0.0000	102377.203	102378.183	0	0	0	0	0	-5.57	-2.84	-0.73	1.01	0.16	0.19	8.93	-76.10	102377.203	102378.183	25.281	1.195	-0.143	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.3687	0	-286.203	0.0000	102377.203	102378.183	0	0	0	0	0	-2.60	-6.95	-1.25	0.99	0.20	0.04	11.21	-78.61	102377.203	102378.183	25.281	1.195	-0.143	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.3907	0	-285.883	0.0000	102376.019	102376.019	0	0	0	0	0	-2.60	-6.95	-1.25	0.99	0.20	0.04	11.21	-78.61	102376.019	102376.019	25.282	1.195	-0.045	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.4169	0	-285.883	0.0000	102376.019	102376.019	0	0	0	0	0	-0.20	-3.79	-0.73	1.01	0.19	0.13	10.58	-77.25	102376.019	102376.019	25.282	1.195	-0.045	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.4388	0	-285.883	0.0000	102376.019	102376.019	0	0	0	0	0	-0.20	-3.79	-0.73	1.01	0.19	0.13	10.58	-77.25	102376.019	102376.019	25.282	1.195	-0.045	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.4607	0	-285.883	0.0000	102376.019	102376.019	0	0	0	0	0	-0.20	-3.79	-0.73	1.01	0.19	0.13	10.58	-77.25	102376.019	102376.019	25.282	1.195	-0.045	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.4878	0	-285.883	0.0000	102376.019	102376.019	0	0	0	0	0	-3.24	-3.10	-0.27	0.99	0.19	0.13	10.65	-77.17	102376.019	102376.019	25.282	1.195	-0.045	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.5203	0	-285.292	0.0000	102373.839	102373.839	0	0	0	0	0	-3.24	-3.10	-0.27	0.99	0.19	0.13	10.65	-77.17	102373.839	102373.839	25.280	1.195	0.134	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.5422	0	-285.292	0.0000	102373.839	102373.839	0	0	0	0	0	-3.73	-3.07	-0.49	1.12	0.19	0.14	9.40	-78.17	102373.839	102373.839	25.280	1.195	0.134	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.5643	0	-285.292	0.0000	102373.839	102373.839	0	0	0	0	0	-3.73	-3.07	-0.49	1.12	0.19	0.14	9.40	-78.17	102373.839	102373.839	25.280	1.195	0.134	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.5877	0	-285.292	0.0000	102373.839	102373.839	0	0	0	0	0	-3.47	-3.66	-0.52	0.99	0.18	0.13	10.16	-77.33	102373.839	102373.839	25.280	1.195	0.134	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.6097	0	-285.292	0.0000	102373.839	102373.839	0	0	0	0	0	-3.47	-3.66	-0.52	0.99	0.18	0.13	10.16	-77.33	102373.839	102373.839	25.280	1.195	0.134	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.6319	0	-285.292	0.0000	102373.839	102373.839	0	0	0	0	0	-3.47	-3.66	-0.52	0.99	0.18	0.13	10.16	-77.33	102373.839	102373.839	25.280	1.195	0.134	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.6540	0	-286.187	0.0000	102377.143	102377.143	0	0	0	0	0	-3.54	-3.01	-0.37	0.99	0.19	0.13	10.82	-76.72	102377.143	102377.143	25.280	1.195	-0.138	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.6760	0	-286.187	0.0000	102377.143	102377.143	0	0	0	0	0	-3.54	-3.01	-0.37	0.99	0.19	0.13	10.82	-76.72	102377.143	102377.143	25.280	1.195	-0.138	None	0.000000	0.000000	0	0	1	0.000	0	0	0	0	0	0	0	0	0	0		
52097.7084	0	-286.187	0.0000	102377.143	102377.143	0	0	0	0	0	-3.54	-3.31	-0.40	0.99	0.19	0.14	10.95	-76.43	102377.143	102377.143	25.280	1.195	-0.138	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52097.7409	0	-286.187	0.0000	102377.143	102377.143	0	0	0	0	0	-3.54	-3.31	-0.40	0.99	0.19	0.14	10.95	-76.43	102377.143	102377.143	25.280	1.195	-0.138	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52097.7660	0	-286.884	0.0000	102379.716	102379.716	0	0	0	0	0	-3.42	-3.56	-0.60	1.00	0.19	0.13	10.92	-76.80	102379.716	102379.716	25.282	1.195	-0.350	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52097.7918	0	-286.884	0.0000	102379.716	102379.716	0	0	0	0	0	-3.42	-3.56	-0.60	1.00	0.19	0.13	10.92	-76.80	102379.716	102379.716	25.282	1.195	-0.350	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52097.8139	0	-286.884	0.0000	102379.716	102379.716	0	0	0	0	0	-3.42	-3.56	-0.60	1.00	0.19	0.13	10.92	-76.80	102379.716	102379.716	25.282	1.195	-0.350	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52097.8358	0	-286.884	0.0000	102379.716	102379.716	0	0	0	0	0	-3.68	-2.87	-0.43	0.88	0.19	0.13	11.89	-75.43	102379.716	102379.716	25.282	1.195	-0.350	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52097.8577	0	-286.884	0.0000	102379.716	102379.716	0	0	0	0	0	-3.68	-2.87	-0.43	0.88	0.19	0.13	11.89	-75.43	102379.716	102379.716	25.282	1.195	-0.350	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52097.8802	0	-286.884	0.0000	102379.716	102379.716	0	0	0	0	0	-3.82	-3.62	-0.69	1.00	0.19	0.14	10.48	-76.97	102379.716	102379.716	25.282	1.195	-0.350	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52097.9058	0	-286.172	0.0000	102377.086	102377.086	0	0	0	0	0	-3.82	-3.62	-0.69	1.00	0.19	0.14	10.48	-76.97	102377.086	102377.086	25.281	1.195	-0.133	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52097.9325	0	-286.172	0.0000	102377.086	102377.086	0	0	0	0	0	-3.34	-3.04	-0.50	1.00	0.19	0.12	10.69	-77.16	102377.086	102377.086	25.281	1.195	-0.133	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
52097.9650	0	-286.172	0.0000	102377.086	102377.086	0	0	0	0	0	-3.34	-3.04	-0.50	1.00	0.19	0.12	10.69	-77.16	102377.086	102377.086	25.281	1.195	-0.133	None	0.000000	0.000000	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
