Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	Mensagem	
79154.6982	1	82.081	3.8064	101024.857	101032.700	0.000	-2457.67	3166.19	-18.28	0.000	-2.96	-3.25	-0.43	0.97	-0.20	0.13	-11.68	-75.96	101024.857	101032.700	23.391	1.187	-13.327	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	8.824	1	50	0	@t#c%$0#1$	
79154.7202	1	82.081	3.8064	101024.857	101032.700	0.000	-2457.67	3166.19	-18.28	0.000	-3.25	-3.27	-0.02	0.96	-0.22	0.25	-12.79	-70.75	101024.857	101032.700	23.391	1.187	-13.327	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	8.824	1	50	0	@t#c%$0#1$	
79154.7421	1	82.081	3.8064	101024.857	101032.700	0.000	-2457.67	3166.19	-18.28	0.000	-3.25	-3.27	-0.02	0.96	-0.22	0.25	-12.79	-70.75	101024.857	101032.700	23.391	1.187	-13.327	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	8.824	1	50	0	@t#c%$0#1$	
79154.7639	1	82.081	3.8064	101024.857	101032.700	0.000	-2457.67	3166.19	-18.28	0.000	-3.51	-3.16	-0.44	0.96	-0.25	0.13	-14.21	-73.83	101024.857	101032.700	23.391	1.187	-13.327	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	8.824	1	50	0	@t#c%$0#1$	
79154.7924	1	82.081	3.8064	101024.857	101032.700	0.000	-2457.67	3166.19	-18.28	0.000	-3.77	-3.19	-1.07	0.95	-0.23	0.13	-13.26	-74.65	101024.857	101032.700	23.391	1.187	-13.327	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	8.824	1	50	0	@t#c%$0#1$	
79154.8143	1	82.727	3.8064	101022.497	101031.321	0.000	-2457.67	3166.19	-18.28	0.000	-3.77	-3.19	-1.07	0.95	-0.23	0.13	-13.26	-74.65	101022.497	101031.321	23.384	1.187	-13.130	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	8.824	1	50	0	@t#c%$0#1$	
79154.8363	1	82.727	3.8064	101022.497	101031.321	0.000	-2457.67	3166.19	-18.28	0.000	-3.59	-3.16	-0.61	0.96	-0.21	0.14	-12.32	-75.16	101022.497	101031.321	23.384	1.187	-13.130	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	8.824	1	50	0	@t#c%$0#1$	
79154.8625	1	82.727	3.8064	101022.497	101031.321	0.000	-2457.67	3166.19	-18.28	0.000	-3.88	-3.27	-0.21	0.98	-0.22	0.13	-12.38	-75.65	101022.497	101031.321	23.384	1.187	-13.130	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	8.824	1	50	0	@t#c%$0#1$	
79154.8896	1	82.727	6.8327	101022.497	101031.321	0.000	-2457.67	3166.19	-18.28	0.000	-3.88	-3.27	-0.21	0.98	-0.22	0.13	-12.38	-75.65	101022.497	101031.321	23.384	1.187	-13.130	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	28.431	1	50	0	@t#c%$0#1$	
79154.9221	1	83.475	6.8327	101019.766	101048.197	0.000	-2457.67	3166.19	-18.28	0.000	-3.53	-2.98	-0.81	0.98	-0.27	0.14	-15.20	-72.84	101019.766	101048.197	23.383	1.187	-12.902	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	28.431	1	50	0	@t#c%$0#1$	
79154.9808	1	83.475	6.8327	101019.766	101048.197	0.000	-2457.67	3166.19	-18.28	0.000	-3.30	-3.27	-0.08	0.99	-0.19	0.15	-10.82	-76.37	101019.766	101048.197	23.383	1.187	-12.902	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	28.431	1	50	0	@t#c%$0#1$	
79155.0034	1	83.475	6.8327	101019.766	101048.197	0.000	-2457.67	3166.19	-18.28	0.000	-3.08	-3.10	-0.11	0.96	-0.23	0.11	-13.32	-75.15	101019.766	101048.197	23.383	1.187	-12.902	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	28.431	1	50	0	@t#c%$0#1$	
79155.0254	1	83.475	6.8327	101019.766	101048.197	0.000	-2457.67	3166.19	-18.28	0.000	-3.08	-3.10	-0.11	0.96	-0.23	0.11	-13.32	-75.15	101019.766	101048.197	23.383	1.187	-12.902	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	28.431	1	50	0	@t#c%$0#1$	
79155.0479	1	83.475	6.8327	101019.766	101048.197	0.000	-2457.67	3166.19	-18.28	0.000	-2.92	-3.28	-0.49	0.95	-0.26	0.15	-14.95	-72.77	101019.766	101048.197	23.383	1.187	-12.902	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	28.431	1	50	0	@t#c%$0#1$	
79155.0732	1	82.543	6.8327	101023.171	101051.602	0.000	-2457.67	3166.19	-18.28	0.000	-3.07	-3.42	-0.76	0.95	-0.22	0.14	-13.14	-74.53	101023.171	101051.602	23.387	1.187	-13.186	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	28.431	1	50	0	@t#c%$0#1$	
79155.1096	1	82.543	3.5887	101023.171	101051.602	0.000	-2457.67	3166.19	-18.28	0.000	-3.33	-3.11	-0.56	0.96	-0.19	0.00	-11.04	-78.96	101023.171	101051.602	23.387	1.187	-13.186	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	7.843	1	50	0	@t#c%$0#1$	
79155.1367	1	82.543	3.5887	101023.171	101051.602	0.000	-2457.67	3166.19	-18.28	0.000	-3.33	-3.11	-0.56	0.96	-0.19	0.00	-11.04	-78.96	101023.171	101051.602	23.387	1.187	-13.186	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	7.843	1	50	0	@t#c%$0#1$	
79155.1586	1	82.543	3.5887	101023.171	101051.602	0.000	-2457.67	3166.19	-18.28	0.000	-3.30	-2.95	-0.38	0.98	-0.23	0.12	-13.36	-74.90	101023.171	101051.602	23.387	1.187	-13.186	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	7.843	1	50	0	@t#c%$0#1$	
79155.1854	1	82.543	3.5887	101023.171	101051.602	0.000	-2457.67	3166.19	-18.28	0.000	-3.50	-3.13	-0.55	0.99	-0.28	0.16	-15.43	-72.17	101023.171	101051.602	23.387	1.187	-13.186	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	7.843	1	50	0	@t#c%$0#1$	
79155.2074	1	82.119	3.5887	101024.718	101032.562	0.000	-2457.67	3166.19	-18.28	0.000	-3.50	-3.13	-0.55	0.99	-0.28	0.16	-15.43	-72.17	101024.718	101032.562	23.390	1.187	-13.315	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	7.843	1	50	0	@t#c%$0#1$	
79155.2292	1	82.119	3.5887	101024.718	101032.562	0.000	-2457.67	3166.19	-18.28	0.000	-3.74	-2.98	-1.04	0.98	-0.19	0.13	-10.95	-76.66	101024.718	101032.562	23.390	1.187	-13.315	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	7.843	1	50	0	@t#c%$0#1$	
79155.2511	1	82.119	3.5887	101024.718	101032.562	0.000	-2457.67	3166.19	-18.28	0.000	-3.74	-2.98	-1.04	0.98	-0.19	0.13	-10.95	-76.66	101024.718	101032.562	23.390	1.187	-13.315	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	7.843	1	50	0	@t#c%$0#1$	
79155.2799	1	82.119	3.5887	101024.718	101032.562	0.000	-2457.67	3166.19	-18.28	0.000	-4.03	-2.79	-0.35	1.00	-0.20	0.13	-11.15	-76.55	101024.718	101032.562	23.390	1.187	-13.315	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	7.843	1	50	0	@t#c%$0#1$	
79155.3018	1	82.119	3.5887	101024.718	101032.562	0.000	-2457.67	3166.19	-18.28	0.000	-3.94	-3.05	-0.29	0.99	-0.24	0.14	-13.41	-74.35	101024.718	101032.562	23.390	1.187	-13.315	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	7.843	1	50	0	@t#c%$0#1$	
79155.3320	1	82.119	3.3569	101024.718	101032.562	0.000	-2457.67	3166.19	-18.28	0.000	-3.74	-3.19	-0.41	1.02	-0.22	0.14	-12.04	-75.73	101024.718	101032.562	23.390	1.187	-13.315	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	6.863	1	50	0	@t#c%$0#1$	
79155.3670	1	83.033	3.3569	101021.381	101028.244	0.000	-2457.67	3166.19	-18.28	0.000	-3.74	-3.19	-0.41	1.02	-0.22	0.14	-12.04	-75.73	101021.381	101028.244	23.389	1.187	-13.037	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	6.863	1	50	0		
79155.3889	1	83.033	3.3569	101021.381	101028.244	0.000	-2457.67	3166.19	-18.28	0.000	-3.51	-3.21	-0.26	1.02	-0.20	0.14	-10.97	-76.58	101021.381	101028.244	23.389	1.187	-13.037	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	6.863	1	50	0		
79155.4156	1	83.033	3.3569	101021.381	101028.244	0.000	-2457.67	3166.19	-18.28	0.000	-3.13	-3.21	0.40	1.02	-0.22	0.14	-11.96	-75.70	101021.381	101028.244	23.389	1.187	-13.037	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	6.863	1	50	0		
79155.4377	1	83.033	3.3569	101021.381	101028.244	0.000	-2457.67	3166.19	-18.28	0.000	-3.13	-3.21	0.40	1.02	-0.22	0.14	-11.96	-75.70	101021.381	101028.244	23.389	1.187	-13.037	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	6.863	1	50	0		
79155.4595	1	83.033	3.3569	101021.381	101028.244	0.000	-2457.67	3166.19	-18.28	0.000	-2.85	-3.22	0.40	0.99	-0.24	0.15	-13.23	-74.20	101021.381	101028.244	23.389	1.187	-13.037	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	6.863	1	50	0		
79155.4813	1	82.367	3.3569	101023.812	101030.675	0.000	-2457.67	3166.19	-18.28	0.000	-2.85	-3.22	0.40	0.99	-0.24	0.15	-13.23	-74.20	101023.812	101030.675	23.387	1.187	-13.240	2017-06-09T00:59:12.000Z	-27.573072	-48.539823	243.4	0.07	3	6.863	1	50	0		
79155.5190	1	82.367	3.3569	101023.812	101030.675	0.000	-2457.44	3166.18	-18.10	0.000	-2.69	-3.33	-0.18	0.99	-0.24	0.25	-13.44	-70.57	101023.812	101030.675	23.387	1.187	-13.240	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	6.863	1	50	0		
79155.5443	1	82.367	3.8064	101023.812	101030.675	0.000	-2457.44	3166.18	-18.10	0.000	-2.84	-3.16	-0.49	0.96	-0.21	0.12	-12.10	-75.84	101023.812	101030.675	23.387	1.187	-13.240	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79155.5735	1	82.367	3.8064	101023.812	101030.675	0.000	-2457.44	3166.18	-18.10	0.000	-3.31	-3.39	-0.11	0.95	-0.24	0.12	-13.92	-74.39	101023.812	101030.675	23.387	1.187	-13.240	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79155.5955	1	82.367	3.8064	101023.812	101030.675	0.000	-2457.44	3166.18	-18.10	0.000	-3.31	-3.39	-0.11	0.95	-0.24	0.12	-13.92	-74.39	101023.812	101030.675	23.387	1.187	-13.240	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79155.6175	1	82.586	3.8064	101023.014	101031.837	0.000	-2457.44	3166.18	-18.10	0.000	-3.48	-3.13	-0.29	0.95	-0.24	0.14	-14.16	-73.67	101023.014	101031.837	23.389	1.187	-13.173	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79155.6429	1	82.586	3.8064	101023.014	101031.837	0.000	-2457.44	3166.18	-18.10	0.000	-3.82	-3.18	-0.69	0.95	-0.23	0.13	-13.23	-74.60	101023.014	101031.837	23.389	1.187	-13.173	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79155.6648	1	82.586	3.8064	101023.014	101031.837	0.000	-2457.44	3166.18	-18.10	0.000	-3.82	-3.18	-0.69	0.95	-0.23	0.13	-13.23	-74.60	101023.014	101031.837	23.389	1.187	-13.173	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79155.6867	1	82.586	3.8064	101023.014	101031.837	0.000	-2457.44	3166.18	-18.10	0.000	-3.79	-3.19	-0.70	0.95	-0.22	0.13	-12.74	-75.07	101023.014	101031.837	23.389	1.187	-13.173	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79155.7085	1	82.586	3.8064	101023.014	101031.837	0.000	-2457.44	3166.18	-18.10	0.000	-3.79	-3.19	-0.70	0.95	-0.22	0.13	-12.74	-75.07	101023.014	101031.837	23.389	1.187	-13.173	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79155.7379	1	82.261	3.8064	101024.198	101033.022	0.000	-2457.44	3166.18	-18.10	0.000	-3.76	-3.07	-0.52	0.97	-0.22	0.14	-12.57	-75.10	101024.198	101033.022	23.392	1.187	-13.272	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79155.7652	1	82.261	3.5887	101024.198	101033.022	0.000	-2457.44	3166.18	-18.10	0.000	-3.54	-3.15	-0.76	0.98	-0.26	0.14	-14.76	-73.08	101024.198	101033.022	23.392	1.187	-13.272	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	7.843	1	50	0		
79155.7917	1	82.261	3.5887	101024.198	101033.022	0.000	-2457.44	3166.18	-18.10	0.000	-3.45	-3.05	-0.78	1.00	-0.21	0.14	-11.48	-75.97	101024.198	101033.022	23.392	1.187	-13.272	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	7.843	1	50	0		
79155.8136	1	82.261	3.5887	101024.198	101033.022	0.000	-2457.44	3166.18	-18.10	0.000	-3.45	-3.05	-0.78	1.00	-0.21	0.14	-11.48	-75.97	101024.198	101033.022	23.392	1.187	-13.272	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	7.843	1	50	0		
79155.8353	1	82.261	3.5887	101024.198	101033.022	0.000	-2457.44	3166.18	-18.10	0.000	-3.39	-2.95	-0.44	0.99	-0.21	0.14	-11.87	-75.69	101024.198	101033.022	23.392	1.187	-13.272	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	7.843	1	50	0		
79155.8573	1	82.261	3.5887	101024.198	101033.022	0.000	-2457.44	3166.18	-18.10	0.000	-3.39	-2.95	-0.44	0.99	-0.21	0.14	-11.87	-75.69	101024.198	101033.022	23.392	1.187	-13.272	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	7.843	1	50	0		
79155.8881	1	82.397	3.5887	101023.702	101031.545	0.000	-2457.44	3166.18	-18.10	0.000	-3.15	-3.19	-0.20	1.01	-0.22	0.13	-12.11	-75.77	101023.702	101031.545	23.393	1.187	-13.230	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	7.843	1	50	0		
79155.9100	1	82.397	3.5887	101023.702	101031.545	0.000	-2457.44	3166.18	-18.10	0.000	-3.18	-3.10	-0.34	1.04	-0.24	0.14	-12.72	-75.12	101023.702	101031.545	23.393	1.187	-13.230	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	7.843	1	50	0		
79155.9319	1	82.397	3.5887	101023.702	101031.545	0.000	-2457.44	3166.18	-18.10	0.000	-3.18	-3.10	-0.34	1.04	-0.24	0.14	-12.72	-75.12	101023.702	101031.545	23.393	1.187	-13.230	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	7.843	1	50	0		
79155.9543	1	82.397	3.5887	101023.702	101031.545	0.000	-2457.44	3166.18	-18.10	0.000	-3.18	-3.15	-0.23	1.04	-0.20	0.14	-11.03	-76.51	101023.702	101031.545	23.393	1.187	-13.230	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	7.843	1	50	0		
79155.9840	1	82.397	3.8064	101023.702	101031.545	0.000	-2457.44	3166.18	-18.10	0.000	-3.40	-3.33	0.38	1.00	-0.22	0.14	-12.05	-75.63	101023.702	101031.545	23.393	1.187	-13.230	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79156.0204	1	83.383	3.8064	101020.104	101028.927	0.000	-2457.44	3166.18	-18.10	0.000	-3.40	-3.33	0.38	1.00	-0.22	0.14	-12.05	-75.63	101020.104	101028.927	23.385	1.187	-12.930	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79156.0427	1	83.383	3.8064	101020.104	101028.927	0.000	-2457.44	3166.18	-18.10	0.000	-3.65	-3.04	-0.41	0.95	-0.27	0.15	-15.78	-72.00	101020.104	101028.927	23.385	1.187	-12.930	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79156.0675	1	83.383	3.8064	101020.104	101028.927	0.000	-2457.44	3166.18	-18.10	0.000	-3.82	-3.07	-0.93	0.99	-0.21	0.13	-11.68	-76.07	101020.104	101028.927	23.385	1.187	-12.930	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79156.1180	1	83.383	3.8064	101020.104	101028.927	0.000	-2457.44	3166.18	-18.10	0.000	-3.76	-2.99	-0.09	1.02	-0.21	0.14	-11.54	-76.02	101020.104	101028.927	23.385	1.187	-12.930	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79156.1442	1	82.213	3.8064	101024.374	101033.198	0.000	-2457.44	3166.18	-18.10	0.000	-3.76	-2.99	-0.09	1.02	-0.21	0.14	-11.54	-76.02	101024.374	101033.198	23.388	1.187	-13.287	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79156.1663	1	82.213	3.8064	101024.374	101033.198	0.000	-2457.44	3166.18	-18.10	0.000	-3.36	-3.10	-3.89	1.01	-0.21	0.15	-11.63	-75.74	101024.374	101033.198	23.388	1.187	-13.287	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79156.1919	1	82.213	3.8064	101024.374	101033.198	0.000	-2457.44	3166.18	-18.10	0.000	-3.08	-3.37	-0.50	1.02	-0.24	0.14	-13.07	-74.77	101024.374	101033.198	23.388	1.187	-13.287	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	8.824	1	50	0		
79156.2146	1	82.213	4.0123	101024.374	101033.198	0.000	-2457.44	3166.18	-18.10	0.000	-3.08	-3.37	-0.50	1.02	-0.24	0.14	-13.07	-74.77	101024.374	101033.198	23.388	1.187	-13.287	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	9.804	1	50	0		
79156.2367	1	82.213	4.0123	101024.374	101033.198	0.000	-2457.44	3166.18	-18.10	0.000	-3.01	-3.07	-0.50	1.04	-0.19	0.14	-10.17	-77.35	101024.374	101033.198	23.388	1.187	-13.287	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	9.804	1	50	0		
79156.2586	1	82.674	4.0123	101022.692	101032.496	0.000	-2457.44	3166.18	-18.10	0.000	-3.10	-3.27	0.18	1.03	-0.21	0.14	-11.41	-76.17	101022.692	101032.496	23.390	1.187	-13.146	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	9.804	1	50	0		
79156.2912	1	82.674	4.0123	101022.692	101032.496	0.000	-2457.44	3166.18	-18.10	0.000	-3.10	-3.27	0.18	1.03	-0.21	0.14	-11.41	-76.17	101022.692	101032.496	23.390	1.187	-13.146	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	9.804	1	50	0		
79156.3130	1	82.674	4.0123	101022.692	101032.496	0.000	-2457.44	3166.18	-18.10	0.000	-3.42	-3.10	0.38	1.01	-0.24	0.15	-13.36	-74.21	101022.692	101032.496	23.390	1.187	-13.146	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	9.804	1	50	0		
79156.3348	1	82.674	4.0123	101022.692	101032.496	0.000	-2457.44	3166.18	-18.10	0.000	-3.42	-3.10	0.38	1.01	-0.24	0.15	-13.36	-74.21	101022.692	101032.496	23.390	1.187	-13.146	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	9.804	1	50	0		
79156.3568	1	82.674	4.0123	101022.692	101032.496	0.000	-2457.44	3166.18	-18.10	0.000	-3.68	-3.47	-0.31	0.99	-0.23	0.12	-13.20	-75.00	101022.692	101032.496	23.390	1.187	-13.146	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	9.804	1	50	0		
79156.3841	1	82.674	4.0123	101022.692	101032.496	0.000	-2457.44	3166.18	-18.10	0.000	-3.59	-3.21	-0.31	1.12	-0.20	0.13	-10.15	-77.82	101022.692	101032.496	23.390	1.187	-13.146	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	9.804	1	50	0		
79156.4061	1	82.338	4.0123	101023.920	101033.724	0.000	-2457.44	3166.18	-18.10	0.000	-3.59	-3.21	-0.31	1.12	-0.20	0.13	-10.15	-77.82	101023.920	101033.724	23.390	1.187	-13.249	2017-06-09T00:59:13.000Z	-27.573072	-48.539821	244.2	0.04	3	9.804	1	50	0		
