Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	
77241.0879	1	-206.916	0.0000	102084.829	102084.829	7.064	6.79	-67.16	6.22	0.000	-2.87	-3.28	-0.38	0.24	-1.00	0.02	-76.16	-13.77	102084.829	102084.829	19.226	1.216	0.786	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.1097	1	-206.916	0.0000	102084.829	102084.829	7.064	6.79	-67.16	6.22	0.000	-2.99	-3.21	-0.50	0.22	-0.99	0.02	-77.55	-12.37	102084.829	102084.829	19.226	1.216	0.786	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.1342	1	-206.916	0.0000	102084.829	102084.829	7.064	6.79	-67.16	6.22	0.000	-3.15	-3.27	-0.49	0.23	-0.99	0.04	-76.73	-13.11	102084.829	102084.829	19.226	1.216	0.786	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.1560	1	-206.916	0.0000	102084.829	102084.829	7.064	6.79	-67.16	6.22	0.000	-3.15	-3.27	-0.49	0.23	-0.99	0.04	-76.73	-13.11	102084.829	102084.829	19.226	1.216	0.786	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.1865	1	-206.731	0.0000	102084.147	102084.147	7.064	6.79	-67.16	6.22	0.000	-3.01	-3.05	-0.27	0.21	-0.98	0.03	-77.75	-12.10	102084.147	102084.147	19.221	1.216	0.842	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.2365	1	-206.731	0.0000	102084.147	102084.147	7.064	6.79	-67.16	6.22	0.000	-3.01	-3.51	-0.29	0.23	-0.98	0.00	-76.63	-13.37	102084.147	102084.147	19.221	1.216	0.842	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.2622	1	-206.731	0.0000	102084.147	102084.147	8.972	6.79	-67.16	6.22	0.000	-3.04	-3.36	-0.31	0.23	-1.12	0.01	-78.25	-11.74	102084.147	102084.147	19.221	1.216	0.842	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.2840	1	-206.731	0.0000	102084.147	102084.147	8.972	6.79	-67.16	6.22	0.000	-3.04	-3.36	-0.31	0.23	-1.12	0.01	-78.25	-11.74	102084.147	102084.147	19.221	1.216	0.842	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.3058	1	-206.731	0.0000	102084.147	102084.147	8.972	6.79	-67.16	6.22	0.000	-3.01	-3.30	-0.32	0.22	-0.99	0.01	-77.31	-12.68	102084.147	102084.147	19.221	1.216	0.842	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.3292	1	-207.464	0.0000	102086.847	102086.847	8.972	6.79	-67.16	6.22	0.000	-2.82	-3.36	-0.18	0.24	-0.99	0.03	-76.29	-13.59	102086.847	102086.847	19.224	1.216	0.619	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.3580	1	-207.464	0.0000	102086.847	102086.847	8.972	6.79	-67.16	6.22	0.000	-2.82	-3.36	-0.18	0.24	-0.99	0.03	-76.29	-13.59	102086.847	102086.847	19.224	1.216	0.619	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.3797	1	-207.464	0.0000	102086.847	102086.847	8.972	6.79	-67.16	6.22	0.000	-2.96	-3.39	-0.29	0.22	-1.00	0.02	-77.31	-12.65	102086.847	102086.847	19.224	1.216	0.619	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.4016	1	-207.464	0.0000	102086.847	102086.847	8.972	6.79	-67.16	6.22	0.000	-2.96	-3.39	-0.29	0.22	-1.00	0.02	-77.31	-12.65	102086.847	102086.847	19.224	1.216	0.619	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.4233	1	-207.464	0.0000	102086.847	102086.847	8.972	6.79	-67.16	6.22	0.000	-2.87	-3.31	-0.29	0.21	-0.99	0.00	-78.18	-11.82	102086.847	102086.847	19.224	1.216	0.619	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.4503	1	-207.464	0.0000	102086.847	102086.847	8.972	6.79	-67.16	6.22	0.000	-2.79	-2.90	-0.38	0.23	-0.99	0.03	-76.89	-13.00	102086.847	102086.847	19.224	1.216	0.619	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.4849	1	-206.616	0.0000	102083.724	102083.724	8.972	6.79	-67.16	6.22	0.000	-2.79	-2.90	-0.38	0.23	-0.99	0.03	-76.89	-13.00	102083.724	102083.724	19.217	1.216	0.877	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.5070	1	-206.616	0.0000	102083.724	102083.724	8.972	6.79	-67.16	6.22	0.000	-3.37	-3.21	-0.43	0.24	-1.00	0.03	-76.33	-13.53	102083.724	102083.724	19.217	1.216	0.877	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.5315	1	-206.616	0.0000	102083.724	102083.724	8.972	6.79	-67.16	6.22	0.000	-2.90	-3.19	-0.61	0.23	-0.98	0.04	-76.86	-12.90	102083.724	102083.724	19.217	1.216	0.877	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.5537	1	-206.616	0.0000	102083.724	102083.724	8.972	6.79	-67.16	6.22	0.000	-2.90	-3.19	-0.61	0.23	-0.98	0.04	-76.86	-12.90	102083.724	102083.724	19.217	1.216	0.877	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.5756	1	-206.616	0.0000	102083.724	102083.724	8.972	6.79	-67.16	6.22	0.000	-3.21	-3.18	-0.14	0.24	-0.98	0.04	-76.07	-13.71	102083.724	102083.724	19.217	1.216	0.877	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.5978	1	-206.616	0.0000	102083.724	102083.724	8.972	6.79	-67.16	6.22	0.000	-3.21	-3.18	-0.14	0.24	-0.98	0.04	-76.07	-13.71	102083.724	102083.724	19.217	1.216	0.877	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.6241	1	-207.376	0.0000	102086.523	102086.523	8.972	6.79	-67.16	6.22	0.000	-3.05	-3.33	-0.21	0.23	-0.99	0.02	-76.93	-13.02	102086.523	102086.523	19.223	1.216	0.646	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.6480	1	-207.376	0.0000	102086.523	102086.523	8.972	6.79	-67.16	6.22	0.000	-2.84	-3.54	-0.23	0.22	-1.00	0.01	-77.31	-12.66	102086.523	102086.523	19.223	1.216	0.646	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.6757	1	-207.376	1.2688	102086.523	102086.523	8.972	6.79	-67.16	6.22	0.000	-3.18	-3.19	-0.29	0.24	-0.99	0.01	-76.45	-13.55	102086.523	102086.523	19.223	1.216	0.646	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0.980	1	50	0	
77241.7083	1	-207.376	1.2688	102086.523	102086.523	8.972	6.79	-67.16	6.22	0.000	-3.18	-3.19	-0.29	0.24	-0.99	0.01	-76.45	-13.55	102086.523	102086.523	19.223	1.216	0.646	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0.980	1	50	0	
77241.7319	1	-207.517	1.2688	102087.041	102088.022	8.972	6.79	-67.16	6.22	0.000	-2.81	-3.37	-0.20	0.23	-1.00	0.00	-76.86	-13.14	102087.041	102088.022	19.225	1.216	0.603	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0.980	1	50	0	
77241.7648	1	-207.517	1.2688	102087.041	102088.022	8.972	6.79	-67.16	6.22	0.000	-2.90	-3.18	-0.26	0.22	-0.99	0.03	-77.42	-12.43	102087.041	102088.022	19.225	1.216	0.603	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0.980	1	50	0	
77241.8092	1	-207.517	1.2688	102087.041	102088.022	8.972	6.79	-67.16	6.22	0.000	-2.96	-3.08	-0.47	0.23	-0.99	0.03	-76.55	-13.35	102087.041	102088.022	19.225	1.216	0.603	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0.980	1	50	0	
77241.8324	1	-207.517	1.2688	102087.041	102088.022	7.064	6.79	-67.16	6.22	0.000	-2.96	-3.08	-0.47	0.23	-0.99	0.03	-76.55	-13.35	102087.041	102088.022	19.225	1.216	0.603	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0.980	1	50	0	
77241.8544	1	-207.517	1.2688	102087.041	102088.022	7.064	6.79	-67.16	6.22	0.000	-3.16	-3.18	-0.32	0.22	-0.99	0.03	-77.57	-12.34	102087.041	102088.022	19.225	1.216	0.603	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0.980	1	50	0	
77241.8764	1	-207.140	1.2688	102085.651	102086.632	7.064	6.79	-67.16	6.22	0.000	-3.16	-3.18	-0.32	0.22	-0.99	0.03	-77.57	-12.34	102085.651	102086.632	19.224	1.216	0.718	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0.980	1	50	0	
77241.9072	1	-207.140	0.0000	102085.651	102086.632	7.064	6.79	-67.16	6.22	0.000	-2.99	-3.44	-0.21	0.22	-0.98	0.03	-77.12	-12.79	102085.651	102086.632	19.224	1.216	0.718	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.9294	1	-207.140	0.0000	102085.651	102086.632	7.064	6.79	-67.16	6.22	0.000	-2.99	-3.44	-0.21	0.22	-0.98	0.03	-77.12	-12.79	102085.651	102086.632	19.224	1.216	0.718	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.9515	1	-207.140	0.0000	102085.651	102086.632	7.064	6.79	-67.16	6.22	0.000	-3.05	-3.54	-0.41	0.22	-0.99	0.01	-77.32	-12.66	102085.651	102086.632	19.224	1.216	0.718	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77241.9783	1	-207.140	0.0000	102085.651	102086.632	7.064	6.79	-67.16	6.22	0.000	-2.89	-3.24	-0.50	0.22	-1.00	0.01	-77.27	-12.71	102085.651	102086.632	19.224	1.216	0.718	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77242.0041	1	-207.205	0.0000	102085.894	102085.894	7.064	6.79	-67.16	6.22	0.000	-2.89	-3.24	-0.50	0.22	-1.00	0.01	-77.27	-12.71	102085.894	102085.894	19.224	1.216	0.698	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77242.0259	1	-207.205	0.0000	102085.894	102085.894	7.064	6.79	-67.16	6.22	0.000	-3.02	-3.18	-0.56	0.22	-1.00	0.01	-77.42	-12.56	102085.894	102085.894	19.224	1.216	0.698	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77242.0477	1	-207.205	0.0000	102085.894	102085.894	7.064	6.79	-67.16	6.22	0.000	-3.02	-3.18	-0.56	0.22	-1.00	0.01	-77.42	-12.56	102085.894	102085.894	19.224	1.216	0.698	2017-05-23T00:27:18.000Z	-27.602317	-48.518375	139.4	0.17	3	0	1	50	0	
77242.0695	1	-207.205	0.0000	102085.894	102085.894	7.064	6.71	-67.17	5.98	0.000	-3.02	-3.15	-0.43	0.23	-0.98	0.03	-76.52	-13.38	102085.894	102085.894	19.224	1.216	0.698	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.0933	1	-207.205	0.0000	102085.894	102085.894	7.064	6.71	-67.17	5.98	0.000	-2.90	-3.40	-0.60	0.24	-1.00	0.02	-76.48	-13.46	102085.894	102085.894	19.224	1.216	0.698	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.1178	1	-207.078	0.0000	102085.426	102085.426	7.064	6.71	-67.17	5.98	0.000	-2.87	-2.98	-0.35	0.22	-0.98	0.04	-76.96	-12.86	102085.426	102085.426	19.225	1.216	0.737	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.1602	1	-207.078	0.0000	102085.426	102085.426	7.064	6.71	-67.17	5.98	0.000	-2.87	-2.98	-0.35	0.22	-0.98	0.04	-76.96	-12.86	102085.426	102085.426	19.225	1.216	0.737	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.1821	1	-207.078	0.0000	102085.426	102085.426	7.064	6.71	-67.17	5.98	0.000	-2.87	-3.08	-0.55	0.22	-0.98	0.04	-76.88	-12.91	102085.426	102085.426	19.225	1.216	0.737	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.2086	1	-207.078	0.0000	102085.426	102085.426	7.064	6.71	-67.17	5.98	0.000	-2.92	-3.44	-0.31	0.23	-0.99	0.03	-76.80	-13.10	102085.426	102085.426	19.225	1.216	0.737	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.2305	1	-207.078	0.0000	102085.426	102085.426	7.064	6.71	-67.17	5.98	0.000	-2.92	-3.44	-0.31	0.23	-0.99	0.03	-76.80	-13.10	102085.426	102085.426	19.225	1.216	0.737	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.2551	1	-207.521	0.0000	102087.058	102087.058	7.064	6.71	-67.17	5.98	0.000	-2.98	-3.45	-0.44	0.23	-0.99	0.03	-77.01	-12.90	102087.058	102087.058	19.226	1.216	0.602	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.2770	1	-207.521	0.0000	102087.058	102087.058	7.064	6.71	-67.17	5.98	0.000	-2.98	-3.45	-0.44	0.23	-0.99	0.03	-77.01	-12.90	102087.058	102087.058	19.226	1.216	0.602	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.3057	1	-207.521	0.0000	102087.058	102087.058	7.064	6.71	-67.17	5.98	0.000	-2.73	-3.33	-0.70	0.25	-0.99	0.06	-75.07	-14.46	102087.058	102087.058	19.226	1.216	0.602	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.3313	1	-207.521	0.0000	102087.058	102087.058	7.064	6.71	-67.17	5.98	0.000	-3.04	-3.60	-0.27	0.26	-0.97	0.04	-74.82	-15.03	102087.058	102087.058	19.226	1.216	0.602	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.3614	1	-207.521	0.0000	102087.058	102087.058	7.064	6.71	-67.17	5.98	0.000	-3.04	-3.60	-0.27	0.26	-0.97	0.04	-74.82	-15.03	102087.058	102087.058	19.226	1.216	0.602	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.4020	1	-207.166	0.0000	102085.749	102085.749	7.924	6.71	-67.17	5.98	0.000	-2.67	-3.33	-0.67	0.26	-0.96	0.02	-75.06	-14.91	102085.749	102085.749	19.225	1.216	0.710	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.4239	1	-207.166	0.0000	102085.749	102085.749	7.924	6.71	-67.17	5.98	0.000	-3.19	-3.18	0.32	0.23	-0.99	-0.01	-76.80	-13.19	102085.749	102085.749	19.225	1.216	0.710	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.4458	1	-207.166	0.0000	102085.749	102085.749	7.924	6.71	-67.17	5.98	0.000	-3.19	-3.18	0.32	0.23	-0.99	-0.01	-76.80	-13.19	102085.749	102085.749	19.225	1.216	0.710	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.4675	1	-207.166	0.0000	102085.749	102085.749	7.924	6.71	-67.17	5.98	0.000	-2.82	-3.27	-0.82	0.24	-0.99	0.02	-76.29	-13.67	102085.749	102085.749	19.225	1.216	0.710	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.4930	1	-207.166	0.0000	102085.749	102085.749	7.924	6.71	-67.17	5.98	0.000	-3.08	-3.28	0.06	0.25	-0.97	-0.01	-75.61	-14.39	102085.749	102085.749	19.225	1.216	0.710	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.5148	1	-207.114	0.0000	102085.558	102085.558	7.924	6.71	-67.17	5.98	0.000	-3.08	-3.28	0.06	0.25	-0.97	-0.01	-75.61	-14.39	102085.558	102085.558	19.228	1.216	0.726	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.5366	1	-207.114	0.0000	102085.558	102085.558	7.924	6.71	-67.17	5.98	0.000	-2.85	-3.33	-0.60	0.23	-0.99	0.00	-76.77	-13.23	102085.558	102085.558	19.228	1.216	0.726	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.5584	1	-207.114	0.0000	102085.558	102085.558	7.924	6.71	-67.17	5.98	0.000	-2.85	-3.33	-0.60	0.23	-0.99	0.00	-76.77	-13.23	102085.558	102085.558	19.228	1.216	0.726	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.5916	1	-207.114	0.0000	102085.558	102085.558	7.924	6.71	-67.17	5.98	0.000	-2.72	-3.34	-0.43	0.27	-1.00	0.02	-75.10	-14.87	102085.558	102085.558	19.228	1.216	0.726	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.6135	1	-207.114	0.0000	102085.558	102085.558	7.924	6.71	-67.17	5.98	0.000	-3.11	-3.11	-0.43	0.23	-0.99	0.04	-76.84	-13.00	102085.558	102085.558	19.228	1.216	0.726	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.6358	1	-207.114	0.0000	102085.558	102085.558	7.924	6.71	-67.17	5.98	0.000	-3.11	-3.11	-0.43	0.23	-0.99	0.04	-76.84	-13.00	102085.558	102085.558	19.228	1.216	0.726	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.6576	1	-207.066	0.0000	102085.379	102085.379	7.924	6.71	-67.17	5.98	0.000	-2.73	-3.05	-0.75	0.24	-0.98	0.04	-75.93	-13.87	102085.379	102085.379	19.226	1.216	0.740	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.6846	1	-207.066	0.0000	102085.379	102085.379	7.924	6.71	-67.17	5.98	0.000	-3.21	-3.01	-0.64	0.24	-0.96	0.07	-75.60	-13.87	102085.379	102085.379	19.226	1.216	0.740	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.7081	1	-207.066	0.0000	102085.379	102085.379	7.924	6.71	-67.17	5.98	0.000	-3.21	-3.01	-0.64	0.24	-0.96	0.07	-75.60	-13.87	102085.379	102085.379	19.226	1.216	0.740	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.7299	1	-207.066	0.0000	102085.379	102085.379	7.924	6.71	-67.17	5.98	0.000	-2.92	-3.15	-0.32	0.24	-0.97	0.09	-75.19	-13.91	102085.379	102085.379	19.226	1.216	0.740	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.7518	1	-207.066	0.0000	102085.379	102085.379	7.924	6.71	-67.17	5.98	0.000	-2.92	-3.15	-0.32	0.24	-0.97	0.09	-75.19	-13.91	102085.379	102085.379	19.226	1.216	0.740	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.7772	1	-206.758	0.0000	102084.248	102084.248	7.924	6.71	-67.17	5.98	0.000	-2.90	-0.02	0.29	0.24	-0.98	0.00	-76.39	-13.61	102084.248	102084.248	19.226	1.216	0.834	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.8046	1	-206.758	0.0000	102084.248	102084.248	7.924	6.71	-67.17	5.98	0.000	-3.31	-3.04	-0.79	0.24	-1.03	0.04	-76.99	-12.84	102084.248	102084.248	19.226	1.216	0.834	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.8283	1	-206.758	0.0000	102084.248	102084.248	7.924	6.71	-67.17	5.98	0.000	-3.31	-3.04	-0.79	0.24	-1.03	0.04	-76.99	-12.84	102084.248	102084.248	19.226	1.216	0.834	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.8504	1	-206.758	0.0000	102084.248	102084.248	7.924	6.71	-67.17	5.98	0.000	-2.90	-3.15	-0.31	0.25	-0.98	0.02	-75.83	-14.10	102084.248	102084.248	19.226	1.216	0.834	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.8725	1	-206.758	0.0000	102084.248	102084.248	7.924	6.71	-67.17	5.98	0.000	-2.90	-3.15	-0.31	0.25	-0.98	0.02	-75.83	-14.10	102084.248	102084.248	19.226	1.216	0.834	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.9172	1	-207.417	0.0000	102086.673	102086.673	7.924	6.71	-67.17	5.98	0.000	-3.19	-3.13	-0.35	0.24	-0.98	0.00	-75.98	-14.02	102086.673	102086.673	19.228	1.216	0.634	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.9615	1	-207.417	0.0000	102086.673	102086.673	8.511	6.71	-67.17	5.98	0.000	-2.93	-3.11	0.29	0.22	-0.97	0.02	-77.44	-12.50	102086.673	102086.673	19.228	1.216	0.634	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77242.9835	1	-207.417	0.0000	102086.673	102086.673	8.511	6.71	-67.17	5.98	0.000	-2.93	-3.11	0.29	0.22	-0.97	0.02	-77.44	-12.50	102086.673	102086.673	19.228	1.216	0.634	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
77243.0054	1	-207.417	0.0000	102086.673	102086.673	8.511	6.71	-67.17	5.98	0.000	-3.04	-3.19	-0.11	0.21	-1.00	0.02	-78.29	-11.67	102086.673	102086.673	19.228	1.216	0.634	2017-05-23T00:27:19.000Z	-27.602317	-48.518375	151.5	0.14	3	0	1	50	0	
