Tempo	WOW	HP	VCAS	PTstatic	PTtotal	RPM	XGPS	YGPS	ZGPS	RPME	Taxa de giro em X	Taxa de giro em Y	Taxa de giro em Z	Aceleração em X	Aceleração em Y	Aceleração em Z	Pitch	Roll	Pressao estática	Pressao total	Temperatura	Densidade do ar	Altitude relativa	Tempo GPS	Latitude	Longitude	Direção de curso	Velocidade GPS	Nivel de fixação GPS	Pressao Dinamica	Wow raw	Distância	Distancia referência	Mensagem	
seg	bit	ft	m/s	PA	PA	rpm	m	m	m	Rpd	º/s	º/s	º/s	g	g	g	º	º	PA	PA	ºC	Kg/m³	m	-	º	º	º	m/s	-	PA	bit	cm	cm	str	
84274.0814	1	30.238	30.1322	101214.345	101767.286	1.794	0	0	0	25.439	-3.56	-2.93	-0.35	-0.02	-0.01	1.00	-0.47	1.34	101214.345	101767.286	26.308	1.177	-0.216	None	0.000000	0.000000	0	0	1	552.941	1	50	0	@t#c%$0#1$	
84274.1089	1	30.238	30.1322	101214.345	101767.286	1.794	0	0	0	25.439	-3.56	-2.93	-0.35	-0.02	-0.01	1.00	-0.47	1.34	101214.345	101767.286	26.308	1.177	-0.216	None	0.000000	0.000000	0	0	1	552.941	1	50	0	@t#c%$0#1$	
84274.1313	1	30.238	30.1322	101214.345	101767.286	1.794	0	0	0	25.439	-3.50	-3.05	-0.26	-0.02	-0.01	1.00	-0.61	1.06	101214.345	101767.286	26.308	1.177	-0.216	None	0.000000	0.000000	0	0	1	552.941	1	50	0	@t#c%$0#1$	
84274.1551	1	29.443	30.1322	101217.252	101770.194	1.794	0	0	0	25.439	-3.48	-3.01	-0.34	-0.02	-0.01	1.00	-0.84	1.28	101217.252	101770.194	26.306	1.178	-0.459	None	0.000000	0.000000	0	0	1	552.941	1	50	0	@t#c%$0#1$	
84274.1779	1	29.443	30.1322	101217.252	101770.194	1.794	0	0	0	25.439	-3.48	-3.01	-0.34	-0.02	-0.01	1.00	-0.84	1.28	101217.252	101770.194	26.306	1.178	-0.459	None	0.000000	0.000000	0	0	1	552.941	1	50	0	@t#c%$0#1$	
84274.2129	1	29.443	14.4665	101217.252	101770.194	1.794	0	0	0	25.439	-3.40	-3.10	-0.29	-0.02	-0.01	1.01	-0.53	1.39	101217.252	101770.194	26.306	1.178	-0.459	None	0.000000	0.000000	0	0	1	127.451	1	50	0	@t#c%$0#1$	
84274.2358	1	29.443	14.4665	101217.252	101770.194	1.794	0	0	0	25.439	-3.69	-3.04	-0.18	-0.02	-0.02	1.00	-0.87	1.29	101217.252	101770.194	26.306	1.178	-0.459	None	0.000000	0.000000	0	0	1	127.451	1	50	0	@t#c%$0#1$	
84274.2629	1	29.165	14.4665	101218.270	101345.721	1.794	0	0	0	25.439	-3.39	-2.98	-0.27	-0.02	-0.01	1.00	-0.45	0.92	101218.270	101345.721	26.306	1.178	-0.543	None	0.000000	0.000000	0	0	1	127.451	1	50	0	@t#c%$0#1$	
84274.2887	1	29.165	14.4665	101218.270	101345.721	1.794	0	0	0	25.439	-3.39	-2.98	-0.27	-0.02	-0.01	1.00	-0.45	0.92	101218.270	101345.721	26.306	1.178	-0.543	None	0.000000	0.000000	0	0	1	127.451	1	50	0	@t#c%$0#1$	
